regime,policy,n,auc_per_token_mean,auc_per_token_mc95_lo,auc_per_token_mc95_hi,final_quality_mean,final_quality_mc95_lo,final_quality_mc95_hi,useful_gradient_fraction_mean,useful_gradient_fraction_mc95_lo,useful_gradient_fraction_mc95_hi,useful_groups_per_1k_rollouts_mean,useful_groups_per_1k_rollouts_mc95_lo,useful_groups_per_1k_rollouts_mc95_hi,observed_contrast_fraction_mean,observed_contrast_fraction_mc95_lo,observed_contrast_fraction_mc95_hi,false_contrast_fraction_mean,false_contrast_fraction_mc95_lo,false_contrast_fraction_mc95_hi,all_wrong_fraction_mean,all_wrong_fraction_mc95_lo,all_wrong_fraction_mc95_hi,all_correct_fraction_mean,all_correct_fraction_mc95_lo,all_correct_fraction_mc95_hi,generated_tokens_mean,generated_tokens_mc95_lo,generated_tokens_mc95_hi,training_flops_mean,training_flops_mc95_lo,training_flops_mc95_hi,updates_mean,updates_mc95_lo,updates_mc95_hi,expanded_groups_mean,expanded_groups_mc95_lo,expanded_groups_mc95_hi,retired_groups_mean,retired_groups_mc95_lo,retired_groups_mc95_hi,auc_regret_vs_best_tested,final_quality_regret_vs_best_tested
mostly_correct,static_g8,96,0.9313344382466218,0.9294245543999404,0.9331210758022049,0.9535314516716861,0.9516539750835994,0.9553183668680443,0.41367497519841273,0.4021267361111111,0.42823040674603174,51.70937189980159,50.26584201388889,53.52880084325397,0.45842117228835977,0.4450334821428571,0.47358630952380953,0.09759371034249446,0.08657811305481855,0.11072897444981555,0.0,0.0,0.0,0.5415788277116402,0.5264136904761905,0.5549665178571429,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021351484234634066,0.003003378686522229
mostly_correct,symmetric_zvf,96,0.9301329800258289,0.9281546013844065,0.9320965368164698,0.9524201258665922,0.9506514885091504,0.9540229342536607,0.6249841252373,0.6092085531078706,0.6418560606060606,51.150690310846564,49.55279637896825,52.61036706349206,0.6942631274340875,0.676626687904146,0.7092831510594668,0.09977656603717588,0.08752163518998328,0.11124604985175848,0.0,0.0,0.0,0.3057368725659125,0.2907168489405331,0.32337331209585396,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,55.270833333333336,55.0,56.0,1392.1354166666667,1369.375,1422.0,0.0,0.0,0.0,0.003336606644256279,0.004114704491616106
mostly_wrong,boundary_aware,96,0.38399377247193334,0.364901592722778,0.40114338382486664,0.8625587394168107,0.8520450332039562,0.8707743252429345,0.8744349911986515,0.8637169334564286,0.883650737279202,95.6604972718254,94.17627728174604,97.02845982142857,0.8950574612456078,0.8848138959117392,0.9025709479942889,0.023038286422564207,0.01900848428297071,0.02783575290675245,0.05395278060161004,0.04465816848915133,0.06265966375250205,0.05098975815278214,0.04145363163299619,0.06094863715532501,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,73.97916666666667,73.0,75.0,503.28125,460.5,556.75,180.03125,145.375,217.0,0.0195961484369504,0.003599592099206683
mostly_wrong,failure_only,96,0.3838231639093482,0.36454117069993197,0.4067295130652419,0.8590814012770233,0.8508448447661578,0.8675232485671657,0.8714094689295547,0.8646970038543343,0.8779206960882213,95.2994533316799,93.74612475198413,96.8230716765873,0.8924054514823512,0.8833094408555322,0.8992390476076262,0.023524476345864975,0.018942119179092397,0.028323613012917817,0.053665885273197544,0.04397759842831367,0.0644056917515642,0.05392866324445139,0.0421809154221886,0.07045995494616235,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,73.97916666666667,73.0,75.0,504.3854166666667,447.875,554.625,0.0,0.0,0.0,0.019766756999535562,0.007076930238994139
mostly_wrong,full_triage,96,0.3848635152019164,0.3628915254169468,0.40642918575308173,0.8626816123697951,0.8517199705303847,0.8719053216051522,0.8736291231056899,0.8659075802010812,0.8812898608717188,95.58525287285052,93.9786396329365,97.17959449404762,0.8940814370799036,0.8861244076629041,0.9019644974934728,0.022871310848092286,0.017989591698866703,0.028544584134938034,0.05422768042729916,0.04202478075332304,0.06494148176356238,0.05169088249279724,0.040744340071805184,0.06561304265134957,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,74.02083333333333,73.0,75.0,502.8229166666667,453.5,554.5,182.59375,142.5,234.25,0.01872640570696732,0.0034767191462222735
mostly_wrong,stateful_bandit_diagnostic,96,0.38542966672287804,0.36911781491932505,0.4009432739009519,0.8633044776214062,0.8542236481283099,0.8731713983351286,0.8736424457999418,0.8657938641916978,0.8819676551566051,95.68084232390873,94.12202380952381,97.21059647817461,0.8940075394088766,0.8860016906502225,0.9025843735256577,0.02277689024794104,0.017166781416596,0.028297373918762896,0.05482997276379794,0.044338759119131474,0.06541505380131232,0.05116248782732553,0.039846504391538015,0.06228945127809216,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,74.10416666666667,73.0,75.0,499.34375,457.75,548.375,180.83333333333334,139.5,222.375,0.018160254186005698,0.0028538538946112357
mostly_wrong,static_g16,96,0.20184322214432918,0.1906132469965495,0.21139359486095088,0.4586653040407424,0.4261454089325637,0.4874737758170759,0.8915240575396824,0.8746899801587301,0.910218253968254,55.72025359623016,54.66812375992064,56.88864087301587,0.9074229083994708,0.8892609126984127,0.923921130952381,0.01753137480271973,0.011834724176453535,0.023848621642869824,0.09257192460317461,0.07607886904761904,0.11073908730158731,5.166997354497354e-06,0.0,0.0,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20174669876455456,0.407493027475275
mostly_wrong,static_g8,96,0.40358992090888374,0.3806382722872267,0.42244691769186654,0.8661583315160174,0.8566005405971526,0.8722616937666289,0.7710193452380953,0.7581225198412699,0.7836371527777778,96.37741815476193,94.76531498015873,97.95464409722221,0.7882435309193122,0.7768787202380952,0.8004092261904763,0.021847421242446496,0.01690653887013272,0.02640178364827263,0.15641534391534392,0.13798983134920637,0.17488219246031744,0.05534112516534392,0.044735863095238096,0.06612723214285715,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mostly_wrong,symmetric_zvf,96,0.3852534546764114,0.3637188535887833,0.40690705289212786,0.8576222081815296,0.8494015400405368,0.8652035912444982,0.9095426412463935,0.8995459067310655,0.9180162482627725,95.27910827959654,93.4051029265873,96.85407366071428,0.9309095300763554,0.9227044884939622,0.9378032630962833,0.022953745228253806,0.01899560771209494,0.02688092846949787,0.05581065453595654,0.04521223159449864,0.06753777245266102,0.013279815387688026,0.008170073512949823,0.017677271357550886,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,70.80208333333333,70.0,71.0,653.0625,624.0,688.625,0.0,0.0,0.0,0.018336466232472315,0.008536123334487833
noisy_verifier,boundary_aware,96,0.7879553037067589,0.7828050639754729,0.792766682053795,0.9136073940212593,0.9102661293139002,0.91665186240373,0.7309615073155745,0.7197108876128318,0.7410740699039249,91.27242476851852,89.88637772817461,92.53704737103175,0.9336027415366294,0.926580197316597,0.9406067851129053,0.21704801598621512,0.20708280051958816,0.2273355485391312,1.5524096904036372e-05,0.0,0.00024842406346326515,0.06638173436646648,0.05939321488709468,0.07339250248262165,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,84.0,84.0,84.0,4.3125,0.0,8.625,267.3645833333333,239.125,295.625,5.2930761251790415e-06,9.226160830788643e-05
noisy_verifier,failure_only,96,0.7858966516021891,0.7813114959962247,0.7910501740034526,0.910002152890037,0.905489605941757,0.9140103622309873,0.7235075787006089,0.7089759661983842,0.7345456802383317,90.3371982473545,88.55329241071429,91.72712053571429,0.932402355505125,0.9246353995973594,0.93931131274626,0.22403514474569594,0.21022585217295556,0.23861964943634476,1.2932889811054431e-05,0.0,0.00024832381425378696,0.06758471160506409,0.06068868725373995,0.07536460040264056,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,84.0,84.0,84.0,4.510416666666667,1.0,8.0,0.0,0.0,0.0,0.0020639451806949705,0.0036975027395301785
noisy_verifier,full_triage,96,0.7879605967828841,0.7825962240764256,0.792639309057531,0.9135543701613894,0.9101096957952863,0.916411356882807,0.7314119023111619,0.7198982125124131,0.7447950133380066,91.33055348875662,89.89800347222223,93.02145337301587,0.9334131396794794,0.9248607387691721,0.9394730278876062,0.21640531836861235,0.20197362962292473,0.22776220127710983,2.0693016661235566e-05,0.0,0.0002483623642746286,0.06656616730385932,0.06052697211239379,0.07513926123082798,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,84.0,84.0,84.0,4.229166666666667,1.0,9.625,268.1145833333333,243.75,302.5,0.0,0.00014528546817782484
noisy_verifier,stateful_bandit_diagnostic,96,0.7876628106957062,0.7833413025369974,0.7922845980342449,0.9136996556295672,0.9098179360132211,0.9175623671625148,0.7307481759000338,0.7206877127416743,0.7425428784489188,91.24271453373017,89.99100942460318,92.61067708333333,0.9329929743380935,0.9260305438291532,0.9405208490231918,0.21676521617350142,0.20664409693666502,0.23019159829968597,3.362912249034795e-05,0.0,0.00024852440084421407,0.06697339653941607,0.059323948592899564,0.07396945617084678,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,84.0,84.0,84.0,4.447916666666667,1.0,9.0,269.7395833333333,238.875,297.875,0.0002977860871778981,0.0
noisy_verifier,static_g16,96,0.700370958441885,0.6951107537107909,0.7064798249638948,0.8495809987149553,0.8441849755335411,0.8555778479769214,0.9610408399470899,0.953062996031746,0.9700520833333334,60.06505249669312,59.56643725198413,60.62825520833333,0.9970909804894181,0.9945436507936508,0.9990079365079365,0.03615538047943075,0.027211729622266402,0.044059432233074944,3.616898148148148e-05,0.0,0.000496031746031746,0.0028728505291005287,0.000992063492063492,0.005456349206349206,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08758963834099909,0.06411865691461194
noisy_verifier,static_g8,96,0.7864528955252661,0.780512832050672,0.7911114762623961,0.910331068908544,0.9066376075524939,0.9141651415561425,0.7222454737103176,0.7136346726190476,0.7340959821428571,90.28068421378968,89.20433407738095,91.76199776785714,0.9309947503306878,0.9245411706349206,0.9389570932539683,0.22422041844831297,0.21401686149710997,0.2345908904316394,0.00101531498015873,0.000248015873015873,0.002294146825396825,0.06798993468915344,0.058934771825396824,0.07452876984126984,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015077012576180104,0.003368586721023248
noisy_verifier,symmetric_zvf,96,0.7870133106151554,0.7815957533146216,0.7929477592846687,0.9110078444605635,0.9068566627102689,0.9154875721931214,0.7702488894495159,0.7595451753715742,0.780791358321651,90.25129691633599,88.87493799603175,91.86275421626983,0.9925912214951973,0.9903243171403714,0.9948955485867318,0.22400113360307902,0.21279854716834867,0.23376938246758833,1.3767850720059624e-05,0.0,0.00026397428567607507,0.007395010654082566,0.005104451413268208,0.009511857416162138,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,79.13541666666667,79.0,80.0,252.51041666666666,230.125,277.25,0.0,0.0,0.0,0.0009472861677286559,0.002691811169003744
prompt_difficulty_mixture,boundary_aware,96,0.8067487026437216,0.7988186203168955,0.8145363086618851,0.9508333469869132,0.9475481745262764,0.9552392574334486,0.682612239359115,0.6707338713917661,0.6920063526024373,84.52884734623017,82.94193328373017,85.62748015873017,0.7077169701898868,0.69582109423396,0.7173434784111328,0.03546657823383203,0.02843242682425318,0.042511740011202954,0.0019174437137520362,0.0007490180103020268,0.003267263359314854,0.29036558609636126,0.2808414838559172,0.30170971978984235,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,83.9375,83.0,84.0,37.677083333333336,22.375,50.875,1159.8229166666667,1120.5,1206.875,1.89289178667007e-05,0.0
prompt_difficulty_mixture,failure_only,96,0.7889016450298644,0.7803646706547229,0.796766806438287,0.9266253863737234,0.9198120304967012,0.9330663717411637,0.6220090849107486,0.6075425683051947,0.637574378032874,77.0315341848545,75.18368675595238,78.93880208333333,0.6518997502023233,0.6370439458034748,0.6655918393318092,0.04585617330155761,0.03900588529232136,0.055316308597523414,0.0019409284059798996,0.0007489940763312166,0.003920521604975569,0.34615932139169675,0.3327170889545514,0.3614849096038848,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,83.875,83.0,84.0,37.291666666666664,23.0,51.625,0.0,0.0,0.0,0.017865986531723888,0.02420796061318986
prompt_difficulty_mixture,full_triage,96,0.8067206093511023,0.7984312021613724,0.8127079839937776,0.9508185614108822,0.9475840673644903,0.9543622910651571,0.6824517145345245,0.6706621124074076,0.6931810281769325,84.48654255539022,83.05819072420636,85.6778583829365,0.707347702631687,0.6929098101451308,0.7189371940632283,0.035187241197169754,0.029535864978902954,0.042305634807417974,0.0019130017096762183,0.0007495317182817183,0.003768378828638834,0.29073929565863676,0.2787310743892854,0.3055882177230517,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,83.85416666666667,83.0,84.0,38.729166666666664,27.375,54.0,1161.0208333333333,1110.5,1220.75,4.702221048591415e-05,1.4785576031073333e-05
prompt_difficulty_mixture,stateful_bandit_diagnostic,96,0.8067676315615883,0.7990938798455381,0.8124417583254177,0.9507062115617787,0.9473710944945138,0.954217754344854,0.6830628090873381,0.6733523715400722,0.6932494448533413,84.5808402571098,83.30620659722223,85.77086433531746,0.7082895574875202,0.6984501836919378,0.7187713303187738,0.035613899314935867,0.029445512043135134,0.042104774633588166,0.001909786375796629,0.0007498125468632841,0.0032665370360935985,0.2898006561366831,0.27869114218490065,0.29992436242436243,8257536.0,8257536.0,8257536.0,1.123024896e+17,1.123024896e+17,1.123024896e+17,83.90625,83.0,84.0,37.854166666666664,24.0,51.0,1157.5208333333333,1110.375,1200.0,0.0,0.00012713542513453913
