tag,block,framework,model_short,status,started_at,finished_at,returncode,result_json,command
audit_trl_qwen3-235b-moe_G8_medium_s123,audit,TRL,qwen3-235b-moe,failed,2026-06-14T16:10:02.006203+00:00,2026-06-14T16:10:02.083561+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-235b-moe_G8_medium_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-235b-moe_G8_medium_s123 --model ""Qwen/Qwen3-235B-A22B-Instruct-2507"" --task gsm8k --loss importance_sampling --seed 123 --group-size 8 --lr 1e-05 --steps 20 --rank 16 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-235b-moe_G8_medium_s123.json"
audit_trl_qwen3-235b-moe_G8_medium_s789,audit,TRL,qwen3-235b-moe,failed,2026-06-14T16:10:02.008484+00:00,2026-06-14T16:10:02.087796+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-235b-moe_G8_medium_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-235b-moe_G8_medium_s789 --model ""Qwen/Qwen3-235B-A22B-Instruct-2507"" --task gsm8k --loss importance_sampling --seed 789 --group-size 8 --lr 1e-05 --steps 20 --rank 16 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-235b-moe_G8_medium_s789.json"
audit_trl_llama-8b-inst_G2_medium_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.083634+00:00,2026-06-14T16:10:02.157846+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G2_medium_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_medium_s42.json"
audit_trl_qwen3-235b-moe_G8_medium_s1024,audit,TRL,qwen3-235b-moe,failed,2026-06-14T16:10:02.079644+00:00,2026-06-14T16:10:02.160405+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-235b-moe_G8_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-235b-moe_G8_medium_s1024 --model ""Qwen/Qwen3-235B-A22B-Instruct-2507"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 20 --rank 16 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-235b-moe_G8_medium_s1024.json"
audit_trl_llama-8b-inst_G2_easy_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.081010+00:00,2026-06-14T16:10:02.161814+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G2_easy_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_easy_s42.json"
audit_trl_llama-8b-inst_G2_hard_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.087827+00:00,2026-06-14T16:10:02.166493+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G2_hard_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_hard_s42.json"
audit_trl_llama-8b-inst_G4_easy_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.157960+00:00,2026-06-14T16:10:02.237431+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G4_easy_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_easy_s42.json"
audit_trl_llama-8b-inst_G4_medium_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.160527+00:00,2026-06-14T16:10:02.239808+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G4_medium_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_medium_s42.json"
audit_trl_llama-8b-inst_G4_hard_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.161933+00:00,2026-06-14T16:10:02.241368+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G4_hard_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_hard_s42.json"
audit_trl_llama-8b-inst_G8_easy_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.166537+00:00,2026-06-14T16:10:02.244400+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G8_easy_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_easy_s42.json"
audit_trl_llama-8b-inst_G8_hard_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.239949+00:00,2026-06-14T16:10:02.313592+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G8_hard_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_hard_s42.json"
audit_trl_llama-8b-inst_G8_medium_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.237508+00:00,2026-06-14T16:10:02.317389+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G8_medium_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_medium_s42.json"
audit_trl_llama-8b-inst_G16_easy_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.241508+00:00,2026-06-14T16:10:02.320018+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G16_easy_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_easy_s42.json"
audit_trl_llama-8b-inst_G16_medium_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.244443+00:00,2026-06-14T16:10:02.323863+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G16_medium_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_medium_s42.json"
audit_trl_llama-8b-inst_G16_hard_s42,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.313710+00:00,2026-06-14T16:10:02.393507+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G16_hard_s42 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 42 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_hard_s42.json"
audit_trl_llama-8b-inst_G2_easy_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.317425+00:00,2026-06-14T16:10:02.396382+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_easy_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G2_easy_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_easy_s123.json"
audit_trl_llama-8b-inst_G2_medium_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.320087+00:00,2026-06-14T16:10:02.397301+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_medium_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G2_medium_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_medium_s123.json"
audit_trl_llama-8b-inst_G2_hard_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.323901+00:00,2026-06-14T16:10:02.400304+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_hard_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G2_hard_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_hard_s123.json"
audit_trl_llama-8b-inst_G4_easy_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.393588+00:00,2026-06-14T16:10:02.470920+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_easy_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G4_easy_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_easy_s123.json"
audit_trl_llama-8b-inst_G4_medium_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.396440+00:00,2026-06-14T16:10:02.472168+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_medium_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G4_medium_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_medium_s123.json"
audit_trl_llama-8b-inst_G8_easy_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.400336+00:00,2026-06-14T16:10:02.473621+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_easy_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G8_easy_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_easy_s123.json"
audit_trl_llama-8b-inst_G4_hard_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.397413+00:00,2026-06-14T16:10:02.476026+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_hard_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G4_hard_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_hard_s123.json"
audit_trl_llama-8b-inst_G8_medium_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.471003+00:00,2026-06-14T16:10:02.546710+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_medium_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G8_medium_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_medium_s123.json"
audit_trl_llama-8b-inst_G16_easy_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.473704+00:00,2026-06-14T16:10:02.550053+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_easy_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G16_easy_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_easy_s123.json"
audit_trl_llama-8b-inst_G16_medium_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.476129+00:00,2026-06-14T16:10:02.550935+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_medium_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G16_medium_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_medium_s123.json"
audit_trl_llama-8b-inst_G8_hard_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.472306+00:00,2026-06-14T16:10:02.552523+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_hard_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G8_hard_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_hard_s123.json"
audit_trl_llama-8b-inst_G16_hard_s123,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.546785+00:00,2026-06-14T16:10:02.626954+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_hard_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G16_hard_s123 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 123 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G16_hard_s123.json"
audit_trl_llama-8b-inst_G2_medium_s456,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.551060+00:00,2026-06-14T16:10:02.627083+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_medium_s456.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G2_medium_s456 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 456 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_medium_s456.json"
audit_trl_llama-8b-inst_G2_easy_s456,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.550087+00:00,2026-06-14T16:10:02.628545+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_easy_s456.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G2_easy_s456 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 456 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_easy_s456.json"
audit_trl_llama-8b-inst_G2_hard_s456,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.552631+00:00,2026-06-14T16:10:02.630264+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_hard_s456.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G2_hard_s456 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 456 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G2_hard_s456.json"
audit_trl_llama-8b-inst_G4_medium_s456,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.627106+00:00,2026-06-14T16:10:02.707657+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_medium_s456.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G4_medium_s456 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 456 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_medium_s456.json"
audit_trl_llama-8b-inst_G4_hard_s456,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.628688+00:00,2026-06-14T16:10:02.707764+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_hard_s456.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G4_hard_s456 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 456 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_hard_s456.json"
audit_trl_llama-8b-inst_G4_easy_s456,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.627049+00:00,2026-06-14T16:10:02.710537+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_easy_s456.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G4_easy_s456 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 456 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G4_easy_s456.json"
audit_trl_llama-8b-inst_G8_easy_s456,audit,TRL,llama-8b-inst,failed,2026-06-14T16:10:02.630294+00:00,2026-06-14T16:10:02.711961+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_easy_s456.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_llama-8b-inst_G8_easy_s456 --model ""meta-llama/Llama-3.1-8B-Instruct"" --task gsm8k --loss importance_sampling --seed 456 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_llama-8b-inst_G8_easy_s456.json"
