axis	stratum	n_stratum	pos_stratum	noise_sigma	k_pct	cost_20raw	cost_24full	delta_cost_24_minus_20	recall_20raw	recall_24full	tp_20raw	fp_20raw	fn_20raw	tp_24full	fp_24full	fn_24full
Time_t	2	3333	182	0.1	0.5	5.433093309330933	5.406590309030903	-0.026503000300030166	0.005494505494505495	0.01098901098901099	1	16	181	2	15	180
Time_t	2	3333	182	0.1	1.0	5.435493549354936	5.408990549054906	-0.026503000300030166	0.005494505494505495	0.01098901098901099	1	32	181	2	31	180
Time_t	2	3333	182	0.1	1.5	5.378037803780378	5.351534803480348	-0.026503000300030166	0.016483516483516484	0.02197802197802198	3	47	179	4	46	178
Time_t	2	3333	182	0.1	2.0	5.3205820582058205	5.32408205820582	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	62	177	5	62	177
Time_t	2	3333	182	0.1	3.0	5.325532553255326	5.329032553255326	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	95	177	5	95	177
Time_t	2	3333	182	0.1	5.0	5.335583558355836	5.309080558055806	-0.026503000300030166	0.027472527472527472	0.03296703296703297	5	162	177	6	161	176
Time_t	2	3333	182	0.1	7.0	5.345484548454846	5.288978547854786	-0.05650600060006017	0.027472527472527472	0.038461538461538464	5	228	177	7	226	175
Time_t	2	3333	182	0.25	0.1	5.460996099609961	5.434493099309931	-0.026503000300030166	0.0	0.005494505494505495	0	3	182	1	2	181
Time_t	2	3333	182	0.25	0.5	5.433093309330933	5.436593309330933	0.0034999999999998366	0.005494505494505495	0.005494505494505495	1	16	181	1	16	181
Time_t	2	3333	182	0.25	1.0	5.435493549354936	5.408990549054906	-0.026503000300030166	0.005494505494505495	0.01098901098901099	1	32	181	2	31	180
Time_t	2	3333	182	0.25	1.5	5.378037803780378	5.381537803780378	0.0034999999999998366	0.016483516483516484	0.016483516483516484	3	47	179	3	47	179
Time_t	2	3333	182	0.25	2.0	5.3205820582058205	5.32408205820582	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	62	177	5	62	177
Time_t	2	3333	182	0.25	3.0	5.325532553255326	5.329032553255326	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	95	177	5	95	177
Time_t	2	3333	182	0.25	5.0	5.335583558355836	5.309080558055806	-0.026503000300030166	0.027472527472527472	0.03296703296703297	5	162	177	6	161	176
Time_t	2	3333	182	0.25	7.0	5.345484548454846	5.288978547854786	-0.05650600060006017	0.027472527472527472	0.038461538461538464	5	228	177	7	226	175
Time_t	2	3333	182	0.5	0.1	5.460996099609961	5.434493099309931	-0.026503000300030166	0.0	0.005494505494505495	0	3	182	1	2	181
Time_t	2	3333	182	0.5	0.5	5.433093309330933	5.406590309030903	-0.026503000300030166	0.005494505494505495	0.01098901098901099	1	16	181	2	15	180
Time_t	2	3333	182	0.5	1.0	5.435493549354936	5.408990549054906	-0.026503000300030166	0.005494505494505495	0.01098901098901099	1	32	181	2	31	180
Time_t	2	3333	182	0.5	1.5	5.378037803780378	5.351534803480348	-0.026503000300030166	0.016483516483516484	0.02197802197802198	3	47	179	4	46	178
Time_t	2	3333	182	0.5	2.0	5.3205820582058205	5.32408205820582	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	62	177	5	62	177
Time_t	2	3333	182	0.5	3.0	5.325532553255326	5.329032553255326	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	95	177	5	95	177
Time_t	2	3333	182	0.5	5.0	5.335583558355836	5.309080558055806	-0.026503000300030166	0.027472527472527472	0.03296703296703297	5	162	177	6	161	176
Time_t	2	3333	182	0.5	7.0	5.345484548454846	5.288978547854786	-0.05650600060006017	0.027472527472527472	0.038461538461538464	5	228	177	7	226	175
