seed	rate_pct	tier	fset	cost_llm_per_call	n_test	n_pos	n_xgb_pos	n_lift	n_waste	n_xgb_only	n_llm_only	value_rate	esc_prec	esc_prec_boot_mean	esc_prec_boot_lo	esc_prec_boot_hi	esc_cost_per_lift	esc_value	breakeven
20260712	1.44	mid_tier	20raw+stat	0.005	10000	144	52	51	4957	87	5008	0.5543478260869565	0.01018370607028754	0.00011621405750798722	0.0	0.00019968051118210862	0.49098039215686273	2550.0	True
20260712	1.44	frontier_gpt4	20raw+stat	0.03	10000	144	52	51	4957	87	5008	0.5543478260869565	0.01018370607028754	0.00011621405750798722	0.0	0.00019968051118210862	2.945882352941176	2550.0	True
20260712	1.0	cheap_heuristic	24full	0.0001	9956	100	33	39	4944	84	4983	0.582089552238806	0.007826610475617099	0.0	0.0	0.0	0.012776923076923078	1950.0	True
20260712	1.0	small_open	24full	0.0006	9956	100	33	39	4944	84	4983	0.582089552238806	0.007826610475617099	0.0	0.0	0.0	0.07666153846153846	1950.0	True
20260712	1.0	iter120_default	24full	0.001	9956	100	33	39	4944	84	4983	0.582089552238806	0.007826610475617099	0.0	0.0	0.0	0.12776923076923077	1950.0	True
20260712	1.0	mid_tier	24full	0.005	9956	100	33	39	4944	84	4983	0.582089552238806	0.007826610475617099	0.0	0.0	0.0	0.6388461538461538	1950.0	True
20260712	1.0	frontier_gpt4	24full	0.03	9956	100	33	39	4944	84	4983	0.582089552238806	0.007826610475617099	0.0	0.0	0.0	3.8330769230769226	1950.0	True
20260712	1.0	cheap_heuristic	20raw	0.0001	9956	100	36	38	4948	87	4986	0.59375	0.00762133975130365	0.0	0.0	0.0	0.013121052631578948	1900.0	True
20260712	1.0	small_open	20raw	0.0006	9956	100	36	38	4948	87	4986	0.59375	0.00762133975130365	0.0	0.0	0.0	0.07872631578947367	1900.0	True
20260712	1.0	iter120_default	20raw	0.001	9956	100	36	38	4948	87	4986	0.59375	0.00762133975130365	0.0	0.0	0.0	0.13121052631578947	1900.0	True
20260712	1.0	mid_tier	20raw	0.005	9956	100	36	38	4948	87	4986	0.59375	0.00762133975130365	0.0	0.0	0.0	0.6560526315789473	1900.0	True
20260712	1.0	frontier_gpt4	20raw	0.03	9956	100	36	38	4948	87	4986	0.59375	0.00762133975130365	0.0	0.0	0.0	3.9363157894736838	1900.0	True
20260712	1.0	cheap_heuristic	20raw+minmax	0.0001	9956	100	38	36	4957	94	4993	0.5806451612903226	0.0072100941317844985	0.0	0.0	0.0	0.013869444444444445	1800.0	True
20260712	1.0	small_open	20raw+minmax	0.0006	9956	100	38	36	4957	94	4993	0.5806451612903226	0.0072100941317844985	0.0	0.0	0.0	0.08321666666666666	1800.0	True
20260712	1.0	iter120_default	20raw+minmax	0.001	9956	100	38	36	4957	94	4993	0.5806451612903226	0.0072100941317844985	0.0	0.0	0.0	0.13869444444444445	1800.0	True
20260712	1.0	mid_tier	20raw+minmax	0.005	9956	100	38	36	4957	94	4993	0.5806451612903226	0.0072100941317844985	0.0	0.0	0.0	0.6934722222222223	1800.0	True
20260712	1.0	frontier_gpt4	20raw+minmax	0.03	9956	100	38	36	4957	94	4993	0.5806451612903226	0.0072100941317844985	0.0	0.0	0.0	4.160833333333333	1800.0	True
20260712	1.0	cheap_heuristic	20raw+stat	0.0001	9956	100	40	35	4949	85	4984	0.5833333333333334	0.007022471910112359	0.0	0.0	0.0	0.014240000000000001	1750.0	True
20260712	1.0	small_open	20raw+stat	0.0006	9956	100	40	35	4949	85	4984	0.5833333333333334	0.007022471910112359	0.0	0.0	0.0	0.08543999999999999	1750.0	True
20260712	1.0	iter120_default	20raw+stat	0.001	9956	100	40	35	4949	85	4984	0.5833333333333334	0.007022471910112359	0.0	0.0	0.0	0.1424	1750.0	True
20260712	1.0	mid_tier	20raw+stat	0.005	9956	100	40	35	4949	85	4984	0.5833333333333334	0.007022471910112359	0.0	0.0	0.0	0.7120000000000001	1750.0	True
20260712	1.0	frontier_gpt4	20raw+stat	0.03	9956	100	40	35	4949	85	4984	0.5833333333333334	0.007022471910112359	0.0	0.0	0.0	4.271999999999999	1750.0	True
20260712	0.5	cheap_heuristic	24full	0.0001	9906	50	17	23	4930	74	4953	0.696969696969697	0.004643650312941652	0.0	0.0	0.0	0.021534782608695652	1150.0	True
20260712	0.5	small_open	24full	0.0006	9906	50	17	23	4930	74	4953	0.696969696969697	0.004643650312941652	0.0	0.0	0.0	0.12920869565217388	1150.0	True
20260712	0.5	iter120_default	24full	0.001	9906	50	17	23	4930	74	4953	0.696969696969697	0.004643650312941652	0.0	0.0	0.0	0.21534782608695655	1150.0	True
20260712	0.5	mid_tier	24full	0.005	9906	50	17	23	4930	74	4953	0.696969696969697	0.004643650312941652	0.0	0.0	0.0	1.0767391304347826	1150.0	True
20260712	0.5	frontier_gpt4	24full	0.03	9906	50	17	23	4930	74	4953	0.696969696969697	0.004643650312941652	0.0	0.0	0.0	6.460434782608695	1150.0	True
20260712	0.5	cheap_heuristic	20raw	0.0001	9906	50	21	21	4940	82	4961	0.7241379310344828	0.004233017536786938	0.0	0.0	0.0	0.023623809523809526	1050.0	True
20260712	0.5	small_open	20raw	0.0006	9906	50	21	21	4940	82	4961	0.7241379310344828	0.004233017536786938	0.0	0.0	0.0	0.14174285714285714	1050.0	True
20260712	0.5	iter120_default	20raw	0.001	9906	50	21	21	4940	82	4961	0.7241379310344828	0.004233017536786938	0.0	0.0	0.0	0.23623809523809525	1050.0	True
20260712	0.5	mid_tier	20raw	0.005	9906	50	21	21	4940	82	4961	0.7241379310344828	0.004233017536786938	0.0	0.0	0.0	1.1811904761904761	1050.0	True
20260712	0.5	frontier_gpt4	20raw	0.03	9906	50	21	21	4940	82	4961	0.7241379310344828	0.004233017536786938	0.0	0.0	0.0	7.087142857142856	1050.0	True
20260712	0.5	cheap_heuristic	20raw+minmax	0.0001	9906	50	20	22	4944	87	4966	0.7333333333333333	0.004430124848973017	0.0	0.0	0.0	0.022572727272727276	1100.0	True
20260712	0.5	small_open	20raw+minmax	0.0006	9906	50	20	22	4944	87	4966	0.7333333333333333	0.004430124848973017	0.0	0.0	0.0	0.1354363636363636	1100.0	True
20260712	0.5	iter120_default	20raw+minmax	0.001	9906	50	20	22	4944	87	4966	0.7333333333333333	0.004430124848973017	0.0	0.0	0.0	0.22572727272727275	1100.0	True
20260712	0.5	mid_tier	20raw+minmax	0.005	9906	50	20	22	4944	87	4966	0.7333333333333333	0.004430124848973017	0.0	0.0	0.0	1.1286363636363637	1100.0	True
20260712	0.5	frontier_gpt4	20raw+minmax	0.03	9906	50	20	22	4944	87	4966	0.7333333333333333	0.004430124848973017	0.0	0.0	0.0	6.7718181818181815	1100.0	True
20260712	0.5	cheap_heuristic	20raw+stat	0.0001	9906	50	19	22	4935	78	4957	0.7096774193548387	0.0044381682469235425	0.0	0.0	0.0	0.022531818181818184	1100.0	True
20260712	0.5	small_open	20raw+stat	0.0006	9906	50	19	22	4935	78	4957	0.7096774193548387	0.0044381682469235425	0.0	0.0	0.0	0.13519090909090908	1100.0	True
20260712	0.5	iter120_default	20raw+stat	0.001	9906	50	19	22	4935	78	4957	0.7096774193548387	0.0044381682469235425	0.0	0.0	0.0	0.2253181818181818	1100.0	True
20260712	0.5	mid_tier	20raw+stat	0.005	9906	50	19	22	4935	78	4957	0.7096774193548387	0.0044381682469235425	0.0	0.0	0.0	1.1265909090909092	1100.0	True
20260712	0.5	frontier_gpt4	20raw+stat	0.03	9906	50	19	22	4935	78	4957	0.7096774193548387	0.0044381682469235425	0.0	0.0	0.0	6.759545454545455	1100.0	True
20260712	0.1	cheap_heuristic	24full	0.0001	9866	10	5	4	4923	73	4927	0.8	0.0008118530545971179	0.0	0.0	0.0	0.123175	200.0	True
20260712	0.1	small_open	24full	0.0006	9866	10	5	4	4923	73	4927	0.8	0.0008118530545971179	0.0	0.0	0.0	0.73905	200.0	True
20260712	0.1	iter120_default	24full	0.001	9866	10	5	4	4923	73	4927	0.8	0.0008118530545971179	0.0	0.0	0.0	1.2317500000000001	200.0	True
20260712	0.1	mid_tier	24full	0.005	9866	10	5	4	4923	73	4927	0.8	0.0008118530545971179	0.0	0.0	0.0	6.15875	200.0	True
20260712	0.1	frontier_gpt4	24full	0.03	9866	10	5	4	4923	73	4927	0.8	0.0008118530545971179	0.0	0.0	0.0	36.9525	200.0	True
20260712	0.1	cheap_heuristic	20raw	0.0001	9866	10	5	4	4931	81	4935	0.8	0.0008105369807497467	0.0	0.0	0.0	0.12337500000000001	200.0	True
20260712	0.1	small_open	20raw	0.0006	9866	10	5	4	4931	81	4935	0.8	0.0008105369807497467	0.0	0.0	0.0	0.74025	200.0	True
20260712	0.1	iter120_default	20raw	0.001	9866	10	5	4	4931	81	4935	0.8	0.0008105369807497467	0.0	0.0	0.0	1.2337500000000001	200.0	True
20260712	0.1	mid_tier	20raw	0.005	9866	10	5	4	4931	81	4935	0.8	0.0008105369807497467	0.0	0.0	0.0	6.16875	200.0	True
20260712	0.1	frontier_gpt4	20raw	0.03	9866	10	5	4	4931	81	4935	0.8	0.0008105369807497467	0.0	0.0	0.0	37.012499999999996	200.0	True
20260712	0.1	cheap_heuristic	20raw+minmax	0.0001	9866	10	6	3	4939	88	4942	0.75	0.0006070416835289356	0.0	0.0	0.0	0.16473333333333334	150.0	True
20260712	0.1	small_open	20raw+minmax	0.0006	9866	10	6	3	4939	88	4942	0.75	0.0006070416835289356	0.0	0.0	0.0	0.9884	150.0	True
20260712	0.1	iter120_default	20raw+minmax	0.001	9866	10	6	3	4939	88	4942	0.75	0.0006070416835289356	0.0	0.0	0.0	1.6473333333333333	150.0	True
20260712	0.1	mid_tier	20raw+minmax	0.005	9866	10	6	3	4939	88	4942	0.75	0.0006070416835289356	0.0	0.0	0.0	8.236666666666666	150.0	True
20260712	0.1	frontier_gpt4	20raw+minmax	0.03	9866	10	6	3	4939	88	4942	0.75	0.0006070416835289356	0.0	0.0	0.0	49.419999999999995	150.0	True
20260712	0.1	cheap_heuristic	20raw+stat	0.0001	9866	10	7	3	4929	78	4932	1.0	0.0006082725060827251	0.0	0.0	0.0	0.16440000000000002	150.0	True
20260712	0.1	small_open	20raw+stat	0.0006	9866	10	7	3	4929	78	4932	1.0	0.0006082725060827251	0.0	0.0	0.0	0.9863999999999998	150.0	True
20260712	0.1	iter120_default	20raw+stat	0.001	9866	10	7	3	4929	78	4932	1.0	0.0006082725060827251	0.0	0.0	0.0	1.6440000000000001	150.0	True
20260712	0.1	mid_tier	20raw+stat	0.005	9866	10	7	3	4929	78	4932	1.0	0.0006082725060827251	0.0	0.0	0.0	8.22	150.0	True
20260712	0.1	frontier_gpt4	20raw+stat	0.03	9866	10	7	3	4929	78	4932	1.0	0.0006082725060827251	0.0	0.0	0.0	49.32	150.0	True
20260712	0.05	cheap_heuristic	24full	0.0001	9861	5	1	3	4921	74	4924	0.75	0.0006092607636068237	0.0	0.0	0.0	0.16413333333333333	150.0	True
20260712	0.05	small_open	24full	0.0006	9861	5	1	3	4921	74	4924	0.75	0.0006092607636068237	0.0	0.0	0.0	0.9847999999999999	150.0	True
20260712	0.05	iter120_default	24full	0.001	9861	5	1	3	4921	74	4924	0.75	0.0006092607636068237	0.0	0.0	0.0	1.6413333333333335	150.0	True
20260712	0.05	mid_tier	24full	0.005	9861	5	1	3	4921	74	4924	0.75	0.0006092607636068237	0.0	0.0	0.0	8.206666666666667	150.0	True
20260712	0.05	frontier_gpt4	24full	0.03	9861	5	1	3	4921	74	4924	0.75	0.0006092607636068237	0.0	0.0	0.0	49.24	150.0	True
20260712	0.05	cheap_heuristic	20raw	0.0001	9861	5	1	3	4928	81	4931	0.75	0.0006083958629081322	0.0	0.0	0.0	0.1643666666666667	150.0	True
20260712	0.05	small_open	20raw	0.0006	9861	5	1	3	4928	81	4931	0.75	0.0006083958629081322	0.0	0.0	0.0	0.9861999999999999	150.0	True
20260712	0.05	iter120_default	20raw	0.001	9861	5	1	3	4928	81	4931	0.75	0.0006083958629081322	0.0	0.0	0.0	1.6436666666666666	150.0	True
20260712	0.05	mid_tier	20raw	0.005	9861	5	1	3	4928	81	4931	0.75	0.0006083958629081322	0.0	0.0	0.0	8.218333333333334	150.0	True
20260712	0.05	frontier_gpt4	20raw	0.03	9861	5	1	3	4928	81	4931	0.75	0.0006083958629081322	0.0	0.0	0.0	49.31	150.0	True
20260712	0.05	cheap_heuristic	20raw+minmax	0.0001	9861	5	1	3	4938	91	4941	0.75	0.0006071645415907711	0.0	0.0	0.0	0.1647	150.0	True
20260712	0.05	small_open	20raw+minmax	0.0006	9861	5	1	3	4938	91	4941	0.75	0.0006071645415907711	0.0	0.0	0.0	0.9882	150.0	True
20260712	0.05	iter120_default	20raw+minmax	0.001	9861	5	1	3	4938	91	4941	0.75	0.0006071645415907711	0.0	0.0	0.0	1.647	150.0	True
20260712	0.05	mid_tier	20raw+minmax	0.005	9861	5	1	3	4938	91	4941	0.75	0.0006071645415907711	0.0	0.0	0.0	8.235000000000001	150.0	True
20260712	0.05	frontier_gpt4	20raw+minmax	0.03	9861	5	1	3	4938	91	4941	0.75	0.0006071645415907711	0.0	0.0	0.0	49.41	150.0	True
20260712	0.05	cheap_heuristic	20raw+stat	0.0001	9861	5	1	3	4927	80	4930	0.75	0.0006085192697768763	0.0	0.0	0.0	0.16433333333333336	150.0	True
20260712	0.05	small_open	20raw+stat	0.0006	9861	5	1	3	4927	80	4930	0.75	0.0006085192697768763	0.0	0.0	0.0	0.9859999999999999	150.0	True
20260712	0.05	iter120_default	20raw+stat	0.001	9861	5	1	3	4927	80	4930	0.75	0.0006085192697768763	0.0	0.0	0.0	1.6433333333333333	150.0	True
20260712	0.05	mid_tier	20raw+stat	0.005	9861	5	1	3	4927	80	4930	0.75	0.0006085192697768763	0.0	0.0	0.0	8.216666666666667	150.0	True
20260712	0.05	frontier_gpt4	20raw+stat	0.03	9861	5	1	3	4927	80	4930	0.75	0.0006085192697768763	0.0	0.0	0.0	49.300000000000004	150.0	True
20260714	1.44	cheap_heuristic	24full	0.0001	10000	144	54	48	4954	81	5002	0.5333333333333333	0.009596161535385846	5.2978808476609356e-05	0.0	0.00019992003198720512	0.010420833333333332	2400.0	True
20260714	1.44	small_open	24full	0.0006	10000	144	54	48	4954	81	5002	0.5333333333333333	0.009596161535385846	5.2978808476609356e-05	0.0	0.00019992003198720512	0.062525	2400.0	True
20260714	1.44	iter120_default	24full	0.001	10000	144	54	48	4954	81	5002	0.5333333333333333	0.009596161535385846	5.2978808476609356e-05	0.0	0.00019992003198720512	0.10420833333333333	2400.0	True
20260714	1.44	mid_tier	24full	0.005	10000	144	54	48	4954	81	5002	0.5333333333333333	0.009596161535385846	5.2978808476609356e-05	0.0	0.00019992003198720512	0.5210416666666667	2400.0	True
20260714	1.44	frontier_gpt4	24full	0.03	10000	144	54	48	4954	81	5002	0.5333333333333333	0.009596161535385846	5.2978808476609356e-05	0.0	0.00019992003198720512	3.12625	2400.0	True
20260714	1.44	cheap_heuristic	20raw	0.0001	10000	144	56	49	4953	81	5002	0.5568181818181818	0.009796081567373051	7.05717712914834e-05	0.0	0.00019992003198720512	0.010208163265306122	2450.0	True
20260714	1.44	small_open	20raw	0.0006	10000	144	56	49	4953	81	5002	0.5568181818181818	0.009796081567373051	7.05717712914834e-05	0.0	0.00019992003198720512	0.061248979591836734	2450.0	True
20260714	1.44	iter120_default	20raw	0.001	10000	144	56	49	4953	81	5002	0.5568181818181818	0.009796081567373051	7.05717712914834e-05	0.0	0.00019992003198720512	0.10208163265306122	2450.0	True
20260714	1.44	mid_tier	20raw	0.005	10000	144	56	49	4953	81	5002	0.5568181818181818	0.009796081567373051	7.05717712914834e-05	0.0	0.00019992003198720512	0.5104081632653061	2450.0	True
20260714	1.44	frontier_gpt4	20raw	0.03	10000	144	56	49	4953	81	5002	0.5568181818181818	0.009796081567373051	7.05717712914834e-05	0.0	0.00019992003198720512	3.062448979591837	2450.0	True
20260714	1.44	cheap_heuristic	20raw+minmax	0.0001	10000	144	51	50	4948	77	4998	0.5376344086021505	0.010004001600640256	0.00010324129651860747	0.0	0.00020008003201280514	0.009996	2500.0	True
20260714	1.44	small_open	20raw+minmax	0.0006	10000	144	51	50	4948	77	4998	0.5376344086021505	0.010004001600640256	0.00010324129651860747	0.0	0.00020008003201280514	0.059975999999999995	2500.0	True
20260714	1.44	iter120_default	20raw+minmax	0.001	10000	144	51	50	4948	77	4998	0.5376344086021505	0.010004001600640256	0.00010324129651860747	0.0	0.00020008003201280514	0.09996000000000001	2500.0	True
20260714	1.44	mid_tier	20raw+minmax	0.005	10000	144	51	50	4948	77	4998	0.5376344086021505	0.010004001600640256	0.00010324129651860747	0.0	0.00020008003201280514	0.4998	2500.0	True
20260714	1.44	frontier_gpt4	20raw+minmax	0.03	10000	144	51	50	4948	77	4998	0.5376344086021505	0.010004001600640256	0.00010324129651860747	0.0	0.00020008003201280514	2.9988	2500.0	True
20260714	1.44	cheap_heuristic	20raw+stat	0.0001	10000	144	54	48	4953	80	5001	0.5333333333333333	0.009598080383923215	5.298940211957608e-05	0.0	0.0001999600079984003	0.01041875	2400.0	True
20260714	1.44	small_open	20raw+stat	0.0006	10000	144	54	48	4953	80	5001	0.5333333333333333	0.009598080383923215	5.298940211957608e-05	0.0	0.0001999600079984003	0.0625125	2400.0	True
20260714	1.44	iter120_default	20raw+stat	0.001	10000	144	54	48	4953	80	5001	0.5333333333333333	0.009598080383923215	5.298940211957608e-05	0.0	0.0001999600079984003	0.1041875	2400.0	True
20260714	1.44	mid_tier	20raw+stat	0.005	10000	144	54	48	4953	80	5001	0.5333333333333333	0.009598080383923215	5.298940211957608e-05	0.0	0.0001999600079984003	0.5209374999999999	2400.0	True
20260714	1.44	frontier_gpt4	20raw+stat	0.03	10000	144	54	48	4953	80	5001	0.5333333333333333	0.009598080383923215	5.298940211957608e-05	0.0	0.0001999600079984003	3.125625	2400.0	True
20260714	1.0	cheap_heuristic	24full	0.0001	9956	100	38	35	4946	79	4981	0.5645161290322581	0.007026701465569163	0.0	0.0	0.0	0.014231428571428572	1750.0	True
20260714	1.0	small_open	24full	0.0006	9956	100	38	35	4946	79	4981	0.5645161290322581	0.007026701465569163	0.0	0.0	0.0	0.08538857142857142	1750.0	True
20260714	1.0	iter120_default	24full	0.001	9956	100	38	35	4946	79	4981	0.5645161290322581	0.007026701465569163	0.0	0.0	0.0	0.1423142857142857	1750.0	True
20260714	1.0	mid_tier	24full	0.005	9956	100	38	35	4946	79	4981	0.5645161290322581	0.007026701465569163	0.0	0.0	0.0	0.7115714285714286	1750.0	True
20260714	1.0	frontier_gpt4	24full	0.03	9956	100	38	35	4946	79	4981	0.5645161290322581	0.007026701465569163	0.0	0.0	0.0	4.269428571428572	1750.0	True
20260714	1.0	cheap_heuristic	20raw	0.0001	9956	100	40	36	4947	81	4983	0.6	0.007224563515954244	0.0	0.0	0.0	0.013841666666666667	1800.0	True
20260714	1.0	small_open	20raw	0.0006	9956	100	40	36	4947	81	4983	0.6	0.007224563515954244	0.0	0.0	0.0	0.08305	1800.0	True
20260714	1.0	iter120_default	20raw	0.001	9956	100	40	36	4947	81	4983	0.6	0.007224563515954244	0.0	0.0	0.0	0.1384166666666667	1800.0	True
20260714	1.0	mid_tier	20raw	0.005	9956	100	40	36	4947	81	4983	0.6	0.007224563515954244	0.0	0.0	0.0	0.6920833333333333	1800.0	True
20260714	1.0	frontier_gpt4	20raw	0.03	9956	100	40	36	4947	81	4983	0.6	0.007224563515954244	0.0	0.0	0.0	4.1525	1800.0	True
20260714	1.0	cheap_heuristic	20raw+minmax	0.0001	9956	100	37	36	4941	75	4977	0.5714285714285714	0.007233273056057866	0.0	0.0	0.0	0.013825	1800.0	True
20260714	1.0	small_open	20raw+minmax	0.0006	9956	100	37	36	4941	75	4977	0.5714285714285714	0.007233273056057866	0.0	0.0	0.0	0.08295	1800.0	True
20260714	1.0	iter120_default	20raw+minmax	0.001	9956	100	37	36	4941	75	4977	0.5714285714285714	0.007233273056057866	0.0	0.0	0.0	0.13825	1800.0	True
20260714	1.0	mid_tier	20raw+minmax	0.005	9956	100	37	36	4941	75	4977	0.5714285714285714	0.007233273056057866	0.0	0.0	0.0	0.69125	1800.0	True
20260714	1.0	frontier_gpt4	20raw+minmax	0.03	9956	100	37	36	4941	75	4977	0.5714285714285714	0.007233273056057866	0.0	0.0	0.0	4.1475	1800.0	True
20260714	1.0	cheap_heuristic	20raw+stat	0.0001	9956	100	40	34	4946	78	4980	0.5666666666666667	0.006827309236947791	0.0	0.0	0.0	0.014647058823529412	1700.0	True
20260714	1.0	small_open	20raw+stat	0.0006	9956	100	40	34	4946	78	4980	0.5666666666666667	0.006827309236947791	0.0	0.0	0.0	0.08788235294117645	1700.0	True
20260714	1.0	iter120_default	20raw+stat	0.001	9956	100	40	34	4946	78	4980	0.5666666666666667	0.006827309236947791	0.0	0.0	0.0	0.14647058823529413	1700.0	True
20260714	1.0	mid_tier	20raw+stat	0.005	9956	100	40	34	4946	78	4980	0.5666666666666667	0.006827309236947791	0.0	0.0	0.0	0.7323529411764707	1700.0	True
20260714	1.0	frontier_gpt4	20raw+stat	0.03	9956	100	40	34	4946	78	4980	0.5666666666666667	0.006827309236947791	0.0	0.0	0.0	4.394117647058824	1700.0	True
20260714	0.5	cheap_heuristic	24full	0.0001	9906	50	20	17	4935	79	4952	0.5666666666666667	0.003432956381260097	0.0	0.0	0.0	0.029129411764705883	850.0	True
20260714	0.5	small_open	24full	0.0006	9906	50	20	17	4935	79	4952	0.5666666666666667	0.003432956381260097	0.0	0.0	0.0	0.17477647058823528	850.0	True
20260714	0.5	iter120_default	24full	0.001	9906	50	20	17	4935	79	4952	0.5666666666666667	0.003432956381260097	0.0	0.0	0.0	0.2912941176470588	850.0	True
20260714	0.5	mid_tier	24full	0.005	9906	50	20	17	4935	79	4952	0.5666666666666667	0.003432956381260097	0.0	0.0	0.0	1.4564705882352942	850.0	True
20260714	0.5	frontier_gpt4	24full	0.03	9906	50	20	17	4935	79	4952	0.5666666666666667	0.003432956381260097	0.0	0.0	0.0	8.738823529411764	850.0	True
20260714	0.5	cheap_heuristic	20raw	0.0001	9906	50	21	17	4937	81	4954	0.5862068965517241	0.003431570448122729	0.0	0.0	0.0	0.029141176470588236	850.0	True
20260714	0.5	small_open	20raw	0.0006	9906	50	21	17	4937	81	4954	0.5862068965517241	0.003431570448122729	0.0	0.0	0.0	0.1748470588235294	850.0	True
20260714	0.5	iter120_default	20raw	0.001	9906	50	21	17	4937	81	4954	0.5862068965517241	0.003431570448122729	0.0	0.0	0.0	0.2914117647058823	850.0	True
20260714	0.5	mid_tier	20raw	0.005	9906	50	21	17	4937	81	4954	0.5862068965517241	0.003431570448122729	0.0	0.0	0.0	1.4570588235294117	850.0	True
20260714	0.5	frontier_gpt4	20raw	0.03	9906	50	21	17	4937	81	4954	0.5862068965517241	0.003431570448122729	0.0	0.0	0.0	8.74235294117647	850.0	True
20260714	0.5	cheap_heuristic	20raw+minmax	0.0001	9906	50	21	16	4934	77	4950	0.5517241379310345	0.0032323232323232323	0.0	0.0	0.0	0.030937500000000003	800.0	True
20260714	0.5	small_open	20raw+minmax	0.0006	9906	50	21	16	4934	77	4950	0.5517241379310345	0.0032323232323232323	0.0	0.0	0.0	0.18562499999999998	800.0	True
20260714	0.5	iter120_default	20raw+minmax	0.001	9906	50	21	16	4934	77	4950	0.5517241379310345	0.0032323232323232323	0.0	0.0	0.0	0.309375	800.0	True
20260714	0.5	mid_tier	20raw+minmax	0.005	9906	50	21	16	4934	77	4950	0.5517241379310345	0.0032323232323232323	0.0	0.0	0.0	1.546875	800.0	True
20260714	0.5	frontier_gpt4	20raw+minmax	0.03	9906	50	21	16	4934	77	4950	0.5517241379310345	0.0032323232323232323	0.0	0.0	0.0	9.28125	800.0	True
20260714	0.5	cheap_heuristic	20raw+stat	0.0001	9906	50	22	15	4935	77	4950	0.5357142857142857	0.0030303030303030303	0.0	0.0	0.0	0.033	750.0	True
20260714	0.5	small_open	20raw+stat	0.0006	9906	50	22	15	4935	77	4950	0.5357142857142857	0.0030303030303030303	0.0	0.0	0.0	0.19799999999999998	750.0	True
20260714	0.5	iter120_default	20raw+stat	0.001	9906	50	22	15	4935	77	4950	0.5357142857142857	0.0030303030303030303	0.0	0.0	0.0	0.33	750.0	True
20260714	0.5	mid_tier	20raw+stat	0.005	9906	50	22	15	4935	77	4950	0.5357142857142857	0.0030303030303030303	0.0	0.0	0.0	1.65	750.0	True
20260714	0.5	frontier_gpt4	20raw+stat	0.03	9906	50	22	15	4935	77	4950	0.5357142857142857	0.0030303030303030303	0.0	0.0	0.0	9.9	750.0	True
20260714	0.1	cheap_heuristic	24full	0.0001	9866	10	5	1	4925	77	4926	0.2	0.00020300446609825416	0.0	0.0	0.0	0.49260000000000004	50.0	True
20260714	0.1	small_open	24full	0.0006	9866	10	5	1	4925	77	4926	0.2	0.00020300446609825416	0.0	0.0	0.0	2.9555999999999996	50.0	True
20260714	0.1	iter120_default	24full	0.001	9866	10	5	1	4925	77	4926	0.2	0.00020300446609825416	0.0	0.0	0.0	4.926	50.0	True
20260714	0.1	mid_tier	24full	0.005	9866	10	5	1	4925	77	4926	0.2	0.00020300446609825416	0.0	0.0	0.0	24.63	50.0	True
20260714	0.1	frontier_gpt4	24full	0.03	9866	10	5	1	4925	77	4926	0.2	0.00020300446609825416	0.0	0.0	0.0	147.78	50.0	False
20260714	0.1	cheap_heuristic	20raw	0.0001	9866	10	5	1	4926	78	4927	0.2	0.00020296326364927948	0.0	0.0	0.0	0.4927	50.0	True
20260714	0.1	small_open	20raw	0.0006	9866	10	5	1	4926	78	4927	0.2	0.00020296326364927948	0.0	0.0	0.0	2.9562	50.0	True
20260714	0.1	iter120_default	20raw	0.001	9866	10	5	1	4926	78	4927	0.2	0.00020296326364927948	0.0	0.0	0.0	4.9270000000000005	50.0	True
20260714	0.1	mid_tier	20raw	0.005	9866	10	5	1	4926	78	4927	0.2	0.00020296326364927948	0.0	0.0	0.0	24.635	50.0	True
20260714	0.1	frontier_gpt4	20raw	0.03	9866	10	5	1	4926	78	4927	0.2	0.00020296326364927948	0.0	0.0	0.0	147.81	50.0	False
20260714	0.1	cheap_heuristic	20raw+minmax	0.0001	9866	10	4	2	4923	76	4925	0.3333333333333333	0.0004060913705583756	0.0	0.0	0.0	0.24625000000000002	100.0	True
20260714	0.1	small_open	20raw+minmax	0.0006	9866	10	4	2	4923	76	4925	0.3333333333333333	0.0004060913705583756	0.0	0.0	0.0	1.4774999999999998	100.0	True
20260714	0.1	iter120_default	20raw+minmax	0.001	9866	10	4	2	4923	76	4925	0.3333333333333333	0.0004060913705583756	0.0	0.0	0.0	2.4625	100.0	True
20260714	0.1	mid_tier	20raw+minmax	0.005	9866	10	4	2	4923	76	4925	0.3333333333333333	0.0004060913705583756	0.0	0.0	0.0	12.3125	100.0	True
20260714	0.1	frontier_gpt4	20raw+minmax	0.03	9866	10	4	2	4923	76	4925	0.3333333333333333	0.0004060913705583756	0.0	0.0	0.0	73.875	100.0	False
20260714	0.1	cheap_heuristic	20raw+stat	0.0001	9866	10	5	1	4924	76	4925	0.2	0.0002030456852791878	0.0	0.0	0.0	0.49250000000000005	50.0	True
20260714	0.1	small_open	20raw+stat	0.0006	9866	10	5	1	4924	76	4925	0.2	0.0002030456852791878	0.0	0.0	0.0	2.9549999999999996	50.0	True
20260714	0.1	iter120_default	20raw+stat	0.001	9866	10	5	1	4924	76	4925	0.2	0.0002030456852791878	0.0	0.0	0.0	4.925	50.0	True
20260714	0.1	mid_tier	20raw+stat	0.005	9866	10	5	1	4924	76	4925	0.2	0.0002030456852791878	0.0	0.0	0.0	24.625	50.0	True
