seed	rate_pct	fset	tier	utility	opt_tau	n_pos_te	tp	fp	alerted	fn	precision	recall	f1	cost_per_caught
20260710	0.5	20raw	iter120_default	F1	0.756	50	37	32	69	13	0.5362318840579711	0.74	0.6218487394957984	0.001864864864864865
20260710	0.5	20raw	iter120_default	VALUE	0.576	50	50	140	190	0	0.2631578947368421	1.0	0.4166666666666667	0.0038
20260710	0.5	20raw	iter120_default	PREC_CONSTRAINED	0.736	50	39	39	78	11	0.5	0.78	0.609375	0.002
20260710	0.5	20raw	iter120_default	COST_CONSTRAINED	0.001	50	50	9838	9888	0	0.0050566343042071195	1.0	0.01006238679814852	0.19776
20260710	0.5	20raw	mid_tier	F1	0.756	50	37	32	69	13	0.5362318840579711	0.74	0.6218487394957984	0.009324324324324324
20260710	0.5	20raw	mid_tier	VALUE	0.576	50	50	140	190	0	0.2631578947368421	1.0	0.4166666666666667	0.019000000000000003
20260710	0.5	20raw	mid_tier	PREC_CONSTRAINED	0.736	50	39	39	78	11	0.5	0.78	0.609375	0.01
20260710	0.5	20raw	mid_tier	COST_CONSTRAINED	0.001	50	50	9838	9888	0	0.0050566343042071195	1.0	0.01006238679814852	0.9887999999999999
20260710	0.5	20raw	frontier_gpt4	F1	0.756	50	37	32	69	13	0.5362318840579711	0.74	0.6218487394957984	0.055945945945945944
20260710	0.5	20raw	frontier_gpt4	VALUE	0.576	50	50	140	190	0	0.2631578947368421	1.0	0.4166666666666667	0.114
20260710	0.5	20raw	frontier_gpt4	PREC_CONSTRAINED	0.736	50	39	39	78	11	0.5	0.78	0.609375	0.06
20260710	0.5	20raw	frontier_gpt4	COST_CONSTRAINED	0.001	50	50	9838	9888	0	0.0050566343042071195	1.0	0.01006238679814852	5.932799999999999
20260710	0.5	20raw+minmax	cheap_heuristic	F1	0.811	50	36	16	52	14	0.6923076923076923	0.72	0.7058823529411765	0.00014444444444444446
20260710	0.5	20raw+minmax	cheap_heuristic	VALUE	0.566	50	50	145	195	0	0.2564102564102564	1.0	0.4081632653061224	0.00039
20260710	0.5	20raw+minmax	cheap_heuristic	PREC_CONSTRAINED	0.766	50	39	37	76	11	0.5131578947368421	0.78	0.6190476190476191	0.00019487179487179487
20260710	0.5	20raw+minmax	cheap_heuristic	COST_CONSTRAINED	0.001	50	50	9847	9897	0	0.0050520359704961096	1.0	0.010053282396702522	0.019794
20260710	0.5	20raw+minmax	small_open	F1	0.811	50	36	16	52	14	0.6923076923076923	0.72	0.7058823529411765	0.0008666666666666666
20260710	0.5	20raw+minmax	small_open	VALUE	0.566	50	50	145	195	0	0.2564102564102564	1.0	0.4081632653061224	0.00234
20260710	0.5	20raw+minmax	small_open	PREC_CONSTRAINED	0.766	50	39	37	76	11	0.5131578947368421	0.78	0.6190476190476191	0.0011692307692307692
20260710	0.5	20raw+minmax	small_open	COST_CONSTRAINED	0.001	50	50	9847	9897	0	0.0050520359704961096	1.0	0.010053282396702522	0.11876399999999998
20260710	0.5	20raw+minmax	iter120_default	F1	0.811	50	36	16	52	14	0.6923076923076923	0.72	0.7058823529411765	0.0014444444444444446
20260710	0.5	20raw+minmax	iter120_default	VALUE	0.566	50	50	145	195	0	0.2564102564102564	1.0	0.4081632653061224	0.0039000000000000003
20260710	0.5	20raw+minmax	iter120_default	PREC_CONSTRAINED	0.766	50	39	37	76	11	0.5131578947368421	0.78	0.6190476190476191	0.0019487179487179486
20260710	0.5	20raw+minmax	iter120_default	COST_CONSTRAINED	0.001	50	50	9847	9897	0	0.0050520359704961096	1.0	0.010053282396702522	0.19794
20260710	0.5	20raw+minmax	mid_tier	F1	0.811	50	36	16	52	14	0.6923076923076923	0.72	0.7058823529411765	0.007222222222222223
20260710	0.5	20raw+minmax	mid_tier	VALUE	0.566	50	50	145	195	0	0.2564102564102564	1.0	0.4081632653061224	0.0195
20260710	0.5	20raw+minmax	mid_tier	PREC_CONSTRAINED	0.766	50	39	37	76	11	0.5131578947368421	0.78	0.6190476190476191	0.009743589743589744
20260710	0.5	20raw+minmax	mid_tier	COST_CONSTRAINED	0.001	50	50	9847	9897	0	0.0050520359704961096	1.0	0.010053282396702522	0.9897
20260710	0.5	20raw+minmax	frontier_gpt4	F1	0.811	50	36	16	52	14	0.6923076923076923	0.72	0.7058823529411765	0.043333333333333335
20260710	0.5	20raw+minmax	frontier_gpt4	VALUE	0.566	50	50	145	195	0	0.2564102564102564	1.0	0.4081632653061224	0.11699999999999999
20260710	0.5	20raw+minmax	frontier_gpt4	PREC_CONSTRAINED	0.766	50	39	37	76	11	0.5131578947368421	0.78	0.6190476190476191	0.058461538461538454
20260710	0.5	20raw+minmax	frontier_gpt4	COST_CONSTRAINED	0.001	50	50	9847	9897	0	0.0050520359704961096	1.0	0.010053282396702522	5.938199999999999
20260710	0.5	20raw+stat	cheap_heuristic	F1	0.831	50	32	11	43	18	0.7441860465116279	0.64	0.6881720430107526	0.000134375
20260710	0.5	20raw+stat	cheap_heuristic	VALUE	0.546	50	50	174	224	0	0.22321428571428573	1.0	0.36496350364963503	0.000448
20260710	0.5	20raw+stat	cheap_heuristic	PREC_CONSTRAINED	0.731	50	42	40	82	8	0.5121951219512195	0.84	0.6363636363636365	0.00019523809523809525
20260710	0.5	20raw+stat	cheap_heuristic	COST_CONSTRAINED	0.001	50	50	9846	9896	0	0.0050525464834276475	1.0	0.010054293183189221	0.019792
20260710	0.5	20raw+stat	small_open	F1	0.831	50	32	11	43	18	0.7441860465116279	0.64	0.6881720430107526	0.0008062499999999999
20260710	0.5	20raw+stat	small_open	VALUE	0.546	50	50	174	224	0	0.22321428571428573	1.0	0.36496350364963503	0.002688
20260710	0.5	20raw+stat	small_open	PREC_CONSTRAINED	0.731	50	42	40	82	8	0.5121951219512195	0.84	0.6363636363636365	0.0011714285714285713
20260710	0.5	20raw+stat	small_open	COST_CONSTRAINED	0.001	50	50	9846	9896	0	0.0050525464834276475	1.0	0.010054293183189221	0.118752
20260710	0.5	20raw+stat	iter120_default	F1	0.831	50	32	11	43	18	0.7441860465116279	0.64	0.6881720430107526	0.0013437500000000001
20260710	0.5	20raw+stat	iter120_default	VALUE	0.546	50	50	174	224	0	0.22321428571428573	1.0	0.36496350364963503	0.0044800000000000005
20260710	0.5	20raw+stat	iter120_default	PREC_CONSTRAINED	0.731	50	42	40	82	8	0.5121951219512195	0.84	0.6363636363636365	0.0019523809523809524
20260710	0.5	20raw+stat	iter120_default	COST_CONSTRAINED	0.001	50	50	9846	9896	0	0.0050525464834276475	1.0	0.010054293183189221	0.19792
20260710	0.5	20raw+stat	mid_tier	F1	0.831	50	32	11	43	18	0.7441860465116279	0.64	0.6881720430107526	0.00671875
20260710	0.5	20raw+stat	mid_tier	VALUE	0.546	50	50	174	224	0	0.22321428571428573	1.0	0.36496350364963503	0.022400000000000003
20260710	0.5	20raw+stat	mid_tier	PREC_CONSTRAINED	0.731	50	42	40	82	8	0.5121951219512195	0.84	0.6363636363636365	0.009761904761904763
20260710	0.5	20raw+stat	mid_tier	COST_CONSTRAINED	0.001	50	50	9846	9896	0	0.0050525464834276475	1.0	0.010054293183189221	0.9896
20260710	0.5	20raw+stat	frontier_gpt4	F1	0.831	50	32	11	43	18	0.7441860465116279	0.64	0.6881720430107526	0.0403125
20260710	0.5	20raw+stat	frontier_gpt4	VALUE	0.546	50	50	174	224	0	0.22321428571428573	1.0	0.36496350364963503	0.1344
20260710	0.5	20raw+stat	frontier_gpt4	PREC_CONSTRAINED	0.731	50	42	40	82	8	0.5121951219512195	0.84	0.6363636363636365	0.05857142857142857
20260710	0.5	20raw+stat	frontier_gpt4	COST_CONSTRAINED	0.001	50	50	9846	9896	0	0.0050525464834276475	1.0	0.010054293183189221	5.9376
20260710	0.1	24full	cheap_heuristic	F1	0.816	10	9	15	24	1	0.375	0.9	0.5294117647058825	0.0002666666666666667
20260710	0.1	24full	cheap_heuristic	VALUE	0.666	10	10	70	80	0	0.125	1.0	0.2222222222222222	0.0008
20260710	0.1	24full	cheap_heuristic	PREC_CONSTRAINED	0.891	10	5	5	10	5	0.5	0.5	0.5	0.0002
20260710	0.1	24full	cheap_heuristic	COST_CONSTRAINED	0.001	10	10	9847	9857	0	0.0010145074566298062	1.0	0.002026958548697679	0.09857
20260710	0.1	24full	small_open	F1	0.816	10	9	15	24	1	0.375	0.9	0.5294117647058825	0.0015999999999999999
20260710	0.1	24full	small_open	VALUE	0.666	10	10	70	80	0	0.125	1.0	0.2222222222222222	0.0048
20260710	0.1	24full	small_open	PREC_CONSTRAINED	0.891	10	5	5	10	5	0.5	0.5	0.5	0.0012
20260710	0.1	24full	small_open	COST_CONSTRAINED	0.001	10	10	9847	9857	0	0.0010145074566298062	1.0	0.002026958548697679	0.59142
20260710	0.1	24full	iter120_default	F1	0.816	10	9	15	24	1	0.375	0.9	0.5294117647058825	0.0026666666666666666
20260710	0.1	24full	iter120_default	VALUE	0.666	10	10	70	80	0	0.125	1.0	0.2222222222222222	0.008
20260710	0.1	24full	iter120_default	PREC_CONSTRAINED	0.891	10	5	5	10	5	0.5	0.5	0.5	0.002
20260710	0.1	24full	iter120_default	COST_CONSTRAINED	0.001	10	10	9847	9857	0	0.0010145074566298062	1.0	0.002026958548697679	0.9856999999999999
20260710	0.1	24full	mid_tier	F1	0.816	10	9	15	24	1	0.375	0.9	0.5294117647058825	0.013333333333333332
20260710	0.1	24full	mid_tier	VALUE	0.666	10	10	70	80	0	0.125	1.0	0.2222222222222222	0.04
20260710	0.1	24full	mid_tier	PREC_CONSTRAINED	0.891	10	5	5	10	5	0.5	0.5	0.5	0.01
20260710	0.1	24full	mid_tier	COST_CONSTRAINED	0.001	10	10	9847	9857	0	0.0010145074566298062	1.0	0.002026958548697679	4.9285000000000005
20260710	0.1	24full	frontier_gpt4	F1	0.816	10	9	15	24	1	0.375	0.9	0.5294117647058825	0.08
20260710	0.1	24full	frontier_gpt4	VALUE	0.666	10	10	70	80	0	0.125	1.0	0.2222222222222222	0.24
20260710	0.1	24full	frontier_gpt4	PREC_CONSTRAINED	0.891	10	5	5	10	5	0.5	0.5	0.5	0.06
20260710	0.1	24full	frontier_gpt4	COST_CONSTRAINED	0.116	10	10	3306	3316	0	0.0030156815440289505	1.0	0.006013229104028863	9.947999999999999
20260710	0.1	20raw	cheap_heuristic	F1	0.841	10	6	10	16	4	0.375	0.6	0.4615384615384615	0.0002666666666666667
20260710	0.1	20raw	cheap_heuristic	VALUE	0.716	10	10	49	59	0	0.1694915254237288	1.0	0.2898550724637681	0.00059
20260710	0.1	20raw	cheap_heuristic	PREC_CONSTRAINED	0.921	10	2	2	4	8	0.5	0.2	0.28571428571428575	0.0002
20260710	0.1	20raw	cheap_heuristic	COST_CONSTRAINED	0.001	10	10	9838	9848	0	0.0010154346060113728	1.0	0.0020288090890647186	0.09848
20260710	0.1	20raw	small_open	F1	0.841	10	6	10	16	4	0.375	0.6	0.4615384615384615	0.0015999999999999999
20260710	0.1	20raw	small_open	VALUE	0.716	10	10	49	59	0	0.1694915254237288	1.0	0.2898550724637681	0.0035399999999999993
20260710	0.1	20raw	small_open	PREC_CONSTRAINED	0.921	10	2	2	4	8	0.5	0.2	0.28571428571428575	0.0012
20260710	0.1	20raw	small_open	COST_CONSTRAINED	0.001	10	10	9838	9848	0	0.0010154346060113728	1.0	0.0020288090890647186	0.59088
20260710	0.1	20raw	iter120_default	F1	0.841	10	6	10	16	4	0.375	0.6	0.4615384615384615	0.0026666666666666666
20260710	0.1	20raw	iter120_default	VALUE	0.716	10	10	49	59	0	0.1694915254237288	1.0	0.2898550724637681	0.005900000000000001
20260710	0.1	20raw	iter120_default	PREC_CONSTRAINED	0.921	10	2	2	4	8	0.5	0.2	0.28571428571428575	0.002
20260710	0.1	20raw	iter120_default	COST_CONSTRAINED	0.001	10	10	9838	9848	0	0.0010154346060113728	1.0	0.0020288090890647186	0.9848000000000001
20260710	0.1	20raw	mid_tier	F1	0.841	10	6	10	16	4	0.375	0.6	0.4615384615384615	0.013333333333333334
20260710	0.1	20raw	mid_tier	VALUE	0.716	10	10	49	59	0	0.1694915254237288	1.0	0.2898550724637681	0.0295
20260710	0.1	20raw	mid_tier	PREC_CONSTRAINED	0.921	10	2	2	4	8	0.5	0.2	0.28571428571428575	0.01
20260710	0.1	20raw	mid_tier	COST_CONSTRAINED	0.001	10	10	9838	9848	0	0.0010154346060113728	1.0	0.0020288090890647186	4.924
20260710	0.1	20raw	frontier_gpt4	F1	0.841	10	6	10	16	4	0.375	0.6	0.4615384615384615	0.08
20260710	0.1	20raw	frontier_gpt4	VALUE	0.716	10	10	49	59	0	0.1694915254237288	1.0	0.2898550724637681	0.177
20260710	0.1	20raw	frontier_gpt4	PREC_CONSTRAINED	0.921	10	2	2	4	8	0.5	0.2	0.28571428571428575	0.06
20260710	0.1	20raw	frontier_gpt4	COST_CONSTRAINED	0.126	10	10	3256	3266	0	0.003061849357011635	1.0	0.006105006105006105	9.797999999999998
20260710	0.1	20raw+minmax	cheap_heuristic	F1	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.0002
20260710	0.1	20raw+minmax	cheap_heuristic	VALUE	0.681	10	10	68	78	0	0.1282051282051282	1.0	0.22727272727272727	0.0007800000000000001
20260710	0.1	20raw+minmax	cheap_heuristic	PREC_CONSTRAINED	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.0002
20260710	0.1	20raw+minmax	cheap_heuristic	COST_CONSTRAINED	0.001	10	10	9847	9857	0	0.0010145074566298062	1.0	0.002026958548697679	0.09857
20260710	0.1	20raw+minmax	small_open	F1	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.0012
20260710	0.1	20raw+minmax	small_open	VALUE	0.681	10	10	68	78	0	0.1282051282051282	1.0	0.22727272727272727	0.004679999999999999
20260710	0.1	20raw+minmax	small_open	PREC_CONSTRAINED	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.0012
20260710	0.1	20raw+minmax	small_open	COST_CONSTRAINED	0.001	10	10	9847	9857	0	0.0010145074566298062	1.0	0.002026958548697679	0.59142
20260710	0.1	20raw+minmax	iter120_default	F1	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.002
20260710	0.1	20raw+minmax	iter120_default	VALUE	0.681	10	10	68	78	0	0.1282051282051282	1.0	0.22727272727272727	0.0078
20260710	0.1	20raw+minmax	iter120_default	PREC_CONSTRAINED	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.002
20260710	0.1	20raw+minmax	iter120_default	COST_CONSTRAINED	0.001	10	10	9847	9857	0	0.0010145074566298062	1.0	0.002026958548697679	0.9856999999999999
20260710	0.1	20raw+minmax	mid_tier	F1	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.01
20260710	0.1	20raw+minmax	mid_tier	VALUE	0.681	10	10	68	78	0	0.1282051282051282	1.0	0.22727272727272727	0.039
20260710	0.1	20raw+minmax	mid_tier	PREC_CONSTRAINED	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.01
20260710	0.1	20raw+minmax	mid_tier	COST_CONSTRAINED	0.001	10	10	9847	9857	0	0.0010145074566298062	1.0	0.002026958548697679	4.9285000000000005
20260710	0.1	20raw+minmax	frontier_gpt4	F1	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.06
20260710	0.1	20raw+minmax	frontier_gpt4	VALUE	0.681	10	10	68	78	0	0.1282051282051282	1.0	0.22727272727272727	0.23399999999999999
20260710	0.1	20raw+minmax	frontier_gpt4	PREC_CONSTRAINED	0.871	10	6	6	12	4	0.5	0.6	0.5454545454545454	0.06
20260710	0.1	20raw+minmax	frontier_gpt4	COST_CONSTRAINED	0.121	10	10	3234	3244	0	0.0030826140567200987	1.0	0.006146281499692686	9.732
20260710	0.1	20raw+stat	cheap_heuristic	F1	0.866	10	5	6	11	5	0.45454545454545453	0.5	0.47619047619047616	0.00022
20260710	0.1	20raw+stat	cheap_heuristic	VALUE	0.611	10	10	105	115	0	0.08695652173913043	1.0	0.16	0.00115
20260710	0.1	20raw+stat	cheap_heuristic	PREC_CONSTRAINED	0.001	10	10	9846	9856	0	0.0010146103896103895	1.0	0.0020271639975674026	0.09856000000000001
20260710	0.1	20raw+stat	cheap_heuristic	COST_CONSTRAINED	0.001	10	10	9846	9856	0	0.0010146103896103895	1.0	0.0020271639975674026	0.09856000000000001
20260710	0.1	20raw+stat	small_open	F1	0.866	10	5	6	11	5	0.45454545454545453	0.5	0.47619047619047616	0.0013199999999999998
20260710	0.1	20raw+stat	small_open	VALUE	0.611	10	10	105	115	0	0.08695652173913043	1.0	0.16	0.006899999999999999
20260710	0.1	20raw+stat	small_open	PREC_CONSTRAINED	0.001	10	10	9846	9856	0	0.0010146103896103895	1.0	0.0020271639975674026	0.59136
20260710	0.1	20raw+stat	small_open	COST_CONSTRAINED	0.001	10	10	9846	9856	0	0.0010146103896103895	1.0	0.0020271639975674026	0.59136
20260710	0.1	20raw+stat	iter120_default	F1	0.866	10	5	6	11	5	0.45454545454545453	0.5	0.47619047619047616	0.0021999999999999997
20260710	0.1	20raw+stat	iter120_default	VALUE	0.611	10	10	105	115	0	0.08695652173913043	1.0	0.16	0.0115
20260710	0.1	20raw+stat	iter120_default	PREC_CONSTRAINED	0.001	10	10	9846	9856	0	0.0010146103896103895	1.0	0.0020271639975674026	0.9856
20260710	0.1	20raw+stat	iter120_default	COST_CONSTRAINED	0.001	10	10	9846	9856	0	0.0010146103896103895	1.0	0.0020271639975674026	0.9856
20260710	0.1	20raw+stat	mid_tier	F1	0.866	10	5	6	11	5	0.45454545454545453	0.5	0.47619047619047616	0.011
20260710	0.1	20raw+stat	mid_tier	VALUE	0.611	10	10	105	115	0	0.08695652173913043	1.0	0.16	0.05750000000000001
20260710	0.1	20raw+stat	mid_tier	PREC_CONSTRAINED	0.001	10	10	9846	9856	0	0.0010146103896103895	1.0	0.0020271639975674026	4.928
20260710	0.1	20raw+stat	mid_tier	COST_CONSTRAINED	0.001	10	10	9846	9856	0	0.0010146103896103895	1.0	0.0020271639975674026	4.928
20260710	0.1	20raw+stat	frontier_gpt4	F1	0.866	10	5	6	11	5	0.45454545454545453	0.5	0.47619047619047616	0.06599999999999999
20260710	0.1	20raw+stat	frontier_gpt4	VALUE	0.611	10	10	105	115	0	0.08695652173913043	1.0	0.16	0.345
20260710	0.1	20raw+stat	frontier_gpt4	PREC_CONSTRAINED	0.001	10	10	9846	9856	0	0.0010146103896103895	1.0	0.0020271639975674026	29.568
20260710	0.1	20raw+stat	frontier_gpt4	COST_CONSTRAINED	0.131	10	10	3179	3189	0	0.0031357792411414237	1.0	0.006251953735542356	9.567
20260710	0.05	24full	cheap_heuristic	F1	0.916	5	2	1	3	3	0.6666666666666666	0.4	0.5	0.00015000000000000001
20260710	0.05	24full	cheap_heuristic	VALUE	0.721	5	5	44	49	0	0.10204081632653061	1.0	0.1851851851851852	0.00098
20260710	0.05	24full	cheap_heuristic	PREC_CONSTRAINED	0.911	5	2	2	4	3	0.5	0.4	0.4444444444444445	0.0002
20260710	0.05	24full	cheap_heuristic	COST_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	0.19704000000000002
20260710	0.05	24full	small_open	F1	0.916	5	2	1	3	3	0.6666666666666666	0.4	0.5	0.0009
20260710	0.05	24full	small_open	VALUE	0.721	5	5	44	49	0	0.10204081632653061	1.0	0.1851851851851852	0.00588
20260710	0.05	24full	small_open	PREC_CONSTRAINED	0.911	5	2	2	4	3	0.5	0.4	0.4444444444444445	0.0012
20260710	0.05	24full	small_open	COST_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	1.1822399999999997
20260710	0.05	24full	iter120_default	F1	0.916	5	2	1	3	3	0.6666666666666666	0.4	0.5	0.0015
20260710	0.05	24full	iter120_default	VALUE	0.721	5	5	44	49	0	0.10204081632653061	1.0	0.1851851851851852	0.0098
20260710	0.05	24full	iter120_default	PREC_CONSTRAINED	0.911	5	2	2	4	3	0.5	0.4	0.4444444444444445	0.002
20260710	0.05	24full	iter120_default	COST_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	1.9704000000000002
20260710	0.05	24full	mid_tier	F1	0.916	5	2	1	3	3	0.6666666666666666	0.4	0.5	0.0075
20260710	0.05	24full	mid_tier	VALUE	0.721	5	5	44	49	0	0.10204081632653061	1.0	0.1851851851851852	0.049
20260710	0.05	24full	mid_tier	PREC_CONSTRAINED	0.911	5	2	2	4	3	0.5	0.4	0.4444444444444445	0.01
20260710	0.05	24full	mid_tier	COST_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	9.852
20260710	0.05	24full	frontier_gpt4	F1	0.916	5	2	1	3	3	0.6666666666666666	0.4	0.5	0.045
20260710	0.05	24full	frontier_gpt4	VALUE	0.721	5	5	44	49	0	0.10204081632653061	1.0	0.1851851851851852	0.294
20260710	0.05	24full	frontier_gpt4	PREC_CONSTRAINED	0.911	5	2	2	4	3	0.5	0.4	0.4444444444444445	0.06
20260710	0.05	24full	frontier_gpt4	COST_CONSTRAINED	0.206	5	5	1622	1627	0	0.003073140749846343	1.0	0.006127450980392157	9.761999999999999
20260710	0.05	20raw	cheap_heuristic	F1	0.876	5	3	8	11	2	0.2727272727272727	0.6	0.37499999999999994	0.00036666666666666667
20260710	0.05	20raw	cheap_heuristic	VALUE	0.616	5	5	100	105	0	0.047619047619047616	1.0	0.0909090909090909	0.0021000000000000003
20260710	0.05	20raw	cheap_heuristic	PREC_CONSTRAINED	0.001	5	5	9838	9843	0	0.0005079752108097125	1.0	0.001015434606011373	0.19686
20260710	0.05	20raw	cheap_heuristic	COST_CONSTRAINED	0.001	5	5	9838	9843	0	0.0005079752108097125	1.0	0.001015434606011373	0.19686
20260710	0.05	20raw	small_open	F1	0.876	5	3	8	11	2	0.2727272727272727	0.6	0.37499999999999994	0.0021999999999999997
20260710	0.05	20raw	small_open	VALUE	0.616	5	5	100	105	0	0.047619047619047616	1.0	0.0909090909090909	0.0126
20260710	0.05	20raw	small_open	PREC_CONSTRAINED	0.001	5	5	9838	9843	0	0.0005079752108097125	1.0	0.001015434606011373	1.1811599999999998
20260710	0.05	20raw	small_open	COST_CONSTRAINED	0.001	5	5	9838	9843	0	0.0005079752108097125	1.0	0.001015434606011373	1.1811599999999998
20260710	0.05	20raw	iter120_default	F1	0.876	5	3	8	11	2	0.2727272727272727	0.6	0.37499999999999994	0.0036666666666666666
20260710	0.05	20raw	iter120_default	VALUE	0.616	5	5	100	105	0	0.047619047619047616	1.0	0.0909090909090909	0.020999999999999998
20260710	0.05	20raw	iter120_default	PREC_CONSTRAINED	0.001	5	5	9838	9843	0	0.0005079752108097125	1.0	0.001015434606011373	1.9686
20260710	0.05	20raw	iter120_default	COST_CONSTRAINED	0.001	5	5	9838	9843	0	0.0005079752108097125	1.0	0.001015434606011373	1.9686
20260710	0.05	20raw	mid_tier	F1	0.876	5	3	8	11	2	0.2727272727272727	0.6	0.37499999999999994	0.018333333333333333
20260710	0.05	20raw	mid_tier	VALUE	0.616	5	5	100	105	0	0.047619047619047616	1.0	0.0909090909090909	0.10500000000000001
20260710	0.05	20raw	mid_tier	PREC_CONSTRAINED	0.001	5	5	9838	9843	0	0.0005079752108097125	1.0	0.001015434606011373	9.843
20260710	0.05	20raw	mid_tier	COST_CONSTRAINED	0.001	5	5	9838	9843	0	0.0005079752108097125	1.0	0.001015434606011373	9.843
20260710	0.05	20raw	frontier_gpt4	F1	0.876	5	3	8	11	2	0.2727272727272727	0.6	0.37499999999999994	0.10999999999999999
20260710	0.05	20raw	frontier_gpt4	VALUE	0.616	5	5	100	105	0	0.047619047619047616	1.0	0.0909090909090909	0.63
20260710	0.05	20raw	frontier_gpt4	PREC_CONSTRAINED	0.001	5	5	9838	9843	0	0.0005079752108097125	1.0	0.001015434606011373	59.05799999999999
20260710	0.05	20raw	frontier_gpt4	COST_CONSTRAINED	0.211	5	5	1650	1655	0	0.0030211480362537764	1.0	0.006024096385542168	9.93
20260710	0.05	20raw+minmax	cheap_heuristic	F1	0.831	5	4	11	15	1	0.26666666666666666	0.8	0.4	0.000375
20260710	0.05	20raw+minmax	cheap_heuristic	VALUE	0.691	5	5	66	71	0	0.07042253521126761	1.0	0.13157894736842107	0.00142
20260710	0.05	20raw+minmax	cheap_heuristic	PREC_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	0.19704000000000002
20260710	0.05	20raw+minmax	cheap_heuristic	COST_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	0.19704000000000002
20260710	0.05	20raw+minmax	small_open	F1	0.831	5	4	11	15	1	0.26666666666666666	0.8	0.4	0.00225
20260710	0.05	20raw+minmax	small_open	VALUE	0.691	5	5	66	71	0	0.07042253521126761	1.0	0.13157894736842107	0.00852
20260710	0.05	20raw+minmax	small_open	PREC_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	1.1822399999999997
20260710	0.05	20raw+minmax	small_open	COST_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	1.1822399999999997
20260710	0.05	20raw+minmax	iter120_default	F1	0.831	5	4	11	15	1	0.26666666666666666	0.8	0.4	0.00375
20260710	0.05	20raw+minmax	iter120_default	VALUE	0.691	5	5	66	71	0	0.07042253521126761	1.0	0.13157894736842107	0.0142
20260710	0.05	20raw+minmax	iter120_default	PREC_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	1.9704000000000002
20260710	0.05	20raw+minmax	iter120_default	COST_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	1.9704000000000002
20260710	0.05	20raw+minmax	mid_tier	F1	0.831	5	4	11	15	1	0.26666666666666666	0.8	0.4	0.01875
20260710	0.05	20raw+minmax	mid_tier	VALUE	0.691	5	5	66	71	0	0.07042253521126761	1.0	0.13157894736842107	0.071
20260710	0.05	20raw+minmax	mid_tier	PREC_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	9.852
20260710	0.05	20raw+minmax	mid_tier	COST_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	9.852
20260710	0.05	20raw+minmax	frontier_gpt4	F1	0.831	5	4	11	15	1	0.26666666666666666	0.8	0.4	0.11249999999999999
20260710	0.05	20raw+minmax	frontier_gpt4	VALUE	0.691	5	5	66	71	0	0.07042253521126761	1.0	0.13157894736842107	0.426
20260710	0.05	20raw+minmax	frontier_gpt4	PREC_CONSTRAINED	0.001	5	5	9847	9852	0	0.0005075111652456354	1.0	0.0010145074566298062	59.112
20260710	0.05	20raw+minmax	frontier_gpt4	COST_CONSTRAINED	0.206	5	5	1619	1624	0	0.003078817733990148	1.0	0.006138735420503376	9.744
20260710	0.05	20raw+stat	cheap_heuristic	F1	0.866	5	3	6	9	2	0.3333333333333333	0.6	0.42857142857142855	0.00030000000000000003
20260710	0.05	20raw+stat	cheap_heuristic	VALUE	0.641	5	5	93	98	0	0.05102040816326531	1.0	0.09708737864077671	0.00196
20260710	0.05	20raw+stat	cheap_heuristic	PREC_CONSTRAINED	0.001	5	5	9846	9851	0	0.000507562683991473	1.0	0.0010146103896103897	0.19702000000000003
20260710	0.05	20raw+stat	cheap_heuristic	COST_CONSTRAINED	0.001	5	5	9846	9851	0	0.000507562683991473	1.0	0.0010146103896103897	0.19702000000000003
