# Pillar 2 iter78 per-step EWS features.
# W=10 trailing window; H/M/L at 0.10/0.50 (iter74 cutoffs).
# CUSUM drift k=0.05 (Page 1954 small-shift).
# Source: scripts/zvf_iter78.py
source	method	seed	step	zvf	heldout_acc	held_mean_10	is_failure	h_run	ar1	cusum	variance_ratio	kurtosis	composite_ews
variance_mitigation	scafgrpo	4	34	0.254100	0.260500	0.235740	0	0	0.285742	0.072412	1.348648	0.418651	0.285742
variance_mitigation	scafgrpo	4	35	0.284400	0.262400	0.241240	0	0	0.250797	0.072412	1.400463	0.887255	0.250797
variance_mitigation	scafgrpo	4	36	0.291300	0.263500	0.246000	0	0	0.252026	0.072412	1.393960	0.824057	0.252026
variance_mitigation	scafgrpo	4	37	0.270700	0.272800	0.250680	0	0	0.248030	0.072412	1.387355	0.902203	0.248030
variance_mitigation	scafgrpo	4	38	0.286400	0.272500	0.255380	0	0	0.159376	0.072412	1.086170	0.871229	0.159376
variance_mitigation	scafgrpo	4	39	0.256900	0.283100	0.259840	0	0	0.059897	0.072412	1.079213	1.676547	0.072412
variance_mitigation	scafgrpo	4	40	0.337500	0.283200	0.264490	0	0	-0.163502	0.072412	0.830066	-0.330308	0.072412
variance_mitigation	scafgrpo	4	41	0.363000	0.289500	0.268650	0	0	0.278728	0.128708	0.985055	-1.052158	0.278728
variance_mitigation	scafgrpo	4	42	0.329100	0.289900	0.273060	0	0	0.479648	0.171912	1.553628	-0.745321	0.479648
variance_mitigation	scafgrpo	4	43	0.314200	0.297500	0.277490	0	0	0.444163	0.200216	1.502956	-0.972331	0.444163
variance_mitigation	scafgrpo	4	44	0.306900	0.297300	0.281170	0	0	0.446568	0.221220	1.601856	-0.776251	0.446568
variance_mitigation	scafgrpo	4	45	0.274300	0.307000	0.285630	0	0	0.429508	0.221220	1.504087	-0.884978	0.429508
variance_mitigation	scafgrpo	4	46	0.337200	0.303900	0.289670	0	0	0.237274	0.260928	1.253891	-1.203475	0.260928
variance_mitigation	scafgrpo	4	47	0.301000	0.310000	0.293390	0	0	0.128474	0.276032	1.219830	-0.850917	0.276032
variance_mitigation	scafgrpo	4	48	0.277000	0.318800	0.298020	0	0	0.032914	0.276032	0.894236	-0.996710	0.276032
variance_mitigation	scafgrpo	4	49	0.330800	0.315900	0.301300	0	0	0.120719	0.312040	1.198883	-0.829366	0.312040
variance_mitigation	scafgrpo	4	50	0.358900	0.327900	0.305770	0	0	0.089119	0.333440	0.919525	-1.042055	0.333440
variance_mitigation	scafgrpo	4	51	0.374000	0.321500	0.308970	0	0	0.366928	0.344440	1.209491	-0.885044	0.366928
variance_mitigation	scafgrpo	4	52	0.381600	0.327700	0.312750	0	0	0.591279	0.396940	1.474553	-1.202145	0.591279
variance_mitigation	scafgrpo	4	53	0.372400	0.330400	0.316040	0	0	0.616139	0.455140	1.648769	-1.410599	0.616139
variance_mitigation	scafgrpo	4	54	0.282900	0.332900	0.319600	0	0	0.335128	0.445732	1.236309	-1.578810	0.445732
variance_mitigation	scafgrpo	4	55	0.304300	0.331800	0.322080	0	0	0.474488	0.461140	1.594277	-1.480118	0.474488
variance_mitigation	scafgrpo	4	56	0.343100	0.340600	0.325750	0	0	0.436837	0.467040	1.565543	-1.491543	0.467040
variance_mitigation	scafgrpo	4	57	0.359600	0.338400	0.328590	0	0	0.311578	0.534536	1.276736	-1.182257	0.534536
variance_mitigation	scafgrpo	4	58	0.341700	0.352300	0.331940	0	0	0.342136	0.590340	1.494349	-0.476274	0.590340
variance_mitigation	scafgrpo	4	59	0.288500	0.342000	0.334550	0	0	0.378342	0.548040	1.302069	-1.182640	0.548040
variance_mitigation	scafgrpo	4	60	0.373600	0.346500	0.336410	0	0	0.104271	0.562740	1.123947	-1.234282	0.562740
variance_mitigation	scafgrpo	4	61	0.384300	0.355900	0.339850	0	0	0.115951	0.573040	1.076088	-1.253313	0.573040
variance_mitigation	scafgrpo	4	62	0.365400	0.356800	0.342760	0	0	0.087576	0.556840	1.134747	-1.199669	0.556840
variance_mitigation	scafgrpo	4	63	0.328300	0.354700	0.345190	0	0	0.232513	0.515736	1.213363	-1.219726	0.515736
variance_mitigation	scafgrpo	4	64	0.329500	0.360500	0.347950	0	0	0.059526	0.559340	1.065861	-0.836519	0.559340
variance_mitigation	scafgrpo	4	65	0.351600	0.360600	0.350830	0	0	0.032297	0.606640	1.158054	0.146102	0.606640
variance_mitigation	scafgrpo	4	66	0.375500	0.367000	0.353470	0	0	0.063010	0.639040	1.121983	0.011899	0.639040
variance_mitigation	scafgrpo	4	67	0.322400	0.367400	0.356370	0	0	-0.029230	0.601840	1.047347	-0.628334	0.601840
variance_mitigation	scafgrpo	4	68	0.353300	0.367100	0.357850	0	0	-0.089621	0.613440	0.757547	-0.553542	0.613440
variance_mitigation	scafgrpo	4	69	0.390100	0.372900	0.360940	0	0	0.154930	0.715040	1.096416	-1.366146	0.715040
variance_mitigation	scafgrpo	4	70	0.352900	0.371900	0.363480	0	0	-0.002688	0.694340	1.019378	-1.245474	0.694340
variance_mitigation	scafgrpo	4	71	0.362900	0.375100	0.365400	0	0	-0.099465	0.672940	0.976176	-0.918808	0.672940
variance_mitigation	scafgrpo	4	72	0.409700	0.378700	0.367590	0	0	0.083509	0.717240	0.894724	-0.712094	0.717240
variance_mitigation	scafgrpo	4	73	0.341400	0.378500	0.369970	0	0	-0.224153	0.730340	0.761470	-0.540222	0.730340
variance_mitigation	scafgrpo	4	74	0.356600	0.378600	0.371780	0	0	-0.301843	0.757440	0.771591	-0.196728	0.757440
variance_mitigation	scafgrpo	4	75	0.320800	0.385000	0.374220	0	0	-0.239957	0.726640	0.768619	-0.608378	0.726640
variance_mitigation	scafgrpo	4	76	0.356300	0.387100	0.376230	0	0	-0.090933	0.707440	0.912922	-0.259514	0.707440
variance_mitigation	scafgrpo	4	77	0.391300	0.384000	0.377890	0	0	-0.190209	0.776340	0.855453	-0.629198	0.776340
variance_mitigation	scafgrpo	4	78	0.393200	0.386600	0.379840	0	0	0.016820	0.816240	1.024990	-0.983760	0.816240
variance_mitigation	scafgrpo	4	79	0.408000	0.392900	0.381840	0	0	0.229907	0.834140	1.206207	-1.146033	0.834140
variance_mitigation	scafgrpo	4	80	0.349600	0.393200	0.383970	0	0	0.081137	0.830840	1.178273	-1.187039	0.830840
variance_mitigation	scafgrpo	4	81	0.406400	0.391400	0.385600	0	0	0.034186	0.874340	0.979350	-1.388351	0.874340
variance_mitigation	scafgrpo	4	82	0.404600	0.398200	0.387550	0	0	0.313239	0.869240	1.311187	-1.378646	0.869240
variance_mitigation	scafgrpo	4	83	0.328000	0.398800	0.389580	0	0	0.074830	0.855840	1.051677	-1.435342	0.855840
variance_mitigation	scafgrpo	4	84	0.398700	0.396200	0.391340	0	0	-0.167923	0.897940	0.745183	-1.288750	0.897940
variance_mitigation	scafgrpo	4	85	0.402600	0.397200	0.392560	0	0	-0.396576	0.979740	0.613920	-0.616124	0.979740
variance_mitigation	scafgrpo	4	86	0.432800	0.399200	0.393770	0	0	-0.277784	1.056240	0.748756	0.228374	1.000000
variance_mitigation	scafgrpo	4	87	0.420300	0.400000	0.395370	0	0	-0.078273	1.085240	0.997675	0.175090	1.000000
variance_mitigation	scafgrpo	4	88	0.401900	0.400800	0.396790	0	0	-0.048242	1.093940	1.055785	0.274389	1.000000
variance_mitigation	scafgrpo	4	89	0.417200	0.403900	0.397890	0	0	0.028461	1.103140	0.995448	0.222584	1.000000
variance_mitigation	scafgrpo	4	90	0.430500	0.404900	0.399060	0	0	0.153603	1.184040	1.226240	2.790916	1.000000
variance_mitigation	scafgrpo	4	91	0.381700	0.408000	0.400720	0	0	0.062081	1.159340	1.160904	1.668898	1.000000
variance_mitigation	scafgrpo	4	92	0.473200	0.409800	0.401880	0	0	-0.147443	1.227940	0.544331	0.685755	1.000000
variance_mitigation	scafgrpo	4	93	0.421600	0.409000	0.402900	0	0	-0.390090	1.321540	0.645675	0.578451	1.000000
variance_mitigation	scafgrpo	4	94	0.410800	0.406700	0.403950	0	0	-0.490199	1.333640	0.536417	0.814000	1.000000
variance_mitigation	scafgrpo	4	95	0.400100	0.407400	0.404970	0	0	-0.432107	1.331140	0.613617	0.742421	1.000000
variance_mitigation	scafgrpo	4	96	0.437600	0.415600	0.406610	0	0	-0.486543	1.335940	0.572632	0.503376	1.000000
variance_mitigation	scafgrpo	4	97	0.390400	0.410400	0.407650	0	0	-0.535631	1.306040	0.491232	0.190895	1.000000
variance_mitigation	scafgrpo	4	98	0.400500	0.411300	0.408700	0	0	-0.423349	1.304640	0.643017	0.170849	1.000000
variance_mitigation	scafgrpo	4	99	0.414600	0.409600	0.409270	0	0	-0.404660	1.302040	0.649662	0.203110	1.000000
variance_mitigation	mcgrpo	0	0	0.000000	-0.003100	-0.003100	0	0	0.000000	0.000000	1.000000	0.000000	0.000000
variance_mitigation	mcgrpo	0	1	0.000000	-0.003100	-0.003100	0	0	0.000000	0.000000	1.000000	0.000000	0.000000
variance_mitigation	mcgrpo	0	2	0.000000	-0.003100	-0.003100	0	0	0.000000	0.000000	1.000000	0.000000	0.000000
variance_mitigation	mcgrpo	0	3	0.017700	0.007500	-0.000450	0	0	-0.333333	0.000000	0.666667	-0.666667	0.000000
variance_mitigation	mcgrpo	0	4	0.017700	0.007500	0.001140	0	0	0.523810	0.000000	1.527778	-1.833333	0.523810
variance_mitigation	mcgrpo	0	5	0.017700	0.007500	0.002200	0	0	0.600000	0.000000	1.666667	-2.000000	0.600000
variance_mitigation	mcgrpo	0	6	0.011100	0.022600	0.005114	0	0	0.535394	0.000000	1.715254	-1.845086	0.535394
variance_mitigation	mcgrpo	0	7	0.011100	0.022600	0.007300	0	0	0.533795	0.000000	1.663596	-1.676847	0.533795
variance_mitigation	mcgrpo	0	8	0.011100	0.022600	0.009000	0	0	0.532492	0.000000	1.626426	-1.500000	0.532492
variance_mitigation	mcgrpo	0	9	0.019300	0.030900	0.011190	0	0	0.529605	0.000000	1.452834	-1.400627	0.529605
variance_mitigation	mcgrpo	0	10	0.019300	0.030900	0.014590	0	0	0.400884	0.000000	1.297964	-0.714906	0.400884
variance_mitigation	mcgrpo	0	11	0.019300	0.030900	0.017990	0	0	0.052040	0.000000	0.784475	0.850543	0.052040
variance_mitigation	mcgrpo	0	12	0.006100	0.042400	0.022540	0	0	0.132071	0.000000	0.960582	-0.981681	0.132071
variance_mitigation	mcgrpo	0	13	0.006100	0.042400	0.026030	0	0	0.405296	0.000000	1.310140	-1.462050	0.405296
variance_mitigation	mcgrpo	0	14	0.006100	0.042400	0.029520	0	0	0.468418	0.000000	1.441575	-1.609578	0.468418
variance_mitigation	mcgrpo	0	15	0.019600	0.057700	0.034540	0	0	0.295918	0.000000	1.320638	-1.650908	0.295918
variance_mitigation	mcgrpo	0	16	0.008900	0.057400	0.038020	0	0	0.162249	0.000000	1.265120	-1.713627	0.162249
variance_mitigation	mcgrpo	0	17	0.000000	0.070100	0.042770	0	0	0.290170	0.000000	1.180914	-1.423291	0.290170
variance_mitigation	mcgrpo	0	18	0.000000	0.076600	0.048170	0	0	0.467226	0.000000	1.376744	-1.584652	0.467226
variance_mitigation	mcgrpo	0	19	0.019200	0.083200	0.053400	0	0	0.111601	0.000000	1.055714	-1.583637	0.111601
variance_mitigation	mcgrpo	0	20	0.000000	0.098700	0.060180	0	0	-0.290040	0.000000	0.658105	-1.342166	0.000000
variance_mitigation	mcgrpo	0	21	0.019200	0.102400	0.067330	0	0	-0.454186	0.000000	0.591125	-1.342148	0.000000
variance_mitigation	mcgrpo	0	22	0.000000	0.118200	0.074910	0	0	-0.526205	0.000000	0.523929	-1.414759	0.000000
variance_mitigation	mcgrpo	0	23	0.000000	0.123300	0.083000	0	0	-0.380039	0.000000	0.679700	-1.446518	0.000000
variance_mitigation	mcgrpo	0	24	0.000000	0.132000	0.091960	0	0	-0.263652	0.000000	0.684891	-1.434164	0.000000
variance_mitigation	mcgrpo	0	25	0.000000	0.139900	0.100180	0	0	-0.357660	0.000000	0.700054	-0.396247	0.000000
variance_mitigation	mcgrpo	0	26	0.000000	0.145400	0.108980	0	0	-0.282051	0.000000	0.781250	0.250000	0.000000
variance_mitigation	mcgrpo	0	27	0.000000	0.152900	0.117260	0	0	-0.282051	0.000000	0.781250	0.250000	0.000000
variance_mitigation	mcgrpo	0	28	0.016900	0.156200	0.125220	0	0	-0.232657	0.000000	0.607804	-1.189461	0.000000
variance_mitigation	mcgrpo	0	29	0.000000	0.169000	0.133800	0	0	-0.280591	0.000000	0.782985	0.337945	0.000000
variance_mitigation	mcgrpo	0	30	0.013100	0.175400	0.141470	0	0	-0.207696	0.000000	0.603167	-0.923825	0.000000
variance_mitigation	mcgrpo	0	31	0.000000	0.176200	0.148850	0	0	-0.276366	0.000000	0.788009	0.587983	0.000000
variance_mitigation	mcgrpo	0	32	0.011300	0.185900	0.155620	0	0	-0.388384	0.000000	0.647939	-0.801345	0.000000
variance_mitigation	mcgrpo	0	33	0.012000	0.192400	0.162530	0	0	-0.282111	0.000000	0.746932	-1.501174	0.000000
variance_mitigation	mcgrpo	0	34	0.000000	0.197800	0.169110	0	0	-0.424815	0.000000	0.589791	-1.501174	0.000000
variance_mitigation	mcgrpo	0	35	0.028900	0.202000	0.175320	0	0	-0.803202	0.000000	0.331891	-0.310841	0.000000
variance_mitigation	mcgrpo	0	36	0.015100	0.212800	0.182060	0	0	-0.394934	0.000000	0.612270	-0.557923	0.000000
variance_mitigation	mcgrpo	0	37	0.000000	0.214900	0.188260	0	0	-0.406239	0.000000	0.621479	-0.557923	0.000000
variance_mitigation	mcgrpo	0	38	0.025000	0.219900	0.194630	0	0	-0.476293	0.000000	0.521538	-1.010870	0.000000
variance_mitigation	mcgrpo	0	39	0.000000	0.227700	0.200500	0	0	-0.562877	0.000000	0.491951	-1.010870	0.000000
variance_mitigation	mcgrpo	0	40	0.000000	0.231100	0.206070	0	0	-0.356997	0.000000	0.648535	-0.970871	0.000000
variance_mitigation	mcgrpo	0	41	0.000000	0.232400	0.211690	0	0	-0.255021	0.000000	0.811843	-0.970871	0.000000
variance_mitigation	mcgrpo	0	42	0.045800	0.239800	0.217080	0	0	-0.489194	0.000000	0.540477	-0.357479	0.000000
variance_mitigation	mcgrpo	0	43	0.027500	0.244900	0.222330	0	0	-0.059890	0.000000	0.977714	-0.965443	0.000000
variance_mitigation	mcgrpo	0	44	0.000000	0.252600	0.227810	0	0	-0.051966	0.000000	0.977895	-0.965443	0.000000
variance_mitigation	mcgrpo	0	45	0.000000	0.253800	0.232990	0	0	0.007059	0.000000	1.097873	-0.248626	0.007059
variance_mitigation	mcgrpo	0	46	0.027600	0.266400	0.238350	0	0	-0.056210	0.000000	0.985693	-0.885655	0.000000
variance_mitigation	mcgrpo	0	47	0.000000	0.264400	0.243300	0	0	-0.067815	0.000000	0.987064	-0.885655	0.000000
variance_mitigation	mcgrpo	0	48	0.000000	0.268300	0.248140	0	0	0.055939	0.000000	1.131574	-0.206942	0.055939
variance_mitigation	mcgrpo	0	49	0.000000	0.271500	0.252520	0	0	0.055939	0.000000	1.131574	-0.206942	0.055939
variance_mitigation	mcgrpo	0	50	0.046800	0.276900	0.257100	0	0	-0.172775	0.000000	0.787430	-1.234990	0.000000
variance_mitigation	mcgrpo	0	51	0.002800	0.279300	0.261790	0	0	-0.108737	0.000000	0.828150	-1.222749	0.000000
variance_mitigation	mcgrpo	0	52	0.000000	0.285300	0.266340	0	0	-0.313460	0.000000	0.700282	-0.103879	0.000000
variance_mitigation	mcgrpo	0	53	0.000000	0.286800	0.270530	0	0	-0.227641	0.000000	0.840694	1.499300	0.000000
variance_mitigation	mcgrpo	0	54	0.031500	0.290600	0.274330	0	0	-0.352370	0.000000	0.676932	-0.376073	0.000000
variance_mitigation	mcgrpo	0	55	0.000000	0.298200	0.278770	0	0	-0.327509	0.000000	0.690675	-0.376073	0.000000
variance_mitigation	mcgrpo	0	56	0.008800	0.301900	0.282320	0	0	-0.276015	0.000000	0.793854	0.870001	0.000000
variance_mitigation	mcgrpo	0	57	0.032600	0.303200	0.286200	0	0	-0.344989	0.000000	0.680091	-0.684358	0.000000
variance_mitigation	mcgrpo	0	58	0.120300	0.298500	0.289220	0	0	0.210403	0.061800	0.740217	2.217863	0.210403
variance_mitigation	mcgrpo	0	59	0.059300	0.312200	0.293290	0	0	0.375791	0.062600	1.462946	1.018355	0.375791
variance_mitigation	mcgrpo	0	60	0.047000	0.312700	0.296870	0	0	0.432155	0.062600	1.556228	1.011536	0.432155
variance_mitigation	mcgrpo	0	61	0.000000	0.313700	0.300310	0	0	0.342014	0.062600	1.391614	0.971194	0.342014
variance_mitigation	mcgrpo	0	62	0.006100	0.316700	0.303450	0	0	0.325260	0.062600	1.393436	1.054002	0.325260
variance_mitigation	mcgrpo	0	63	0.068400	0.323500	0.307120	0	0	0.239451	0.062600	1.328647	0.163077	0.239451
variance_mitigation	mcgrpo	0	64	0.000000	0.322300	0.310290	0	0	0.124952	0.062600	1.141444	0.011710	0.124952
variance_mitigation	mcgrpo	0	65	0.000000	0.322600	0.312730	0	0	0.147872	0.062600	1.190673	0.011710	0.147872
variance_mitigation	mcgrpo	0	66	0.000000	0.324600	0.315000	0	0	0.225734	0.062600	1.312757	-0.066358	0.225734
variance_mitigation	mcgrpo	0	67	0.059600	0.332100	0.317890	0	0	0.168818	0.062600	0.982789	-0.504099	0.168818
variance_mitigation	mcgrpo	0	68	0.052700	0.333400	0.321380	0	0	0.023339	0.009900	1.028260	-1.860428	0.023339
variance_mitigation	mcgrpo	0	69	0.071200	0.337800	0.323940	0	0	0.092706	0.012700	1.067212	-1.813334	0.092706
variance_mitigation	mcgrpo	0	70	0.075200	0.338300	0.326500	0	0	0.331839	0.029400	1.285481	-1.879829	0.331839
variance_mitigation	mcgrpo	0	71	0.061600	0.343100	0.329440	0	0	0.297671	0.032500	1.352263	-1.764107	0.297671
variance_mitigation	mcgrpo	0	72	0.061600	0.346200	0.332390	0	0	0.481580	0.035600	1.588265	-1.272735	0.481580
variance_mitigation	mcgrpo	0	73	0.117200	0.349500	0.334990	0	0	0.709346	0.094300	1.360202	-0.807252	0.709346
variance_mitigation	mcgrpo	0	74	0.019700	0.349100	0.337670	0	0	0.149573	0.094300	1.064410	-0.563577	0.149573
variance_mitigation	mcgrpo	0	75	0.079000	0.353000	0.340710	0	0	-0.317743	0.094300	0.531468	0.075202	0.094300
variance_mitigation	mcgrpo	0	76	0.099000	0.347600	0.343010	0	0	-0.514638	0.116500	0.535461	0.114375	0.116500
variance_mitigation	mcgrpo	0	77	0.149300	0.359900	0.345790	0	0	-0.139904	0.207300	0.751532	-0.072754	0.207300
variance_mitigation	mcgrpo	0	78	0.116100	0.354800	0.347930	0	0	0.114364	0.264900	1.187528	-0.370116	0.264900
variance_mitigation	mcgrpo	0	79	0.156800	0.362200	0.350370	0	0	0.252046	0.350500	1.180854	-0.795095	0.350500
variance_mitigation	mcgrpo	0	80	0.175500	0.358600	0.352400	0	0	0.430341	0.450800	1.310331	-0.962056	0.450800
variance_mitigation	mcgrpo	0	81	0.210900	0.366500	0.354740	0	0	0.560756	0.600100	1.341199	-0.706737	0.600100
variance_mitigation	mcgrpo	0	82	0.204500	0.365700	0.356690	0	0	0.704121	0.743000	1.683708	-0.536126	0.743000
variance_mitigation	mcgrpo	0	83	0.250700	0.370200	0.358760	0	0	0.719898	0.915300	1.377940	-0.682986	0.915300
variance_mitigation	mcgrpo	0	84	0.227900	0.368400	0.360690	0	0	0.728257	1.084700	1.621247	-1.199127	1.000000
variance_mitigation	mcgrpo	0	85	0.209600	0.368400	0.362230	0	0	0.628165	1.215300	1.604493	-1.050820	1.000000
variance_mitigation	mcgrpo	0	86	0.274300	0.378600	0.365330	0	0	0.736746	1.390600	1.501394	-0.846981	1.000000
variance_mitigation	mcgrpo	0	87	0.294600	0.372900	0.366630	0	0	0.655348	1.535900	1.324094	-0.655259	1.000000
variance_mitigation	mcgrpo	0	88	0.327700	0.373300	0.368480	0	0	0.784813	1.747500	1.379145	-0.843211	1.000000
variance_mitigation	mcgrpo	0	89	0.374100	0.375800	0.369840	0	0	0.897903	1.964800	1.394086	-0.663597	1.000000
variance_mitigation	mcgrpo	0	90	0.385100	0.383400	0.372320	0	0	0.943565	2.174400	1.656890	-1.172241	1.000000
variance_mitigation	mcgrpo	0	91	0.423200	0.380700	0.373740	0	0	0.933299	2.386700	1.612109	-1.269687	1.000000
variance_mitigation	mcgrpo	0	92	0.347400	0.378800	0.375050	0	0	0.794471	2.529600	1.932100	-1.238218	1.000000
variance_mitigation	mcgrpo	0	93	0.399300	0.389600	0.376990	0	0	0.735235	2.678200	1.683131	-1.164028	1.000000
variance_mitigation	mcgrpo	0	94	0.445200	0.380900	0.378240	0	0	0.611357	2.895500	1.336539	-0.640494	1.000000
variance_mitigation	mcgrpo	0	95	0.426000	0.384300	0.379830	0	0	0.586530	3.111900	1.480513	-1.099528	1.000000
variance_mitigation	mcgrpo	0	96	0.474500	0.390100	0.380980	0	0	0.514866	3.312100	1.224746	-0.868952	1.000000
variance_mitigation	mcgrpo	0	97	0.443400	0.387200	0.382410	0	0	0.373918	3.460900	1.292814	-0.977539	1.000000
variance_mitigation	mcgrpo	0	98	0.536100	0.390700	0.384150	0	1	0.477849	3.669300	1.087905	-0.086279	1.000000
variance_mitigation	mcgrpo	0	99	0.522600	0.395500	0.386120	0	2	0.572286	3.817800	1.448485	-0.730520	1.000000
variance_mitigation	mcgrpo	0	100	0.520400	0.390600	0.386840	0	3	0.652953	3.953100	1.664217	-0.861434	1.000000
variance_mitigation	mcgrpo	0	101	0.492500	0.391800	0.387950	0	0	0.527506	4.022400	1.448540	-0.732290	1.000000
variance_mitigation	mcgrpo	0	102	0.537000	0.394800	0.389550	0	1	0.452194	4.212000	1.307172	-1.341857	1.000000
variance_mitigation	mcgrpo	0	103	0.571000	0.393400	0.389930	0	2	0.560843	4.383700	1.369369	-1.249709	1.000000
variance_mitigation	mcgrpo	0	104	0.582300	0.393900	0.391230	0	3	0.510362	4.520800	1.281886	-0.965699	1.000000
variance_mitigation	mcgrpo	0	105	0.598200	0.404400	0.393240	0	4	0.633726	4.693000	1.464203	-0.843996	1.000000
variance_mitigation	mcgrpo	0	106	0.580600	0.396000	0.393830	0	5	0.435648	4.799100	1.259880	-0.343794	1.000000
variance_mitigation	mcgrpo	0	107	0.602000	0.399000	0.395010	0	6	0.839442	4.957700	1.776942	-1.278029	1.000000
variance_mitigation	mcgrpo	0	108	0.610300	0.396300	0.395570	0	7	0.827333	5.031900	1.759275	-1.231163	1.000000
variance_mitigation	mcgrpo	0	109	0.610500	0.402000	0.396220	1	8	0.772995	5.119800	1.745597	-0.693738	1.000000
variance_mitigation	mcgrpo	1	0	0.034600	-0.001400	-0.001400	0	0	0.000000	0.000000	1.000000	0.000000	0.000000
variance_mitigation	mcgrpo	1	1	0.051900	0.012600	0.005600	0	0	0.000000	0.000000	1.000000	0.000000	0.000000
variance_mitigation	mcgrpo	1	2	0.017400	0.018200	0.009800	0	0	-0.999996	0.000000	1.000000	0.000000	0.000000
variance_mitigation	mcgrpo	1	3	0.026500	0.032000	0.015350	0	0	-0.266719	0.000000	1.068555	-1.137756	0.000000
variance_mitigation	mcgrpo	1	4	0.011400	0.035800	0.019440	0	0	-0.082575	0.000000	1.018907	-0.988519	0.000000
variance_mitigation	mcgrpo	1	5	0.000000	0.050400	0.024600	0	0	0.331517	0.000000	1.260844	-0.884198	0.331517
variance_mitigation	mcgrpo	1	6	0.000000	0.062100	0.029957	0	0	0.504946	0.000000	1.517172	-0.902418	0.504946
variance_mitigation	mcgrpo	1	7	0.000000	0.071000	0.035088	0	0	0.567613	0.000000	1.606979	-0.783460	0.567613
variance_mitigation	mcgrpo	1	8	0.000000	0.074100	0.039422	0	0	0.599508	0.000000	1.643336	-0.582818	0.599508
variance_mitigation	mcgrpo	1	9	0.000000	0.088100	0.044290	0	0	0.618645	0.000000	1.658446	-0.333889	0.618645
variance_mitigation	mcgrpo	1	10	0.003500	0.102600	0.054690	0	0	0.364158	0.000000	1.128394	1.262796	0.364158
variance_mitigation	mcgrpo	1	11	0.042600	0.105200	0.063950	0	0	0.442757	0.000000	0.978894	0.314334	0.442757
variance_mitigation	mcgrpo	1	12	0.035900	0.106800	0.072810	0	0	0.591804	0.000000	1.427146	-0.845847	0.591804
variance_mitigation	mcgrpo	1	13	0.038100	0.122100	0.081820	0	0	0.765245	0.000000	1.675462	-1.222718	0.765245
variance_mitigation	mcgrpo	1	14	0.058900	0.126900	0.090930	0	0	0.894839	0.000000	1.541653	-1.276162	0.894839
variance_mitigation	mcgrpo	1	15	0.061600	0.139200	0.099810	0	0	0.870459	0.000000	1.688913	-1.588027	0.870459
variance_mitigation	mcgrpo	1	16	0.000000	0.145600	0.108160	0	0	0.466889	0.000000	1.468199	-1.588027	0.466889
variance_mitigation	mcgrpo	1	17	0.017000	0.153600	0.116420	0	0	0.380408	0.000000	1.457462	-1.489729	0.380408
variance_mitigation	mcgrpo	1	18	0.000000	0.154700	0.124480	0	0	0.335876	0.000000	1.290776	-1.489729	0.335876
variance_mitigation	mcgrpo	1	19	0.000000	0.162200	0.131890	0	0	0.354578	0.000000	1.330479	-1.489729	0.354578
variance_mitigation	mcgrpo	1	20	0.000000	0.168900	0.138520	0	0	0.549300	0.000000	1.577933	-1.506048	0.549300
variance_mitigation	mcgrpo	1	21	0.000000	0.180300	0.146030	0	0	0.573062	0.000000	1.655443	-1.276269	0.573062
variance_mitigation	mcgrpo	1	22	0.000000	0.183300	0.153680	0	0	0.561155	0.000000	1.653952	-0.880303	0.561155
variance_mitigation	mcgrpo	1	23	0.000000	0.189700	0.160440	0	0	0.430914	0.000000	1.361411	0.009452	0.430914
variance_mitigation	mcgrpo	1	24	0.000000	0.196700	0.167420	0	0	-0.057403	0.000000	0.544860	3.974958	0.000000
variance_mitigation	mcgrpo	1	25	0.000000	0.207300	0.174230	0	0	-0.123596	0.000000	0.972222	5.111111	0.000000
variance_mitigation	mcgrpo	1	26	0.059500	0.213500	0.181020	0	0	-0.105332	0.000000	0.551225	3.901241	0.000000
variance_mitigation	mcgrpo	1	27	0.012400	0.216700	0.187330	0	0	0.082002	0.000000	1.202428	4.439984	0.082002
variance_mitigation	mcgrpo	1	28	0.000000	0.222400	0.194100	0	0	0.054120	0.000000	1.162520	4.439984	0.054120
variance_mitigation	mcgrpo	1	29	0.000000	0.225700	0.200450	0	0	0.054120	0.000000	1.162520	4.439984	0.054120
variance_mitigation	mcgrpo	1	30	0.011000	0.233500	0.206910	0	0	0.023402	0.000000	1.136963	4.064051	0.023402
variance_mitigation	mcgrpo	1	31	0.017600	0.232800	0.212160	0	0	-0.000899	0.000000	1.095348	3.229871	0.000000
variance_mitigation	mcgrpo	1	32	0.000000	0.243000	0.218130	0	0	-0.059603	0.000000	1.015534	3.229871	0.000000
variance_mitigation	mcgrpo	1	33	0.000000	0.247200	0.223880	0	0	-0.059603	0.000000	1.015534	3.229871	0.000000
variance_mitigation	mcgrpo	1	34	0.000000	0.255300	0.229740	0	0	-0.059603	0.000000	1.015534	3.229871	0.000000
variance_mitigation	mcgrpo	1	35	0.013400	0.255000	0.234510	0	0	0.111449	0.000000	0.764274	3.019507	0.111449
variance_mitigation	mcgrpo	1	36	0.054900	0.264000	0.239560	0	0	0.539526	0.000000	0.806354	2.710472	0.539526
variance_mitigation	mcgrpo	1	37	0.000000	0.269500	0.244840	0	0	-0.039976	0.000000	1.033521	2.872406	0.000000
variance_mitigation	mcgrpo	1	38	0.000000	0.270500	0.249650	0	0	-0.039976	0.000000	1.033521	2.872406	0.000000
