# Per-prompt Iso-G sizing on tinker_gsm8k (Qwen3-8B).
# Restricts to prompts with p_x in (0.05, 0.95) for finite G sizing.
# For each (problem, seed, Y_target): smallest G s.t. yield(p_x, G) >= target,
# under both the iid baseline and the empirical anti-herding-corrected base.
# G_iid=-1 or G_emp=-1 means unreachable within G_MAX=32.
# Source: scripts/zvf_iter46_isog.py
source	seed	problem_id	p_x	delta_div	Y_target	G_iid	G_emp	dG
tinker_gsm8k	123	85	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	123	85	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	123	86	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	123	86	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	123	86	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	123	86	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	123	86	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	123	87	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	87	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	87	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	87	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	87	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	88	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	88	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	88	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	88	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	88	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	89	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	89	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	89	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	89	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	89	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	90	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	90	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	90	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	90	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	90	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	91	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	91	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	91	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	91	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	91	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	93	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	93	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	93	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	93	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	93	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	96	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	96	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	96	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	96	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	96	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	97	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	97	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	97	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	97	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	97	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	98	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	98	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	98	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	98	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	98	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	99	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	99	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	99	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	99	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	99	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	100	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	123	100	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	123	100	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	123	100	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	123	100	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	123	101	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	101	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	101	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	101	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	101	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	102	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	102	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	102	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	102	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	102	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	103	0.2500	0.1001	0.50	3	3	0
tinker_gsm8k	123	103	0.2500	0.1001	0.70	5	4	1
tinker_gsm8k	123	103	0.2500	0.1001	0.80	6	5	1
tinker_gsm8k	123	103	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	123	103	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	123	104	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	104	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	104	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	104	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	104	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	105	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	105	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	105	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	105	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	105	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	106	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	106	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	106	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	106	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	106	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	107	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	107	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	107	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	107	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	107	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	108	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	108	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	108	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	108	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	108	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	109	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	109	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	109	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	109	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	109	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	110	0.2500	0.1001	0.50	3	3	0
tinker_gsm8k	123	110	0.2500	0.1001	0.70	5	4	1
tinker_gsm8k	123	110	0.2500	0.1001	0.80	6	5	1
tinker_gsm8k	123	110	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	123	110	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	123	111	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	111	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	111	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	111	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	111	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	112	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	112	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	112	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	112	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	112	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	113	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	113	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	113	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	113	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	113	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	114	0.2500	0.1001	0.50	3	3	0
tinker_gsm8k	123	114	0.2500	0.1001	0.70	5	4	1
tinker_gsm8k	123	114	0.2500	0.1001	0.80	6	5	1
tinker_gsm8k	123	114	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	123	114	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	123	115	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	115	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	115	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	115	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	115	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	116	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	116	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	116	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	116	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	116	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	117	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	117	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	117	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	117	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	117	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	119	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	119	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	119	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	119	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	119	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	120	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	120	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	120	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	120	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	120	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	121	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	121	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	121	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	121	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	121	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	122	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	122	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	122	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	122	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	122	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	123	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	123	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	123	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	123	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	123	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	124	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	124	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	124	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	124	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	124	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	125	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	125	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	125	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	125	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	125	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	126	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	126	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	126	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	126	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	126	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	128	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	128	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	128	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	128	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	128	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	129	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	129	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	129	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	129	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	129	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	130	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	130	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	130	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	130	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	130	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	131	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	123	131	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	123	131	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	123	131	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	123	131	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	123	132	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	132	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	132	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	132	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	132	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	134	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	134	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	134	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	134	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	134	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	137	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	137	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	137	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	137	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	137	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	138	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	123	138	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	123	138	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	123	138	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	123	138	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	123	139	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	139	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	139	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	139	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	139	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	142	0.2500	0.1001	0.50	3	3	0
tinker_gsm8k	123	142	0.2500	0.1001	0.70	5	4	1
tinker_gsm8k	123	142	0.2500	0.1001	0.80	6	5	1
tinker_gsm8k	123	142	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	123	142	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	123	143	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	143	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	143	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	143	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	143	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	144	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	144	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	144	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	144	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	144	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	145	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	145	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	145	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	145	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	145	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	146	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	146	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	146	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	146	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	146	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	147	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	147	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	147	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	147	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	147	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	149	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	149	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	149	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	149	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	149	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	150	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	150	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	150	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	150	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	150	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	151	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	151	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	151	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	151	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	151	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	152	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	152	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	152	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	152	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	152	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	153	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	153	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	153	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	153	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	153	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	154	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	154	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	154	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	154	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	154	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	155	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	155	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	155	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	155	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	155	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	156	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	156	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	156	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	156	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	156	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	157	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	157	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	157	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	157	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	157	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	158	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	158	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	158	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	158	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	158	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	160	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	160	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	160	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	160	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	160	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	161	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	161	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	161	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	161	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	161	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	162	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	123	162	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	123	162	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	123	162	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	123	162	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	123	163	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	163	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	163	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	163	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	163	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	164	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	164	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	164	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	164	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	164	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	165	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	165	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	165	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	165	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	165	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	168	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	123	168	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	123	168	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	123	168	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	123	168	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	123	169	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	169	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	169	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	169	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	169	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	170	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	170	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	170	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	170	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	170	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	171	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	171	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	171	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	171	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	171	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	172	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	172	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	172	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	172	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	172	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	173	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	173	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	173	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	173	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	173	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	174	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	174	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	174	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	174	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	174	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	175	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	175	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	175	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	175	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	175	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	176	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	123	176	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	123	176	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	123	176	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	123	176	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	123	177	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	177	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	177	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	177	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	177	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	179	0.2500	0.1001	0.50	3	3	0
tinker_gsm8k	123	179	0.2500	0.1001	0.70	5	4	1
tinker_gsm8k	123	179	0.2500	0.1001	0.80	6	5	1
tinker_gsm8k	123	179	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	123	179	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	123	180	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	180	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	180	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	180	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	180	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	181	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	181	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	181	0.6250	0.0237	0.80	4	4	0
