training_run_id,base_model,is_lora,lora_rank,corrupted,last_request_time,checkpoint_count,last_checkpoint_path,match_confidence,match_method,matched_wandb_runs,wandb_project,wandb_run_id,wandb_name,wandb_state,wandb_url,time_delta_minutes,algorithm,dataset,group_size,learning_rate,steps,seed,final_metric,all_wandb_urls,wandb_model_labels,wandb_model_consistent,hf_repos,hf_model_label,hf_model_consistent,resolution
0feef46d-3d1e-5a87-b0e4-bf18466af08a:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T05:41:31.682026Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
af4130be-41a9-5908-8f76-49ce7cea17d9:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T05:41:31.915934Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
4f1027d2-d58a-524d-9247-88d6ef86f31c:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,16,False,2026-06-07T05:43:17.705366Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f1faeed2-64c7-52c5-8758-657edf511aa4:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T05:41:37.751339Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
88afcdd5-ddee-5d08-90be-9aa28d2186d0:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T05:36:40.767753Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a4bbc660-ac53-5062-a641-6b89e5ff34a4:train:0,meta-llama/Llama-3.1-8B-Instruct,True,16,False,2026-06-07T05:33:01.552628Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6129a234-31e7-5824-94c9-c8d36bacd7bb:train:0,Qwen/Qwen3-4B-Instruct-2507,True,32,False,2026-06-07T05:32:26.755021Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
55152c3c-0e39-5ca5-bf3d-bb9241fc4667:train:0,Qwen/Qwen3-32B,True,16,False,2026-06-07T05:36:58.130433Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c408bb85-681f-50fc-8a70-36acb7b75736:train:0,Qwen/Qwen3-30B-A3B-Instruct-2507,True,32,False,2026-06-07T05:36:50.099553Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
74887064-6381-52de-ba78-dd0c3aa1b3fa:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T05:29:44.674203Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
344851cd-ef0b-55d6-b32b-84cdff21bee7:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,32,False,2026-06-07T05:29:44.468501Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
7f377c2d-807e-58e7-ac54-b92ca7b4fe3e:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,32,False,2026-06-07T05:29:44.219249Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
731daf0f-acf8-59df-b9fc-e85dfca49461:train:0,openai/gpt-oss-20b,True,32,False,2026-06-07T05:29:43.980704Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1b39472a-6d01-5f6a-9d28-1f89dc18c927:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,32,False,2026-06-07T05:29:43.743172Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
abbbcbb0-016c-5054-a10e-a1e25fcd2d78:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T05:29:37.429117Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
3b508ff7-0166-5a3a-a25b-457213ca7e37:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T05:29:37.244649Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
23405e83-9e5e-5a5b-950e-6186945fda3c:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,32,False,2026-06-07T05:29:37.209791Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
ebc05a35-1e13-5a0f-a2c0-657e4cbceffb:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T05:29:37.199305Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e7b8bd93-5ae7-58b4-bc98-198884aacc83:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,16,False,2026-06-07T05:29:36.947201Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
59aba08e-dc2d-59eb-a8fb-247bc5da8140:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T05:29:27.724001Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
5a11619c-0ca6-58f9-8b2a-76a946f9a691:train:0,meta-llama/Llama-3.1-8B-Instruct,True,16,False,2026-06-07T05:10:02.649149Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6addd47f-986c-552f-a6cf-67a10bec4c2a:train:0,Qwen/Qwen3-4B-Instruct-2507,True,32,False,2026-06-07T05:10:06.328697Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
4c986393-e662-5dcd-a922-2f2a8a935b9e:train:0,Qwen/Qwen3-32B,True,16,False,2026-06-07T05:09:57.568198Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
28b8e5dc-1f0b-5d9d-b972-9e52a7962bd9:train:0,Qwen/Qwen3-30B-A3B-Instruct-2507,True,32,False,2026-06-07T05:10:09.385978Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d6d3d823-f0f4-5e99-9ed3-eed6fd4b9cb4:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,32,False,2026-06-07T05:06:37.051655Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d26401bf-bd14-5490-bca5-ad67bbe2998f:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T05:06:31.405702Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6bd2a760-cb34-5aad-82dc-29437ef88aae:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T05:09:43.942396Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
24751c71-8520-5bf8-b901-eee270383902:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-07T05:08:02.344745Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
86c4250f-e114-5e85-aa54-4760037c093d:train:0,meta-llama/Llama-3.1-8B-Instruct,True,32,False,2026-06-07T05:06:26.952593Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
727cde4c-fd7a-5378-b884-13783e5b00b5:train:0,Qwen/Qwen3-4B-Instruct-2507,True,32,False,2026-06-07T05:06:16.094511Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
546e9c62-85c6-59fe-8ae7-0812ce5ef401:train:0,Qwen/Qwen3-32B,True,16,False,2026-06-07T05:08:51.650152Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
44c6ed49-0c49-5b32-bd56-99bf181b6d26:train:0,Qwen/Qwen3-30B-A3B-Instruct-2507,True,16,False,2026-06-07T05:09:13.768273Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1555e9d7-dc2b-50b2-80f7-5c8702e8c53b:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,32,False,2026-06-07T05:00:37.126840Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
32e58166-767e-59d5-9ecb-15d257efe412:train:0,openai/gpt-oss-20b,True,32,False,2026-06-07T05:00:31.847989Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d404bd23-bc72-54fd-b829-8fda92a448c3:train:0,meta-llama/Llama-3.2-3B,True,32,False,2026-06-07T05:03:35.730000Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b87a9769-2d0c-5503-a914-500ef0e45010:train:0,Qwen/Qwen3-8B,True,32,False,2026-06-07T05:03:44.117750Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
4722409b-1453-55fe-b7bc-bce09d6cd4b3:train:0,meta-llama/Llama-3.1-8B-Instruct,True,16,False,2026-06-07T05:00:26.454157Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
ac71a3fe-41cf-5a09-8315-5bd134aae3ff:train:0,Qwen/Qwen3-4B-Instruct-2507,True,32,False,2026-06-07T04:59:58.731669Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
db7b2f86-a837-5e1b-af92-69a228364662:train:0,Qwen/Qwen3-32B,True,32,False,2026-06-07T05:03:41.157333Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
2f34c703-6b3f-5202-a452-c7cd2b3909cc:train:0,Qwen/Qwen3-30B-A3B-Instruct-2507,True,16,False,2026-06-07T05:02:30.477123Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
47cbec54-9c8c-59a2-a41c-bb1565e6ace4:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,32,False,2026-06-07T04:54:39.517847Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f945462c-1421-59a6-87f3-e611d0a8ea5a:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T04:54:33.498016Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c8b5f769-ff7a-5434-9e8e-f0de63c5e105:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T04:56:20.590050Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
91052fa7-3543-5c4d-9412-5f2f5a6c9a77:train:0,Qwen/Qwen3-8B,True,32,False,2026-06-07T04:57:16.977900Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
abe0277c-24c6-5f02-bd13-795178fc81ac:train:0,meta-llama/Llama-3.1-8B-Instruct,True,16,False,2026-06-07T04:53:34.356557Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
524e3ba2-9123-5cfa-b013-a33bdc1791fb:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-06-07T04:53:19.129590Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
218254d4-0d29-571a-9225-5a1686d55029:train:0,Qwen/Qwen3-32B,True,16,False,2026-06-07T04:58:08.308677Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
75c40c7a-3c32-5351-8e9a-e3948d27616a:train:0,Qwen/Qwen3-30B-A3B-Instruct-2507,True,16,False,2026-06-07T05:00:02.145613Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
74503f36-3259-505d-b164-972062d585cd:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,32,False,2026-06-07T04:49:53.957115Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f14f3fe9-d96a-59eb-bc35-1cd24d455c79:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T04:49:48.228781Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0a731e9e-8fcc-532f-9ae0-57d0d59c675d:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T04:50:56.617514Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
9e9569fc-50a3-5fd8-bdd0-1a79870dfcc7:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-07T04:50:51.253387Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6b387479-44cf-5898-9f2f-21f009df5cbf:train:0,meta-llama/Llama-3.1-8B-Instruct,True,16,False,2026-06-07T04:49:44.344881Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6170a6fa-8745-53a6-a604-cb5f4a8c7ac6:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-06-07T04:47:22.608853Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b98edab8-c42f-53d4-8f7a-128d2e4a37ad:train:0,Qwen/Qwen3-32B,True,16,False,2026-06-07T04:51:06.877454Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f50ad03f-8857-5406-bbe1-53ad62222f73:train:0,Qwen/Qwen3-30B-A3B-Instruct-2507,True,32,False,2026-06-07T04:54:03.462638Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
ca034350-fee1-5394-ae5f-d556a314aaef:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,16,False,2026-06-07T04:44:31.095535Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b7c7d39e-ee05-5dc6-a008-5bed69360170:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T04:47:00.886976Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f9964856-df7e-51d9-bfb4-72d9ff0160cc:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T04:44:31.056763Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c612c226-58be-515d-bb97-06177befc351:train:0,Qwen/Qwen3-8B,True,32,False,2026-06-07T04:47:53.594025Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e4e85602-cb0c-523a-9c30-9d07d723df5d:train:0,Qwen/Qwen3-30B-A3B-Instruct-2507,True,16,False,2026-06-07T04:43:17.464501Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b17a7153-8ec7-5afb-b92b-9d8c4f9bd8db:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T04:42:54.941857Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
772de34b-985d-5eb2-bb4f-32e39f49e3f7:train:0,openai/gpt-oss-20b,True,16,False,2026-06-07T04:43:06.128042Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
82fa60e9-543a-5409-a525-c4001c9d7798:train:0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,True,16,False,2026-06-07T04:43:05.655661Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
adb53cd8-9043-5a3a-b93a-025a8e522a9f:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-07T04:43:04.962992Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
924a9a37-7361-5386-847d-9272c599147c:train:0,Qwen/Qwen3-32B,True,16,False,2026-06-07T04:43:30.687164Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d123d425-b228-50f9-b451-1f6e293adcf8:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-06-07T04:42:51.886693Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
88fa01fa-afd5-548a-9511-039a09ea8165:train:0,meta-llama/Llama-3.1-8B-Instruct,True,16,False,2026-06-07T04:43:01.510995Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6012303a-ee05-560e-b1d1-7f84fcf790f8:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-06-07T04:40:13.684130Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
5dc31b0e-d659-5ec2-b04f-f1693fd1be2f:train:0,meta-llama/Llama-3.2-1B,True,32,False,2026-05-03T15:06:20.661789Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
2640ddbe-7621-5849-b18e-d6c9c7b086d3:train:0,Qwen/Qwen3-8B,True,32,False,2026-05-03T14:51:46.724612Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1ed9e1be-6ac9-50d0-913e-738158840d27:train:0,Qwen/Qwen3-8B,True,16,False,2026-04-22T03:56:55.491866Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
bd7fe40f-b711-533e-b193-62cf7cb56d11:train:0,Qwen/Qwen3-8B,True,16,False,2026-04-22T03:55:08.082602Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b8d29624-c314-5213-b53b-6dcbb4f46d2e:train:0,Qwen/Qwen3-8B,True,16,False,2026-04-22T03:54:14.260361Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
bf77225a-12f0-5773-bae8-6c8af10c63ca:train:0,meta-llama/Llama-3.2-1B,True,4,False,2026-04-22T03:26:09.986188Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
9565282d-0cd9-555a-bcd3-5964dcb3cf75:train:0,Qwen/Qwen3.5-4B,True,4,False,2026-04-22T03:25:13.666245Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d438940b-e800-5c51-ba0a-d6bf04aeafeb:train:0,meta-llama/Llama-3.1-8B-Instruct,True,4,True,2026-04-22T03:17:32.185933Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a5df3e9e-1ba9-55a2-8da2-6523854de84a:train:0,Qwen/Qwen3-8B,True,4,True,2026-04-22T03:17:24.098534Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b079e75a-0673-54f7-8816-b63beec7cd22:train:0,Qwen/Qwen3-8B,True,16,False,2026-04-22T03:17:03.963458Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
93657ad2-7f91-5454-b4ef-b28019bbc6c9:train:0,Qwen/Qwen3-8B,True,16,False,2026-04-22T03:15:50.669713Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
2e353025-a959-5fa3-b75e-ef0ef9d10917:train:0,Qwen/Qwen3-8B,True,16,False,2026-04-22T03:13:48.861676Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
9ceceddf-d278-5bc4-93cd-1370d30a3986:train:0,Qwen/Qwen3-8B,True,16,False,2026-04-22T03:11:40.925019Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
efcd0489-19f3-581b-ba46-36a557e42d8c:train:0,Qwen/Qwen3-8B,True,16,False,2026-04-22T03:09:37.826098Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
134e0fc2-0d15-58b4-b8d6-140f35891321:train:0,Qwen/Qwen3.5-4B,True,4,False,2026-04-22T02:59:12.049112Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
baefba55-f865-5a8d-93ee-274648925525:train:0,Qwen/Qwen3.5-4B,True,4,False,2026-04-22T02:58:04.305799Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
89a21c7a-ba76-57e5-9056-ed343893df86:train:0,meta-llama/Llama-3.2-1B,True,4,True,2026-04-22T02:57:30.987878Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
8c778082-2fa2-5666-8344-62f5e7749cf3:train:0,Qwen/Qwen3-8B,True,4,False,2026-04-22T02:57:39.977351Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
37cbfc96-f3af-5cf3-b675-2fde7767b48c:train:0,Qwen/Qwen3-8B,True,4,False,2026-04-22T02:57:32.932462Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
27eea422-f9b0-5ac5-8664-e46b0046d5ce:train:0,meta-llama/Llama-3.1-8B-Instruct,True,4,False,2026-04-22T02:57:26.633986Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
3964a70c-8e91-5c3e-95f5-29e86b928f8b:train:0,meta-llama/Llama-3.1-8B,True,4,False,2026-04-22T02:57:20.377377Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
74e61e21-cebd-56eb-9344-4efc24f77165:train:0,Qwen/Qwen3.5-4B,True,4,False,2026-04-22T02:56:56.742703Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c2997a1c-77a4-537c-a2ec-39a535a3c1a5:train:0,Qwen/Qwen3.5-4B,True,4,False,2026-04-22T02:53:20.769397Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c0447b06-1926-517e-ae14-d11228d5c227:train:0,Qwen/Qwen3.5-4B,True,4,False,2026-04-21T19:57:14.870674Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a7ee0f4f-e7d7-58ac-9bbf-563e8acfc800:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-20T07:05:37.820172Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
44859302-7cb8-57d1-ada1-d5b40cc77950:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-20T07:02:35.826781Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f3937e9e-71f2-5270-83f3-ee7ca0cc9cd8:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-20T06:44:44.184825Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
ec0c5aa0-0601-5bd4-838a-13a60e7f7377:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T22:23:56.795561Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
bb74911a-bc8f-5bdb-8f54-84b21762a53e:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T22:20:15.783182Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d4c7179b-de04-5918-b7d0-48655b695b37:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T22:18:32.966466Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
68bd7001-1cb5-5df3-bc17-3ed561dc0551:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T22:14:04.661201Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b50bf5e6-82ea-5e3e-966a-5541e476b5b1:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T22:09:52.513827Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
29de9291-86ec-5d9b-a0a9-8b975e2bc1ac:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T22:08:20.659596Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
45873c54-37ce-5c28-97a7-82de39e6d4cd:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T22:05:06.205380Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a0f46261-1410-5a5b-b8dd-ee78da7d078e:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T22:04:01.091906Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
3bf01b20-e833-5221-b2ce-db45de6ad022:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T21:55:20.379516Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f7800e2d-8a00-5b17-a8b8-fde20118a0a9:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T21:52:31.941287Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
fdae45d2-6017-5ae8-8352-9d24a681f355:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T21:41:52.976464Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d168c44d-ce2c-505d-93cf-90750897aa59:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T21:39:45.243197Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b31843ce-5dcb-554f-afb2-d63900cdb341:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T21:25:24.279125Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
09383cb2-52d0-5c00-ba26-e9200bdec25c:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T20:25:15.923008Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0941de70-382f-53da-951f-47d857f6d4c8:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T20:23:26.214769Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
4e5fa873-4f82-5a12-861b-76c33943a36d:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-04-19T20:03:07.815227Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
63e1c283-bd11-57eb-b8b1-538a91226d1d:train:0,meta-llama/Llama-3.3-70B-Instruct,True,32,False,2026-04-19T15:43:36.295380Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0b72cafc-0123-5405-8034-b69f9e64c2ec:train:0,meta-llama/Llama-3.3-70B-Instruct,True,32,False,2026-04-19T15:41:06.483776Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b3ce6b4d-6571-5f5f-9a70-fdc29b10e8bb:train:0,Qwen/Qwen3-8B,True,64,False,2026-04-19T15:40:16.461101Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0b5457f3-e254-5457-b859-50d264855b27:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-19T15:54:00.110279Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
deebbc82-10b8-57eb-bb0d-89d1895e592f:train:0,Qwen/Qwen3-8B,True,8,False,2026-04-19T15:39:12.248197Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
2b4c11f8-ec55-5265-b6ba-0ec1850dc81b:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-19T16:16:21.394001Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d5d4bf4c-6430-5083-a3a8-648c79dc00b5:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-19T15:31:27.601026Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
bd1a8d2c-52f8-52c1-b764-4ff045286650:train:0,Qwen/Qwen3-8B,True,16,False,2026-04-19T15:39:03.447987Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
