training_run_id	base_model	is_lora	lora_rank	corrupted	last_request_time	checkpoint_id	checkpoint_type	checkpoint_time	tinker_path	size_bytes	public	expires_at	is_latest_sampler_checkpoint
8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:34:22.839659+00:00	sampler_weights/qp7A_s10	sampler	2026-07-04 09:32:40.144289+00:00	tinker://8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0/sampler_weights/qp7A_s10	291856262	False		False
8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:34:22.839659+00:00	sampler_weights/qp7A_s11	sampler	2026-07-04 09:32:57.541508+00:00	tinker://8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0/sampler_weights/qp7A_s11	291856262	False		False
8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:34:22.839659+00:00	sampler_weights/qp7A_s12	sampler	2026-07-04 09:33:16.417746+00:00	tinker://8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0/sampler_weights/qp7A_s12	291856262	False		False
8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:34:22.839659+00:00	sampler_weights/qp7A_s13	sampler	2026-07-04 09:33:35.108355+00:00	tinker://8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0/sampler_weights/qp7A_s13	291856262	False		False
8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:34:22.839659+00:00	sampler_weights/qp7A_s14	sampler	2026-07-04 09:33:50.503083+00:00	tinker://8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0/sampler_weights/qp7A_s14	291856262	False		False
8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:34:22.839659+00:00	sampler_weights/qp7A_s15	sampler	2026-07-04 09:34:07.410698+00:00	tinker://8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0/sampler_weights/qp7A_s15	291856262	False		True
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:4	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:29:03.311940+00:00	sampler_weights/areal_s0	sampler	2026-07-04 09:29:18.997468+00:00	tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:4/sampler_weights/areal_s0	291856262	False		True
49b99db4-a762-510b-a5ee-0a04d543113b:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:28:57.458723+00:00	sampler_weights/g4_step0	sampler	2026-07-04 09:29:02.791026+00:00	tinker://49b99db4-a762-510b-a5ee-0a04d543113b:train:0/sampler_weights/g4_step0	291856262	False		True
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:3	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:28:53.212022+00:00	sampler_weights/gift_s0	sampler	2026-07-04 09:28:40.907241+00:00	tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:3/sampler_weights/gift_s0	291856262	False		False
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:3	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:28:53.212022+00:00	sampler_weights/gift_s1	sampler	2026-07-04 09:28:53.739452+00:00	tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:3/sampler_weights/gift_s1	291856262	False		True
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step0	sampler	2026-07-04 09:28:34.388310+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step0	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step1	sampler	2026-07-04 09:28:53.801749+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step1	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step2	sampler	2026-07-04 09:29:12.672099+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step2	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step3	sampler	2026-07-04 09:29:37.144300+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step3	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step4	sampler	2026-07-04 09:29:56.873579+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step4	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step5	sampler	2026-07-04 09:30:20.016782+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step5	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step6	sampler	2026-07-04 09:30:38.712972+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step6	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step7	sampler	2026-07-04 09:30:57.341919+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step7	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step8	sampler	2026-07-04 09:31:19.220010+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step8	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step9	sampler	2026-07-04 09:31:38.493357+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step9	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step10	sampler	2026-07-04 09:32:00.146975+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step10	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step11	sampler	2026-07-04 09:32:20.215896+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step11	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step12	sampler	2026-07-04 09:32:39.613016+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step12	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step13	sampler	2026-07-04 09:32:58.396386+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step13	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step14	sampler	2026-07-04 09:33:17.937214+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step14	291856262	False		False
d0b02522-7455-520e-974d-808b258aa0ba:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:33:50.338888+00:00	sampler_weights/s0_step15	sampler	2026-07-04 09:33:35.481097+00:00	tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step15	291856262	False		True
a9284595-60f4-5315-a3ee-81e3c1e3a2e0:train:1	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:28:12.810941+00:00	sampler_weights/qp7B_s0	sampler	2026-07-04 09:28:27.591913+00:00	tinker://a9284595-60f4-5315-a3ee-81e3c1e3a2e0:train:1/sampler_weights/qp7B_s0	291856262	False		True
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:2	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:28:26.219511+00:00	sampler_weights/aero_s0	sampler	2026-07-04 09:28:12.811877+00:00	tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:2/sampler_weights/aero_s0	291856262	False		False
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:2	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:28:26.219511+00:00	sampler_weights/aero_s1	sampler	2026-07-04 09:28:26.754167+00:00	tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:2/sampler_weights/aero_s1	291856262	False		True
a9284595-60f4-5315-a3ee-81e3c1e3a2e0:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:27:59.271618+00:00	sampler_weights/qp7A_s0	sampler	2026-07-04 09:28:00.827915+00:00	tinker://a9284595-60f4-5315-a3ee-81e3c1e3a2e0:train:0/sampler_weights/qp7A_s0	291856262	False		True
422f3dfe-daaa-5d30-93fd-ec0eee729bb1:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:27:48.660818+00:00	sampler_weights/s0_step0	sampler	2026-07-04 09:27:52.580054+00:00	tinker://422f3dfe-daaa-5d30-93fd-ec0eee729bb1:train:0/sampler_weights/s0_step0	291856262	False		True
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:1	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:27:53.600898+00:00	sampler_weights/grpo_s0	sampler	2026-07-04 09:27:41.069198+00:00	tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:1/sampler_weights/grpo_s0	291856262	False		False
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:1	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:27:53.600898+00:00	sampler_weights/grpo_s1	sampler	2026-07-04 09:27:54.194867+00:00	tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:1/sampler_weights/grpo_s1	291856262	False		True
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:0	Qwen/Qwen3.5-4B	True	32	False	2026-07-04 09:27:21.156013+00:00								
83308b57-05ed-5a56-b067-c8f038e7a6ee:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-26 06:19:50.087134+00:00	sampler_weights/step_0	sampler	2026-06-26 06:19:24.580370+00:00	tinker://83308b57-05ed-5a56-b067-c8f038e7a6ee:train:0/sampler_weights/step_0	146038655	False		False
83308b57-05ed-5a56-b067-c8f038e7a6ee:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-26 06:19:50.087134+00:00	sampler_weights/step_1	sampler	2026-06-26 06:19:44.386660+00:00	tinker://83308b57-05ed-5a56-b067-c8f038e7a6ee:train:0/sampler_weights/step_1	146038655	False		False
83308b57-05ed-5a56-b067-c8f038e7a6ee:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-26 06:19:50.087134+00:00	sampler_weights/step_2	sampler	2026-06-26 06:19:50.644506+00:00	tinker://83308b57-05ed-5a56-b067-c8f038e7a6ee:train:0/sampler_weights/step_2	146038655	False		True
6c193192-ca79-5e92-a2c2-fed0f1084bd2:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-26 04:47:03.811887+00:00	sampler_weights/step_0	sampler	2026-06-26 04:47:13.249476+00:00	tinker://6c193192-ca79-5e92-a2c2-fed0f1084bd2:train:0/sampler_weights/step_0	146038655	False		True
5b00afdf-934c-5e54-88af-001bed1311ee:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-26 04:43:17.984732+00:00	sampler_weights/step_0	sampler	2026-06-26 04:43:20.959550+00:00	tinker://5b00afdf-934c-5e54-88af-001bed1311ee:train:0/sampler_weights/step_0	146038655	False		True
8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:42:06.230957+00:00	sampler_weights/s0	sampler	2026-06-21 07:37:21.937746+00:00	tinker://8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0/sampler_weights/s0	146038457	False		False
8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:42:06.230957+00:00	sampler_weights/s5	sampler	2026-06-21 07:38:59.466669+00:00	tinker://8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0/sampler_weights/s5	146038457	False		False
8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:42:06.230957+00:00	sampler_weights/s10	sampler	2026-06-21 07:40:31.602745+00:00	tinker://8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0/sampler_weights/s10	146038457	False		False
8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:42:06.230957+00:00	sampler_weights/s15	sampler	2026-06-21 07:42:05.185461+00:00	tinker://8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0/sampler_weights/s15	146038457	False		False
8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:42:06.230957+00:00	sampler_weights/final	sampler	2026-06-21 07:42:06.663478+00:00	tinker://8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0/sampler_weights/final	146038457	False		True
01c8de98-c397-5459-85b9-36c06980b3ef:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:36:58.879054+00:00	sampler_weights/s0	sampler	2026-06-21 07:29:38.237034+00:00	tinker://01c8de98-c397-5459-85b9-36c06980b3ef:train:0/sampler_weights/s0	146038457	False		False
01c8de98-c397-5459-85b9-36c06980b3ef:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:36:58.879054+00:00	sampler_weights/s5	sampler	2026-06-21 07:31:16.807028+00:00	tinker://01c8de98-c397-5459-85b9-36c06980b3ef:train:0/sampler_weights/s5	146038457	False		False
01c8de98-c397-5459-85b9-36c06980b3ef:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:36:58.879054+00:00	sampler_weights/s10	sampler	2026-06-21 07:33:25.235758+00:00	tinker://01c8de98-c397-5459-85b9-36c06980b3ef:train:0/sampler_weights/s10	146038457	False		False
01c8de98-c397-5459-85b9-36c06980b3ef:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:36:58.879054+00:00	sampler_weights/s15	sampler	2026-06-21 07:36:57.846009+00:00	tinker://01c8de98-c397-5459-85b9-36c06980b3ef:train:0/sampler_weights/s15	146038457	False		False
01c8de98-c397-5459-85b9-36c06980b3ef:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:36:58.879054+00:00	sampler_weights/final	sampler	2026-06-21 07:36:59.336388+00:00	tinker://01c8de98-c397-5459-85b9-36c06980b3ef:train:0/sampler_weights/final	146038457	False		True
d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:29:19.117832+00:00	sampler_weights/s0	sampler	2026-06-21 07:24:27.352505+00:00	tinker://d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0/sampler_weights/s0	146038457	False		False
d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:29:19.117832+00:00	sampler_weights/s5	sampler	2026-06-21 07:25:58.889044+00:00	tinker://d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0/sampler_weights/s5	146038457	False		False
d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:29:19.117832+00:00	sampler_weights/s10	sampler	2026-06-21 07:27:41.422980+00:00	tinker://d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0/sampler_weights/s10	146038457	False		False
d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:29:19.117832+00:00	sampler_weights/s15	sampler	2026-06-21 07:29:18.143331+00:00	tinker://d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0/sampler_weights/s15	146038457	False		False
d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:29:19.117832+00:00	sampler_weights/final	sampler	2026-06-21 07:29:20.399649+00:00	tinker://d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0/sampler_weights/final	146038457	False		True
8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:24:06.933555+00:00	sampler_weights/s0	sampler	2026-06-21 07:19:02.060543+00:00	tinker://8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0/sampler_weights/s0	146038457	False		False
8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:24:06.933555+00:00	sampler_weights/s5	sampler	2026-06-21 07:20:47.929171+00:00	tinker://8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0/sampler_weights/s5	146038457	False		False
8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:24:06.933555+00:00	sampler_weights/s10	sampler	2026-06-21 07:22:31.462158+00:00	tinker://8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0/sampler_weights/s10	146038457	False		False
8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:24:06.933555+00:00	sampler_weights/s15	sampler	2026-06-21 07:24:05.963320+00:00	tinker://8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0/sampler_weights/s15	146038457	False		False
8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:24:06.933555+00:00	sampler_weights/final	sampler	2026-06-21 07:24:07.378784+00:00	tinker://8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0/sampler_weights/final	146038457	False		True
f2ba763e-915f-5e92-964c-ac7e8114a079:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:18:41.120482+00:00	sampler_weights/s0	sampler	2026-06-21 07:13:51.736431+00:00	tinker://f2ba763e-915f-5e92-964c-ac7e8114a079:train:0/sampler_weights/s0	146038457	False		False
f2ba763e-915f-5e92-964c-ac7e8114a079:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:18:41.120482+00:00	sampler_weights/s5	sampler	2026-06-21 07:15:28.348295+00:00	tinker://f2ba763e-915f-5e92-964c-ac7e8114a079:train:0/sampler_weights/s5	146038457	False		False
f2ba763e-915f-5e92-964c-ac7e8114a079:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:18:41.120482+00:00	sampler_weights/s10	sampler	2026-06-21 07:17:06.370658+00:00	tinker://f2ba763e-915f-5e92-964c-ac7e8114a079:train:0/sampler_weights/s10	146038457	False		False
f2ba763e-915f-5e92-964c-ac7e8114a079:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:18:41.120482+00:00	sampler_weights/s15	sampler	2026-06-21 07:18:40.069510+00:00	tinker://f2ba763e-915f-5e92-964c-ac7e8114a079:train:0/sampler_weights/s15	146038457	False		False
f2ba763e-915f-5e92-964c-ac7e8114a079:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:18:41.120482+00:00	sampler_weights/final	sampler	2026-06-21 07:18:41.640849+00:00	tinker://f2ba763e-915f-5e92-964c-ac7e8114a079:train:0/sampler_weights/final	146038457	False		True
4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:13:31.651896+00:00	sampler_weights/s0	sampler	2026-06-21 07:08:31.523313+00:00	tinker://4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0/sampler_weights/s0	146038457	False		False
4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:13:31.651896+00:00	sampler_weights/s5	sampler	2026-06-21 07:10:13.926331+00:00	tinker://4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0/sampler_weights/s5	146038457	False		False
4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:13:31.651896+00:00	sampler_weights/s10	sampler	2026-06-21 07:11:48.241971+00:00	tinker://4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0/sampler_weights/s10	146038457	False		False
4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:13:31.651896+00:00	sampler_weights/s15	sampler	2026-06-21 07:13:30.405928+00:00	tinker://4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0/sampler_weights/s15	146038457	False		False
4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:13:31.651896+00:00	sampler_weights/final	sampler	2026-06-21 07:13:32.096693+00:00	tinker://4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0/sampler_weights/final	146038457	False		True
22ec613a-4879-53de-909d-ea1bc9d92a25:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:08:16.268847+00:00	sampler_weights/s0	sampler	2026-06-21 07:03:21.197866+00:00	tinker://22ec613a-4879-53de-909d-ea1bc9d92a25:train:0/sampler_weights/s0	146038457	False		False
22ec613a-4879-53de-909d-ea1bc9d92a25:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:08:16.268847+00:00	sampler_weights/s5	sampler	2026-06-21 07:05:12.079039+00:00	tinker://22ec613a-4879-53de-909d-ea1bc9d92a25:train:0/sampler_weights/s5	146038457	False		False
22ec613a-4879-53de-909d-ea1bc9d92a25:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:08:16.268847+00:00	sampler_weights/s10	sampler	2026-06-21 07:06:43.720253+00:00	tinker://22ec613a-4879-53de-909d-ea1bc9d92a25:train:0/sampler_weights/s10	146038457	False		False
22ec613a-4879-53de-909d-ea1bc9d92a25:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:08:16.268847+00:00	sampler_weights/s15	sampler	2026-06-21 07:08:15.274790+00:00	tinker://22ec613a-4879-53de-909d-ea1bc9d92a25:train:0/sampler_weights/s15	146038457	False		False
22ec613a-4879-53de-909d-ea1bc9d92a25:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:08:16.268847+00:00	sampler_weights/final	sampler	2026-06-21 07:08:16.707306+00:00	tinker://22ec613a-4879-53de-909d-ea1bc9d92a25:train:0/sampler_weights/final	146038457	False		True
41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:03:06.671435+00:00	sampler_weights/s0	sampler	2026-06-21 06:58:21.610657+00:00	tinker://41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0/sampler_weights/s0	146038457	False		False
41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:03:06.671435+00:00	sampler_weights/s5	sampler	2026-06-21 06:59:59.001070+00:00	tinker://41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0/sampler_weights/s5	146038457	False		False
41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:03:06.671435+00:00	sampler_weights/s10	sampler	2026-06-21 07:01:32.875448+00:00	tinker://41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0/sampler_weights/s10	146038457	False		False
41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:03:06.671435+00:00	sampler_weights/s15	sampler	2026-06-21 07:03:05.723722+00:00	tinker://41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0/sampler_weights/s15	146038457	False		False
41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 07:03:06.671435+00:00	sampler_weights/final	sampler	2026-06-21 07:03:07.152151+00:00	tinker://41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0/sampler_weights/final	146038457	False		True
2781cc05-097a-5006-a389-3703828becc2:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 06:58:04.811171+00:00	sampler_weights/s0	sampler	2026-06-21 06:52:30.353695+00:00	tinker://2781cc05-097a-5006-a389-3703828becc2:train:0/sampler_weights/s0	146038457	False		False
2781cc05-097a-5006-a389-3703828becc2:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 06:58:04.811171+00:00	sampler_weights/s5	sampler	2026-06-21 06:54:45.727139+00:00	tinker://2781cc05-097a-5006-a389-3703828becc2:train:0/sampler_weights/s5	146038457	False		False
2781cc05-097a-5006-a389-3703828becc2:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 06:58:04.811171+00:00	sampler_weights/s10	sampler	2026-06-21 06:56:27.272518+00:00	tinker://2781cc05-097a-5006-a389-3703828becc2:train:0/sampler_weights/s10	146038457	False		False
2781cc05-097a-5006-a389-3703828becc2:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 06:58:04.811171+00:00	sampler_weights/s15	sampler	2026-06-21 06:58:03.689053+00:00	tinker://2781cc05-097a-5006-a389-3703828becc2:train:0/sampler_weights/s15	146038457	False		False
2781cc05-097a-5006-a389-3703828becc2:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 06:58:04.811171+00:00	sampler_weights/final	sampler	2026-06-21 06:58:05.451546+00:00	tinker://2781cc05-097a-5006-a389-3703828becc2:train:0/sampler_weights/final	146038457	False		True
e37ef832-d9da-595c-a1df-fa0b953ed025:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 06:52:14.490797+00:00	sampler_weights/s0	sampler	2026-06-21 06:33:50.135928+00:00	tinker://e37ef832-d9da-595c-a1df-fa0b953ed025:train:0/sampler_weights/s0	146038457	False		False
e37ef832-d9da-595c-a1df-fa0b953ed025:train:0	Qwen/Qwen3.5-4B	True	16	False	2026-06-21 06:52:14.490797+00:00	sampler_weights/s5	sampler	2026-06-21 06:35:28.630402+00:00	tinker://e37ef832-d9da-595c-a1df-fa0b953ed025:train:0/sampler_weights/s5	146038457	False		False
