method	step	k_p	p_hat	is_boundary	tau_fired	static_G_N	restored_static	eff_static	optimal_G_N	restored_optimal	eff_optimal	savings_rollouts	savings_frac	prompt_idx
aero	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
aero	31	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	12
aero	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
aero	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
aero	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
aero	32	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	1
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
aero	32	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	9
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
aero	32	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	11
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
aero	32	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	14
aero	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
aero	34	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	4
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
aero	34	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
aero	34	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	9
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
aero	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
aero	35	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	0
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
aero	35	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
aero	35	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	7
aero	35	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
aero	35	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	14
aero	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
aero	36	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	0
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
aero	36	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
aero	36	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	3
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
aero	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
aero	36	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	15
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	0	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	1
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	0	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	9
gift	0	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	10
gift	0	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	11
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	0	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	0	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	6	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	1
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	6	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	6	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	4
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	6	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	10
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	6	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	6	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	14
gift	6	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	10	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	4
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	10	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	6
gift	10	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	7
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	10	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	10	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	14
gift	10	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	12	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	2
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	12	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	9
gift	12	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	10
gift	12	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	11
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	14	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	9
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	14	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	11
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	14	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	14
gift	14	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	17	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	7
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	17	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	17	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	17	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	13
gift	17	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	14
gift	17	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	15
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	19	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	5
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	19	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	19	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	8
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	19	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	13
gift	19	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	14
gift	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	21	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	0
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	21	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	7
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	21	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	11
gift	21	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	12
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	21	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	22	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	4
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	22	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	22	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	12
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	23	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	3
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	23	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	6
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	23	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	24	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	4
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	24	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	8
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	25	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	2
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	25	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	25	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	12
gift	25	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	13
gift	25	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	25	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	15
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	26	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	3
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	26	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	5
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	26	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	7
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
