seed	rate_pct	fset	tau_vmean	value_rate	esc_prec	n_lift	n_waste	pareto_ok
20260710	0.05	24full	2.5	0.0	0.0	0	0	False
20260710	0.05	24full	3.0	0.0	0.0	0	0	False
20260710	0.05	20raw	0.0	0.5	0.00020312817387771684	1	4922	False
20260710	0.05	20raw	0.5	0.5	0.0006257822277847309	1	1597	False
20260710	0.05	20raw	1.0	0.0	0.0	0	295	False
20260710	0.05	20raw	1.5	0.0	0.0	0	24	False
20260710	0.05	20raw	2.0	0.0	0.0	0	0	False
20260710	0.05	20raw	2.5	0.0	0.0	0	0	False
20260710	0.05	20raw	3.0	0.0	0.0	0	0	False
20260710	0.05	20raw+minmax	0.0	0.5	0.00020275750202757503	1	4931	False
20260710	0.05	20raw+minmax	0.5	0.5	0.0006203473945409429	1	1611	False
20260710	0.05	20raw+minmax	1.0	0.0	0.0	0	296	False
20260710	0.05	20raw+minmax	1.5	0.0	0.0	0	24	False
20260710	0.05	20raw+minmax	2.0	0.0	0.0	0	0	False
20260710	0.05	20raw+minmax	2.5	0.0	0.0	0	0	False
20260710	0.05	20raw+minmax	3.0	0.0	0.0	0	0	False
20260710	0.05	20raw+stat	0.0	0.5	0.000203210729526519	1	4920	False
20260710	0.05	20raw+stat	0.5	0.5	0.0006191950464396285	1	1614	False
20260710	0.05	20raw+stat	1.0	0.0	0.0	0	297	False
20260710	0.05	20raw+stat	1.5	0.0	0.0	0	24	False
20260710	0.05	20raw+stat	2.0	0.0	0.0	0	0	False
20260710	0.05	20raw+stat	2.5	0.0	0.0	0	0	False
20260710	0.05	20raw+stat	3.0	0.0	0.0	0	0	False
20260712	1.44	24full	0.0	0.5638297872340425	0.010585180746954264	53	4954	False
20260712	1.44	24full	0.5	0.14893617021276595	0.008583690987124463	14	1617	False
20260712	1.44	24full	1.0	0.031914893617021274	0.010033444816053512	3	296	False
20260712	1.44	24full	1.5	0.0	0.0	0	24	False
20260712	1.44	24full	2.0	0.0	0.0	0	0	False
20260712	1.44	24full	2.5	0.0	0.0	0	0	False
20260712	1.44	24full	3.0	0.0	0.0	0	0	False
20260712	1.44	20raw	0.0	0.5638297872340425	0.010585180746954264	53	4954	False
20260712	1.44	20raw	0.5	0.14893617021276595	0.008631319358816275	14	1608	False
20260712	1.44	20raw	1.0	0.031914893617021274	0.010067114093959731	3	295	False
20260712	1.44	20raw	1.5	0.0	0.0	0	24	False
20260712	1.44	20raw	2.0	0.0	0.0	0	0	False
20260712	1.44	20raw	2.5	0.0	0.0	0	0	False
20260712	1.44	20raw	3.0	0.0	0.0	0	0	False
20260712	1.44	20raw+minmax	0.0	0.5494505494505495	0.009968102073365232	50	4966	False
20260712	1.44	20raw+minmax	0.5	0.15384615384615385	0.0085995085995086	14	1614	False
20260712	1.44	20raw+minmax	1.0	0.03296703296703297	0.010033444816053512	3	296	False
20260712	1.44	20raw+minmax	1.5	0.0	0.0	0	24	False
20260712	1.44	20raw+minmax	2.0	0.0	0.0	0	0	False
20260712	1.44	20raw+minmax	2.5	0.0	0.0	0	0	False
20260712	1.44	20raw+minmax	3.0	0.0	0.0	0	0	False
20260712	1.44	20raw+stat	0.0	0.5543478260869565	0.01018370607028754	51	4957	False
20260712	1.44	20raw+stat	0.5	0.15217391304347827	0.008583690987124463	14	1617	False
20260712	1.44	20raw+stat	1.0	0.03260869565217391	0.01	3	297	False
20260712	1.44	20raw+stat	1.5	0.0	0.0	0	24	False
20260712	1.44	20raw+stat	2.0	0.0	0.0	0	0	False
20260712	1.44	20raw+stat	2.5	0.0	0.0	0	0	False
20260712	1.44	20raw+stat	3.0	0.0	0.0	0	0	False
20260712	1.0	24full	0.0	0.582089552238806	0.007826610475617099	39	4944	False
20260712	1.0	24full	0.5	0.11940298507462686	0.004929143561306223	8	1615	False
20260712	1.0	24full	1.0	0.04477611940298507	0.010033444816053512	3	296	False
20260712	1.0	24full	1.5	0.0	0.0	0	24	False
20260712	1.0	24full	2.0	0.0	0.0	0	0	False
20260712	1.0	24full	2.5	0.0	0.0	0	0	False
20260712	1.0	24full	3.0	0.0	0.0	0	0	False
20260712	1.0	20raw	0.0	0.59375	0.00762133975130365	38	4948	False
20260712	1.0	20raw	0.5	0.125	0.004956629491945477	8	1606	False
20260712	1.0	20raw	1.0	0.046875	0.010067114093959731	3	295	False
20260712	1.0	20raw	1.5	0.0	0.0	0	24	False
20260712	1.0	20raw	2.0	0.0	0.0	0	0	False
20260712	1.0	20raw	2.5	0.0	0.0	0	0	False
20260712	1.0	20raw	3.0	0.0	0.0	0	0	False
20260712	1.0	20raw+minmax	0.0	0.5806451612903226	0.0072100941317844985	36	4957	False
20260712	1.0	20raw+minmax	0.5	0.12903225806451613	0.0049382716049382715	8	1612	False
20260712	1.0	20raw+minmax	1.0	0.04838709677419355	0.010033444816053512	3	296	False
20260712	1.0	20raw+minmax	1.5	0.0	0.0	0	24	False
20260712	1.0	20raw+minmax	2.0	0.0	0.0	0	0	False
20260712	1.0	20raw+minmax	2.5	0.0	0.0	0	0	False
20260712	1.0	20raw+minmax	3.0	0.0	0.0	0	0	False
20260712	1.0	20raw+stat	0.0	0.5833333333333334	0.007022471910112359	35	4949	False
20260712	1.0	20raw+stat	0.5	0.13333333333333333	0.0049261083743842365	8	1616	False
20260712	1.0	20raw+stat	1.0	0.05	0.01	3	297	False
20260712	1.0	20raw+stat	1.5	0.0	0.0	0	24	False
20260712	1.0	20raw+stat	2.0	0.0	0.0	0	0	False
20260712	1.0	20raw+stat	2.5	0.0	0.0	0	0	False
20260712	1.0	20raw+stat	3.0	0.0	0.0	0	0	False
20260712	0.5	24full	0.0	0.696969696969697	0.004643650312941652	23	4930	False
20260712	0.5	24full	0.5	0.12121212121212122	0.0024737167594310453	4	1613	False
20260712	0.5	24full	1.0	0.030303030303030304	0.003367003367003367	1	296	False
20260712	0.5	24full	1.5	0.0	0.0	0	24	False
20260712	0.5	24full	2.0	0.0	0.0	0	0	False
20260712	0.5	24full	2.5	0.0	0.0	0	0	False
20260712	0.5	24full	3.0	0.0	0.0	0	0	False
20260712	0.5	20raw	0.0	0.7241379310344828	0.004233017536786938	21	4940	False
20260712	0.5	20raw	0.5	0.13793103448275862	0.002486016159105034	4	1605	False
20260712	0.5	20raw	1.0	0.034482758620689655	0.0033783783783783786	1	295	False
20260712	0.5	20raw	1.5	0.0	0.0	0	24	False
20260712	0.5	20raw	2.0	0.0	0.0	0	0	False
20260712	0.5	20raw	2.5	0.0	0.0	0	0	False
20260712	0.5	20raw	3.0	0.0	0.0	0	0	False
20260712	0.5	20raw+minmax	0.0	0.7333333333333333	0.004430124848973017	22	4944	False
20260712	0.5	20raw+minmax	0.5	0.13333333333333333	0.0024783147459727386	4	1610	False
20260712	0.5	20raw+minmax	1.0	0.03333333333333333	0.003367003367003367	1	296	False
20260712	0.5	20raw+minmax	1.5	0.0	0.0	0	24	False
20260712	0.5	20raw+minmax	2.0	0.0	0.0	0	0	False
20260712	0.5	20raw+minmax	2.5	0.0	0.0	0	0	False
20260712	0.5	20raw+minmax	3.0	0.0	0.0	0	0	False
20260712	0.5	20raw+stat	0.0	0.7096774193548387	0.0044381682469235425	22	4935	False
20260712	0.5	20raw+stat	0.5	0.12903225806451613	0.0024706609017912293	4	1615	False
20260712	0.5	20raw+stat	1.0	0.03225806451612903	0.003355704697986577	1	297	False
20260712	0.5	20raw+stat	1.5	0.0	0.0	0	24	False
20260712	0.5	20raw+stat	2.0	0.0	0.0	0	0	False
20260712	0.5	20raw+stat	2.5	0.0	0.0	0	0	False
20260712	0.5	20raw+stat	3.0	0.0	0.0	0	0	False
20260712	0.1	24full	0.0	0.8	0.0008118530545971179	4	4923	False
20260712	0.1	24full	0.5	0.2	0.0006195786864931846	1	1613	False
20260712	0.1	24full	1.0	0.0	0.0	0	296	False
20260712	0.1	24full	1.5	0.0	0.0	0	24	False
20260712	0.1	24full	2.0	0.0	0.0	0	0	False
20260712	0.1	24full	2.5	0.0	0.0	0	0	False
20260712	0.1	24full	3.0	0.0	0.0	0	0	False
20260712	0.1	20raw	0.0	0.8	0.0008105369807497467	4	4931	False
20260712	0.1	20raw	0.5	0.2	0.0006234413965087282	1	1603	False
20260712	0.1	20raw	1.0	0.0	0.0	0	295	False
20260712	0.1	20raw	1.5	0.0	0.0	0	24	False
20260712	0.1	20raw	2.0	0.0	0.0	0	0	False
20260712	0.1	20raw	2.5	0.0	0.0	0	0	False
20260712	0.1	20raw	3.0	0.0	0.0	0	0	False
20260712	0.1	20raw+minmax	0.0	0.75	0.0006070416835289356	3	4939	False
20260712	0.1	20raw+minmax	0.5	0.25	0.0006207324643078833	1	1610	False
20260712	0.1	20raw+minmax	1.0	0.0	0.0	0	296	False
20260712	0.1	20raw+minmax	1.5	0.0	0.0	0	24	False
20260712	0.1	20raw+minmax	2.0	0.0	0.0	0	0	False
20260712	0.1	20raw+minmax	2.5	0.0	0.0	0	0	False
20260712	0.1	20raw+minmax	3.0	0.0	0.0	0	0	False
20260712	0.1	20raw+stat	0.0	1.0	0.0006082725060827251	3	4929	False
20260712	0.1	20raw+stat	0.5	0.3333333333333333	0.0006195786864931846	1	1613	False
20260712	0.1	20raw+stat	1.0	0.0	0.0	0	297	False
20260712	0.1	20raw+stat	1.5	0.0	0.0	0	24	False
20260712	0.1	20raw+stat	2.0	0.0	0.0	0	0	False
20260712	0.1	20raw+stat	2.5	0.0	0.0	0	0	False
20260712	0.1	20raw+stat	3.0	0.0	0.0	0	0	False
20260712	0.05	24full	0.0	0.75	0.0006092607636068237	3	4921	False
20260712	0.05	24full	0.5	0.5	0.001238390092879257	2	1613	False
20260712	0.05	24full	1.0	0.25	0.003367003367003367	1	296	False
20260712	0.05	24full	1.5	0.0	0.0	0	24	False
20260712	0.05	24full	2.0	0.0	0.0	0	0	False
20260712	0.05	24full	2.5	0.0	0.0	0	0	False
20260712	0.05	24full	3.0	0.0	0.0	0	0	False
20260712	0.05	20raw	0.0	0.75	0.0006083958629081322	3	4928	False
20260712	0.05	20raw	0.5	0.5	0.0012468827930174563	2	1602	False
20260712	0.05	20raw	1.0	0.25	0.0033783783783783786	1	295	False
20260712	0.05	20raw	1.5	0.0	0.0	0	24	False
20260712	0.05	20raw	2.0	0.0	0.0	0	0	False
20260712	0.05	20raw	2.5	0.0	0.0	0	0	False
20260712	0.05	20raw	3.0	0.0	0.0	0	0	False
20260712	0.05	20raw+minmax	0.0	0.75	0.0006071645415907711	3	4938	False
20260712	0.05	20raw+minmax	0.5	0.5	0.0012406947890818859	2	1610	False
20260712	0.05	20raw+minmax	1.0	0.25	0.003367003367003367	1	296	False
20260712	0.05	20raw+minmax	1.5	0.0	0.0	0	24	False
20260712	0.05	20raw+minmax	2.0	0.0	0.0	0	0	False
20260712	0.05	20raw+minmax	2.5	0.0	0.0	0	0	False
20260712	0.05	20raw+minmax	3.0	0.0	0.0	0	0	False
20260712	0.05	20raw+stat	0.0	0.75	0.0006085192697768763	3	4927	False
20260712	0.05	20raw+stat	0.5	0.5	0.001238390092879257	2	1613	False
20260712	0.05	20raw+stat	1.0	0.25	0.003355704697986577	1	297	False
20260712	0.05	20raw+stat	1.5	0.0	0.0	0	24	False
20260712	0.05	20raw+stat	2.0	0.0	0.0	0	0	False
20260712	0.05	20raw+stat	2.5	0.0	0.0	0	0	False
20260712	0.05	20raw+stat	3.0	0.0	0.0	0	0	False
20260714	1.44	24full	0.0	0.5333333333333333	0.009596161535385846	48	4954	False
20260714	1.44	24full	0.5	0.15555555555555556	0.008573178199632579	14	1619	False
20260714	1.44	24full	1.0	0.03333333333333333	0.01	3	297	False
20260714	1.44	24full	1.5	0.0	0.0	0	24	False
20260714	1.44	24full	2.0	0.0	0.0	0	0	False
20260714	1.44	24full	2.5	0.0	0.0	0	0	False
20260714	1.44	24full	3.0	0.0	0.0	0	0	False
20260714	1.44	20raw	0.0	0.5568181818181818	0.009796081567373051	49	4953	False
20260714	1.44	20raw	0.5	0.14772727272727273	0.008009858287122612	13	1610	False
20260714	1.44	20raw	1.0	0.03409090909090909	0.010033444816053512	3	296	False
20260714	1.44	20raw	1.5	0.0	0.0	0	24	False
20260714	1.44	20raw	2.0	0.0	0.0	0	0	False
20260714	1.44	20raw	2.5	0.0	0.0	0	0	False
20260714	1.44	20raw	3.0	0.0	0.0	0	0	False
20260714	1.44	20raw+minmax	0.0	0.5376344086021505	0.010004001600640256	50	4948	False
20260714	1.44	20raw+minmax	0.5	0.13978494623655913	0.008029647930821495	13	1606	False
20260714	1.44	20raw+minmax	1.0	0.03225806451612903	0.010067114093959731	3	295	False
20260714	1.44	20raw+minmax	1.5	0.0	0.0	0	24	False
20260714	1.44	20raw+minmax	2.0	0.0	0.0	0	0	False
20260714	1.44	20raw+minmax	2.5	0.0	0.0	0	0	False
20260714	1.44	20raw+minmax	3.0	0.0	0.0	0	0	False
20260714	1.44	20raw+stat	0.0	0.5333333333333333	0.009598080383923215	48	4953	False
20260714	1.44	20raw+stat	0.5	0.15555555555555556	0.008583690987124463	14	1617	False
20260714	1.44	20raw+stat	1.0	0.03333333333333333	0.01	3	297	False
20260714	1.44	20raw+stat	1.5	0.0	0.0	0	24	False
20260714	1.44	20raw+stat	2.0	0.0	0.0	0	0	False
20260714	1.44	20raw+stat	2.5	0.0	0.0	0	0	False
20260714	1.44	20raw+stat	3.0	0.0	0.0	0	0	False
20260714	1.0	24full	0.0	0.5645161290322581	0.007026701465569163	35	4946	False
20260714	1.0	24full	0.5	0.11290322580645161	0.004305043050430504	7	1619	False
20260714	1.0	24full	1.0	0.016129032258064516	0.003355704697986577	1	297	False
20260714	1.0	24full	1.5	0.0	0.0	0	24	False
20260714	1.0	24full	2.0	0.0	0.0	0	0	False
20260714	1.0	24full	2.5	0.0	0.0	0	0	False
20260714	1.0	24full	3.0	0.0	0.0	0	0	False
20260714	1.0	20raw	0.0	0.6	0.007224563515954244	36	4947	False
20260714	1.0	20raw	0.5	0.1	0.0037128712871287127	6	1610	False
20260714	1.0	20raw	1.0	0.016666666666666666	0.003367003367003367	1	296	False
20260714	1.0	20raw	1.5	0.0	0.0	0	24	False
20260714	1.0	20raw	2.0	0.0	0.0	0	0	False
20260714	1.0	20raw	2.5	0.0	0.0	0	0	False
20260714	1.0	20raw	3.0	0.0	0.0	0	0	False
20260714	1.0	20raw+minmax	0.0	0.5714285714285714	0.007233273056057866	36	4941	False
20260714	1.0	20raw+minmax	0.5	0.09523809523809523	0.0037220843672456576	6	1606	False
20260714	1.0	20raw+minmax	1.0	0.015873015873015872	0.0033783783783783786	1	295	False
20260714	1.0	20raw+minmax	1.5	0.0	0.0	0	24	False
20260714	1.0	20raw+minmax	2.0	0.0	0.0	0	0	False
20260714	1.0	20raw+minmax	2.5	0.0	0.0	0	0	False
20260714	1.0	20raw+minmax	3.0	0.0	0.0	0	0	False
20260714	1.0	20raw+stat	0.0	0.5666666666666667	0.006827309236947791	34	4946	False
20260714	1.0	20raw+stat	0.5	0.11666666666666667	0.004315659679408138	7	1615	False
20260714	1.0	20raw+stat	1.0	0.016666666666666666	0.003367003367003367	1	296	False
20260714	1.0	20raw+stat	1.5	0.0	0.0	0	24	False
20260714	1.0	20raw+stat	2.0	0.0	0.0	0	0	False
20260714	1.0	20raw+stat	2.5	0.0	0.0	0	0	False
20260714	1.0	20raw+stat	3.0	0.0	0.0	0	0	False
20260714	0.5	24full	0.0	0.5666666666666667	0.003432956381260097	17	4935	False
20260714	0.5	24full	0.5	0.06666666666666667	0.0012345679012345679	2	1618	False
20260714	0.5	24full	1.0	0.0	0.0	0	297	False
20260714	0.5	24full	1.5	0.0	0.0	0	24	False
20260714	0.5	24full	2.0	0.0	0.0	0	0	False
20260714	0.5	24full	2.5	0.0	0.0	0	0	False
20260714	0.5	24full	3.0	0.0	0.0	0	0	False
20260714	0.5	20raw	0.0	0.5862068965517241	0.003431570448122729	17	4937	False
20260714	0.5	20raw	0.5	0.06896551724137931	0.001243008079552517	2	1607	False
20260714	0.5	20raw	1.0	0.0	0.0	0	296	False
20260714	0.5	20raw	1.5	0.0	0.0	0	24	False
20260714	0.5	20raw	2.0	0.0	0.0	0	0	False
20260714	0.5	20raw	2.5	0.0	0.0	0	0	False
20260714	0.5	20raw	3.0	0.0	0.0	0	0	False
20260714	0.5	20raw+minmax	0.0	0.5517241379310345	0.0032323232323232323	16	4934	False
20260714	0.5	20raw+minmax	0.5	0.06896551724137931	0.0012453300124533001	2	1604	False
20260714	0.5	20raw+minmax	1.0	0.0	0.0	0	295	False
20260714	0.5	20raw+minmax	1.5	0.0	0.0	0	24	False
20260714	0.5	20raw+minmax	2.0	0.0	0.0	0	0	False
20260714	0.5	20raw+minmax	2.5	0.0	0.0	0	0	False
20260714	0.5	20raw+minmax	3.0	0.0	0.0	0	0	False
20260714	0.5	20raw+stat	0.0	0.5357142857142857	0.0030303030303030303	15	4935	False
20260714	0.5	20raw+stat	0.5	0.07142857142857142	0.0012376237623762376	2	1614	False
20260714	0.5	20raw+stat	1.0	0.0	0.0	0	296	False
20260714	0.5	20raw+stat	1.5	0.0	0.0	0	24	False
20260714	0.5	20raw+stat	2.0	0.0	0.0	0	0	False
20260714	0.5	20raw+stat	2.5	0.0	0.0	0	0	False
20260714	0.5	20raw+stat	3.0	0.0	0.0	0	0	False
20260714	0.1	24full	0.0	0.2	0.00020300446609825416	1	4925	False
20260714	0.1	24full	0.5	0.0	0.0	0	1617	False
20260714	0.1	24full	1.0	0.0	0.0	0	297	False
20260714	0.1	24full	1.5	0.0	0.0	0	24	False
20260714	0.1	24full	2.0	0.0	0.0	0	0	False
20260714	0.1	24full	2.5	0.0	0.0	0	0	False
20260714	0.1	24full	3.0	0.0	0.0	0	0	False
20260714	0.1	20raw	0.0	0.2	0.00020296326364927948	1	4926	False
20260714	0.1	20raw	0.5	0.0	0.0	0	1605	False
20260714	0.1	20raw	1.0	0.0	0.0	0	296	False
20260714	0.1	20raw	1.5	0.0	0.0	0	24	False
20260714	0.1	20raw	2.0	0.0	0.0	0	0	False
20260714	0.1	20raw	2.5	0.0	0.0	0	0	False
20260714	0.1	20raw	3.0	0.0	0.0	0	0	False
20260714	0.1	20raw+minmax	0.0	0.3333333333333333	0.0004060913705583756	2	4923	False
20260714	0.1	20raw+minmax	0.5	0.0	0.0	0	1601	False
20260714	0.1	20raw+minmax	1.0	0.0	0.0	0	295	False
20260714	0.1	20raw+minmax	1.5	0.0	0.0	0	24	False
20260714	0.1	20raw+minmax	2.0	0.0	0.0	0	0	False
20260714	0.1	20raw+minmax	2.5	0.0	0.0	0	0	False
20260714	0.1	20raw+minmax	3.0	0.0	0.0	0	0	False
20260714	0.1	20raw+stat	0.0	0.2	0.0002030456852791878	1	4924	False
20260714	0.1	20raw+stat	0.5	0.0	0.0	0	1613	False
20260714	0.1	20raw+stat	1.0	0.0	0.0	0	296	False
20260714	0.1	20raw+stat	1.5	0.0	0.0	0	24	False
20260714	0.1	20raw+stat	2.0	0.0	0.0	0	0	False
20260714	0.1	20raw+stat	2.5	0.0	0.0	0	0	False
20260714	0.1	20raw+stat	3.0	0.0	0.0	0	0	False
20260714	0.05	24full	0.0	0.8	0.0008121827411167512	4	4921	False
20260714	0.05	24full	0.5	0.4	0.0012353304508956147	2	1617	False
20260714	0.05	24full	1.0	0.0	0.0	0	297	False
20260714	0.05	24full	1.5	0.0	0.0	0	24	False
20260714	0.05	24full	2.0	0.0	0.0	0	0	False
20260714	0.05	24full	2.5	0.0	0.0	0	0	False
20260714	0.05	24full	3.0	0.0	0.0	0	0	False
20260714	0.05	20raw	0.0	0.8	0.0008118530545971179	4	4923	False
20260714	0.05	20raw	0.5	0.4	0.0012445550715619166	2	1605	False
20260714	0.05	20raw	1.0	0.0	0.0	0	296	False
20260714	0.05	20raw	1.5	0.0	0.0	0	24	False
20260714	0.05	20raw	2.0	0.0	0.0	0	0	False
20260714	0.05	20raw	2.5	0.0	0.0	0	0	False
20260714	0.05	20raw	3.0	0.0	0.0	0	0	False
20260714	0.05	20raw+minmax	0.0	0.8	0.0008121827411167512	4	4921	False
20260714	0.05	20raw+minmax	0.5	0.4	0.0012476606363069245	2	1601	False
20260714	0.05	20raw+minmax	1.0	0.0	0.0	0	295	False
20260714	0.05	20raw+minmax	1.5	0.0	0.0	0	24	False
20260714	0.05	20raw+minmax	2.0	0.0	0.0	0	0	False
20260714	0.05	20raw+minmax	2.5	0.0	0.0	0	0	False
20260714	0.05	20raw+minmax	3.0	0.0	0.0	0	0	False
20260714	0.05	20raw+stat	0.0	0.75	0.0006091370558375635	3	4922	False
20260714	0.05	20raw+stat	0.5	0.5	0.001238390092879257	2	1613	False
20260714	0.05	20raw+stat	1.0	0.0	0.0	0	296	False
20260714	0.05	20raw+stat	1.5	0.0	0.0	0	24	False
20260714	0.05	20raw+stat	2.0	0.0	0.0	0	0	False
20260714	0.05	20raw+stat	2.5	0.0	0.0	0	0	False
20260714	0.05	20raw+stat	3.0	0.0	0.0	0	0	False
