seed	rate_pct	fset	tau	clf	value_rate	esc_prec	n_lift	n_waste	pareto_ok
20260706	0.1	20raw+minmax	0.9	joint_vstat	0.0	0.0	0	0	False
20260706	0.1	20raw+minmax	0.9	vmean_only	0.0	0.0	0	0	False
20260706	0.1	20raw+stat	0.05	joint_vstat	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.05	vmean_only	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.1	joint_vstat	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.1	vmean_only	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.15	joint_vstat	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.15	vmean_only	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.2	joint_vstat	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.2	vmean_only	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.3	joint_vstat	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.3	vmean_only	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.4	joint_vstat	1.0	0.0008281573498964803	8	9652	False
20260706	0.1	20raw+stat	0.4	vmean_only	1.0	0.0008273864929155032	8	9661	False
20260706	0.1	20raw+stat	0.5	joint_vstat	0.625	0.0010177081213108082	5	4908	False
20260706	0.1	20raw+stat	0.5	vmean_only	0.75	0.0013003901170351106	6	4608	False
20260706	0.1	20raw+stat	0.6	joint_vstat	0.0	0.0	0	2	False
20260706	0.1	20raw+stat	0.6	vmean_only	0.0	0.0	0	0	False
20260706	0.1	20raw+stat	0.7	joint_vstat	0.0	0.0	0	0	False
20260706	0.1	20raw+stat	0.7	vmean_only	0.0	0.0	0	0	False
20260706	0.1	20raw+stat	0.8	joint_vstat	0.0	0.0	0	0	False
20260706	0.1	20raw+stat	0.8	vmean_only	0.0	0.0	0	0	False
20260706	0.1	20raw+stat	0.9	joint_vstat	0.0	0.0	0	0	False
20260706	0.1	20raw+stat	0.9	vmean_only	0.0	0.0	0	0	False
20260706	0.05	24full	0.05	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.05	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.1	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.1	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.15	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.15	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.2	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.2	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.3	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.3	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.4	joint_vstat	1.0	0.00010357327809425168	1	9654	False
20260706	0.05	24full	0.4	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	24full	0.5	joint_vstat	0.0	0.0	0	4921	False
20260706	0.05	24full	0.5	vmean_only	0.0	0.0	0	4611	False
20260706	0.05	24full	0.6	joint_vstat	0.0	0.0	0	2	False
20260706	0.05	24full	0.6	vmean_only	0.0	0.0	0	0	False
20260706	0.05	24full	0.7	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	24full	0.7	vmean_only	0.0	0.0	0	0	False
20260706	0.05	24full	0.8	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	24full	0.8	vmean_only	0.0	0.0	0	0	False
20260706	0.05	24full	0.9	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	24full	0.9	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw	0.05	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.05	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.1	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.1	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.15	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.15	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.2	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.2	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.3	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.3	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.4	joint_vstat	1.0	0.00010357327809425168	1	9654	False
20260706	0.05	20raw	0.4	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw	0.5	joint_vstat	0.0	0.0	0	4924	False
20260706	0.05	20raw	0.5	vmean_only	0.0	0.0	0	4614	False
20260706	0.05	20raw	0.6	joint_vstat	0.0	0.0	0	2	False
20260706	0.05	20raw	0.6	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw	0.7	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	20raw	0.7	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw	0.8	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	20raw	0.8	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw	0.9	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	20raw	0.9	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw+minmax	0.05	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.05	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.1	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.1	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.15	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.15	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.2	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.2	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.3	joint_vstat	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.3	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.4	joint_vstat	1.0	0.00010357327809425168	1	9654	False
20260706	0.05	20raw+minmax	0.4	vmean_only	1.0	0.00010347682119205298	1	9663	False
20260706	0.05	20raw+minmax	0.5	joint_vstat	0.0	0.0	0	4932	False
20260706	0.05	20raw+minmax	0.5	vmean_only	0.0	0.0	0	4628	False
20260706	0.05	20raw+minmax	0.6	joint_vstat	0.0	0.0	0	2	False
20260706	0.05	20raw+minmax	0.6	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw+minmax	0.7	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	20raw+minmax	0.7	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw+minmax	0.8	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	20raw+minmax	0.8	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw+minmax	0.9	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	20raw+minmax	0.9	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw+stat	0.05	joint_vstat	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.05	vmean_only	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.1	joint_vstat	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.1	vmean_only	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.15	joint_vstat	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.15	vmean_only	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.2	joint_vstat	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.2	vmean_only	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.3	joint_vstat	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.3	vmean_only	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.4	joint_vstat	1.0	0.00020714655618850336	2	9653	False
20260706	0.05	20raw+stat	0.4	vmean_only	1.0	0.00020695364238410596	2	9662	False
20260706	0.05	20raw+stat	0.5	joint_vstat	0.5	0.00020366598778004074	1	4909	False
20260706	0.05	20raw+stat	0.5	vmean_only	0.5	0.00021696680407897592	1	4608	False
20260706	0.05	20raw+stat	0.6	joint_vstat	0.0	0.0	0	2	False
20260706	0.05	20raw+stat	0.6	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw+stat	0.7	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	20raw+stat	0.7	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw+stat	0.8	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	20raw+stat	0.8	vmean_only	0.0	0.0	0	0	False
20260706	0.05	20raw+stat	0.9	joint_vstat	0.0	0.0	0	0	False
20260706	0.05	20raw+stat	0.9	vmean_only	0.0	0.0	0	0	False
20260708	1.44	24full	0.05	joint_vstat	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.05	vmean_only	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.1	joint_vstat	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.1	vmean_only	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.15	joint_vstat	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.15	vmean_only	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.2	joint_vstat	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.2	vmean_only	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.3	joint_vstat	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.3	vmean_only	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.4	joint_vstat	1.0	0.009702788274946379	95	9696	False
20260708	1.44	24full	0.4	vmean_only	1.0	0.009693877551020408	95	9705	False
20260708	1.44	24full	0.5	joint_vstat	0.6210526315789474	0.011783503095666068	59	4948	False
20260708	1.44	24full	0.5	vmean_only	0.5473684210526316	0.01108978460226061	52	4637	False
20260708	1.44	24full	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	1.44	24full	0.6	vmean_only	0.0	0.0	0	0	False
20260708	1.44	24full	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	24full	0.7	vmean_only	0.0	0.0	0	0	False
20260708	1.44	24full	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	24full	0.8	vmean_only	0.0	0.0	0	0	False
20260708	1.44	24full	0.9	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	24full	0.9	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw	0.05	joint_vstat	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.05	vmean_only	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.1	joint_vstat	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.1	vmean_only	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.15	joint_vstat	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.15	vmean_only	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.2	joint_vstat	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.2	vmean_only	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.3	joint_vstat	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.3	vmean_only	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.4	joint_vstat	1.0	0.009907057501787355	97	9694	False
20260708	1.44	20raw	0.4	vmean_only	1.0	0.00989795918367347	97	9703	False
20260708	1.44	20raw	0.5	joint_vstat	0.6288659793814433	0.012182943878570001	61	4946	False
20260708	1.44	20raw	0.5	vmean_only	0.5257731958762887	0.010867249094395908	51	4642	False
20260708	1.44	20raw	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	1.44	20raw	0.6	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	20raw	0.7	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	20raw	0.8	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw	0.9	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	20raw	0.9	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw+minmax	0.05	joint_vstat	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.05	vmean_only	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.1	joint_vstat	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.1	vmean_only	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.15	joint_vstat	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.15	vmean_only	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.2	joint_vstat	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.2	vmean_only	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.3	joint_vstat	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.3	vmean_only	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.4	joint_vstat	1.0	0.00908998059442345	89	9702	False
20260708	1.44	20raw+minmax	0.4	vmean_only	1.0	0.009081632653061224	89	9711	False
20260708	1.44	20raw+minmax	0.5	joint_vstat	0.6179775280898876	0.010991207034372502	55	4949	False
20260708	1.44	20raw+minmax	0.5	vmean_only	0.5280898876404494	0.010019185674696228	47	4644	False
20260708	1.44	20raw+minmax	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	1.44	20raw+minmax	0.6	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw+minmax	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	20raw+minmax	0.7	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw+minmax	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	20raw+minmax	0.8	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw+minmax	0.9	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	20raw+minmax	0.9	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw+stat	0.05	joint_vstat	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.05	vmean_only	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.1	joint_vstat	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.1	vmean_only	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.15	joint_vstat	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.15	vmean_only	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.2	joint_vstat	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.2	vmean_only	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.3	joint_vstat	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.3	vmean_only	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.4	joint_vstat	1.0	0.009294249821264427	91	9700	False
20260708	1.44	20raw+stat	0.4	vmean_only	1.0	0.009285714285714286	91	9709	False
20260708	1.44	20raw+stat	0.5	joint_vstat	0.6043956043956044	0.011002200440088018	55	4944	False
20260708	1.44	20raw+stat	0.5	vmean_only	0.5384615384615384	0.010452218430034129	49	4639	False
20260708	1.44	20raw+stat	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	1.44	20raw+stat	0.6	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw+stat	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	20raw+stat	0.7	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw+stat	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	20raw+stat	0.8	vmean_only	0.0	0.0	0	0	False
20260708	1.44	20raw+stat	0.9	joint_vstat	0.0	0.0	0	0	False
20260708	1.44	20raw+stat	0.9	vmean_only	0.0	0.0	0	0	False
20260708	1.0	24full	0.05	joint_vstat	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.05	vmean_only	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.1	joint_vstat	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.1	vmean_only	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.15	joint_vstat	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.15	vmean_only	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.2	joint_vstat	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.2	vmean_only	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.3	joint_vstat	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.3	vmean_only	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.4	joint_vstat	1.0	0.006873204759950759	67	9681	False
20260708	1.0	24full	0.4	vmean_only	1.0	0.006866864815004612	67	9690	False
20260708	1.0	24full	0.5	joint_vstat	0.5970149253731343	0.008035355564483728	40	4938	False
20260708	1.0	24full	0.5	vmean_only	0.47761194029850745	0.00686106346483705	32	4632	False
20260708	1.0	24full	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	1.0	24full	0.6	vmean_only	0.0	0.0	0	0	False
20260708	1.0	24full	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	24full	0.7	vmean_only	0.0	0.0	0	0	False
20260708	1.0	24full	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	24full	0.8	vmean_only	0.0	0.0	0	0	False
20260708	1.0	24full	0.9	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	24full	0.9	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw	0.05	joint_vstat	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.05	vmean_only	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.1	joint_vstat	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.1	vmean_only	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.15	joint_vstat	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.15	vmean_only	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.2	joint_vstat	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.2	vmean_only	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.3	joint_vstat	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.3	vmean_only	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.4	joint_vstat	1.0	0.007078375051292573	69	9679	False
20260708	1.0	20raw	0.4	vmean_only	1.0	0.007071845854258481	69	9688	False
20260708	1.0	20raw	0.5	joint_vstat	0.6231884057971014	0.008632804657699257	43	4938	False
20260708	1.0	20raw	0.5	vmean_only	0.4927536231884058	0.007285193914720377	34	4633	False
20260708	1.0	20raw	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	1.0	20raw	0.6	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	20raw	0.7	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	20raw	0.8	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw	0.9	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	20raw	0.9	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw+minmax	0.05	joint_vstat	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.05	vmean_only	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.1	joint_vstat	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.1	vmean_only	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.15	joint_vstat	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.15	vmean_only	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.2	joint_vstat	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.2	vmean_only	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.3	joint_vstat	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.3	vmean_only	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.4	joint_vstat	1.0	0.006257693885925318	61	9687	False
20260708	1.0	20raw+minmax	0.4	vmean_only	1.0	0.006251921697243005	61	9696	False
20260708	1.0	20raw+minmax	0.5	joint_vstat	0.5901639344262295	0.007228915662650603	36	4944	False
20260708	1.0	20raw+minmax	0.5	vmean_only	0.45901639344262296	0.006003430531732418	28	4636	False
20260708	1.0	20raw+minmax	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	1.0	20raw+minmax	0.6	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw+minmax	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	20raw+minmax	0.7	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw+minmax	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	20raw+minmax	0.8	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw+minmax	0.9	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	20raw+minmax	0.9	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw+stat	0.05	joint_vstat	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.05	vmean_only	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.1	joint_vstat	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.1	vmean_only	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.15	joint_vstat	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.15	vmean_only	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.2	joint_vstat	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.2	vmean_only	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.3	joint_vstat	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.3	vmean_only	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.4	joint_vstat	1.0	0.006565449322938038	64	9684	False
20260708	1.0	20raw+stat	0.4	vmean_only	1.0	0.006559393256123809	64	9693	False
20260708	1.0	20raw+stat	0.5	joint_vstat	0.59375	0.007641262819223809	38	4935	False
20260708	1.0	20raw+stat	0.5	vmean_only	0.484375	0.006648080634784474	31	4632	False
20260708	1.0	20raw+stat	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	1.0	20raw+stat	0.6	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw+stat	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	20raw+stat	0.7	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw+stat	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	20raw+stat	0.8	vmean_only	0.0	0.0	0	0	False
20260708	1.0	20raw+stat	0.9	joint_vstat	0.0	0.0	0	0	False
20260708	1.0	20raw+stat	0.9	vmean_only	0.0	0.0	0	0	False
20260708	0.5	24full	0.05	joint_vstat	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.05	vmean_only	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.1	joint_vstat	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.1	vmean_only	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.15	joint_vstat	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.15	vmean_only	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.2	joint_vstat	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.2	vmean_only	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.3	joint_vstat	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.3	vmean_only	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.4	joint_vstat	1.0	0.0035055160325806784	34	9665	False
20260708	0.5	24full	0.4	vmean_only	1.0	0.0035022661722290895	34	9674	False
20260708	0.5	24full	0.5	joint_vstat	0.5882352941176471	0.00404040404040404	20	4930	False
20260708	0.5	24full	0.5	vmean_only	0.47058823529411764	0.0034482758620689655	16	4624	False
20260708	0.5	24full	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	0.5	24full	0.6	vmean_only	0.0	0.0	0	0	False
20260708	0.5	24full	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	0.5	24full	0.7	vmean_only	0.0	0.0	0	0	False
20260708	0.5	24full	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	0.5	24full	0.8	vmean_only	0.0	0.0	0	0	False
20260708	0.5	24full	0.9	joint_vstat	0.0	0.0	0	0	False
20260708	0.5	24full	0.9	vmean_only	0.0	0.0	0	0	False
20260708	0.5	20raw	0.05	joint_vstat	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.05	vmean_only	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.1	joint_vstat	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.1	vmean_only	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.15	joint_vstat	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.15	vmean_only	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.2	joint_vstat	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.2	vmean_only	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.3	joint_vstat	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.3	vmean_only	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.4	joint_vstat	1.0	0.0036086194453036394	35	9664	False
20260708	0.5	20raw	0.4	vmean_only	1.0	0.0036052740008240625	35	9673	False
20260708	0.5	20raw	0.5	joint_vstat	0.5714285714285714	0.004042037186742118	20	4928	False
20260708	0.5	20raw	0.5	vmean_only	0.45714285714285713	0.003447532859297565	16	4625	False
20260708	0.5	20raw	0.6	joint_vstat	0.0	0.0	0	2	False
20260708	0.5	20raw	0.6	vmean_only	0.0	0.0	0	0	False
20260708	0.5	20raw	0.7	joint_vstat	0.0	0.0	0	0	False
20260708	0.5	20raw	0.7	vmean_only	0.0	0.0	0	0	False
20260708	0.5	20raw	0.8	joint_vstat	0.0	0.0	0	0	False
20260708	0.5	20raw	0.8	vmean_only	0.0	0.0	0	0	False
20260708	0.5	20raw	0.9	joint_vstat	0.0	0.0	0	0	False
