seed	rate_pct	fset	tau_vmean	tier	cost_llm_per_call	n_test	n_pos	n_xgb_pos	n_lift	n_waste	n_llm_only	value_rate	esc_prec	esc_cost_per_lift	esc_value	breakeven
20260710	0.5	20raw+minmax	0.0	cheap_heuristic	0.0001	9906	50	21	18	4940	4958	0.6206896551724138	0.003630496167809601	0.027544444444444444	900.0	True
20260710	0.5	20raw+minmax	0.0	small_open	0.0006	9906	50	21	18	4940	4958	0.6206896551724138	0.003630496167809601	0.16526666666666665	900.0	True
20260710	0.5	20raw+minmax	0.0	iter120_default	0.001	9906	50	21	18	4940	4958	0.6206896551724138	0.003630496167809601	0.27544444444444444	900.0	True
20260710	0.5	20raw+minmax	0.0	mid_tier	0.005	9906	50	21	18	4940	4958	0.6206896551724138	0.003630496167809601	1.3772222222222221	900.0	True
20260710	0.5	20raw+minmax	0.0	frontier_gpt4	0.03	9906	50	21	18	4940	4958	0.6206896551724138	0.003630496167809601	8.263333333333332	900.0	True
20260710	0.5	20raw+minmax	0.5	cheap_heuristic	0.0001	9906	50	21	4	1615	1619	0.13793103448275862	0.0024706609017912293	0.040475000000000004	200.0	True
20260710	0.5	20raw+minmax	0.5	small_open	0.0006	9906	50	21	4	1615	1619	0.13793103448275862	0.0024706609017912293	0.24284999999999998	200.0	True
20260710	0.5	20raw+minmax	0.5	iter120_default	0.001	9906	50	21	4	1615	1619	0.13793103448275862	0.0024706609017912293	0.40475	200.0	True
20260710	0.5	20raw+minmax	0.5	mid_tier	0.005	9906	50	21	4	1615	1619	0.13793103448275862	0.0024706609017912293	2.02375	200.0	True
20260710	0.5	20raw+minmax	0.5	frontier_gpt4	0.03	9906	50	21	4	1615	1619	0.13793103448275862	0.0024706609017912293	12.1425	200.0	True
20260710	0.5	20raw+minmax	1.0	cheap_heuristic	0.0001	9906	50	21	1	296	297	0.034482758620689655	0.003367003367003367	0.0297	50.0	True
20260710	0.5	20raw+minmax	1.0	small_open	0.0006	9906	50	21	1	296	297	0.034482758620689655	0.003367003367003367	0.1782	50.0	True
20260710	0.5	20raw+minmax	1.0	iter120_default	0.001	9906	50	21	1	296	297	0.034482758620689655	0.003367003367003367	0.297	50.0	True
20260710	0.5	20raw+minmax	1.0	mid_tier	0.005	9906	50	21	1	296	297	0.034482758620689655	0.003367003367003367	1.485	50.0	True
20260710	0.5	20raw+minmax	1.0	frontier_gpt4	0.03	9906	50	21	1	296	297	0.034482758620689655	0.003367003367003367	8.91	50.0	True
20260710	0.5	20raw+minmax	1.5	cheap_heuristic	0.0001	9906	50	21	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260710	0.5	20raw+minmax	1.5	small_open	0.0006	9906	50	21	0	24	24	0.0	0.0	0.0144	0.0	True
20260710	0.5	20raw+minmax	1.5	iter120_default	0.001	9906	50	21	0	24	24	0.0	0.0	0.024	0.0	True
20260710	0.5	20raw+minmax	1.5	mid_tier	0.005	9906	50	21	0	24	24	0.0	0.0	0.12	0.0	True
20260710	0.5	20raw+minmax	1.5	frontier_gpt4	0.03	9906	50	21	0	24	24	0.0	0.0	0.72	0.0	True
20260710	0.5	20raw+minmax	2.0	cheap_heuristic	0.0001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	2.0	small_open	0.0006	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	2.0	iter120_default	0.001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	2.0	mid_tier	0.005	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	2.0	frontier_gpt4	0.03	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	2.5	cheap_heuristic	0.0001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	2.5	small_open	0.0006	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	2.5	iter120_default	0.001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	2.5	mid_tier	0.005	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	2.5	frontier_gpt4	0.03	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	3.0	cheap_heuristic	0.0001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	3.0	small_open	0.0006	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	3.0	iter120_default	0.001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	3.0	mid_tier	0.005	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+minmax	3.0	frontier_gpt4	0.03	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	0.0	cheap_heuristic	0.0001	9906	50	23	15	4932	4947	0.5555555555555556	0.0030321406913280777	0.03298	750.0	True
20260710	0.5	20raw+stat	0.0	small_open	0.0006	9906	50	23	15	4932	4947	0.5555555555555556	0.0030321406913280777	0.19788	750.0	True
20260710	0.5	20raw+stat	0.0	iter120_default	0.001	9906	50	23	15	4932	4947	0.5555555555555556	0.0030321406913280777	0.3298	750.0	True
20260710	0.5	20raw+stat	0.0	mid_tier	0.005	9906	50	23	15	4932	4947	0.5555555555555556	0.0030321406913280777	1.649	750.0	True
20260710	0.5	20raw+stat	0.0	frontier_gpt4	0.03	9906	50	23	15	4932	4947	0.5555555555555556	0.0030321406913280777	9.894	750.0	True
20260710	0.5	20raw+stat	0.5	cheap_heuristic	0.0001	9906	50	23	4	1615	1619	0.14814814814814814	0.0024706609017912293	0.040475000000000004	200.0	True
20260710	0.5	20raw+stat	0.5	small_open	0.0006	9906	50	23	4	1615	1619	0.14814814814814814	0.0024706609017912293	0.24284999999999998	200.0	True
20260710	0.5	20raw+stat	0.5	iter120_default	0.001	9906	50	23	4	1615	1619	0.14814814814814814	0.0024706609017912293	0.40475	200.0	True
20260710	0.5	20raw+stat	0.5	mid_tier	0.005	9906	50	23	4	1615	1619	0.14814814814814814	0.0024706609017912293	2.02375	200.0	True
20260710	0.5	20raw+stat	0.5	frontier_gpt4	0.03	9906	50	23	4	1615	1619	0.14814814814814814	0.0024706609017912293	12.1425	200.0	True
20260710	0.5	20raw+stat	1.0	cheap_heuristic	0.0001	9906	50	23	1	297	298	0.037037037037037035	0.003355704697986577	0.0298	50.0	True
20260710	0.5	20raw+stat	1.0	small_open	0.0006	9906	50	23	1	297	298	0.037037037037037035	0.003355704697986577	0.1788	50.0	True
20260710	0.5	20raw+stat	1.0	iter120_default	0.001	9906	50	23	1	297	298	0.037037037037037035	0.003355704697986577	0.298	50.0	True
20260710	0.5	20raw+stat	1.0	mid_tier	0.005	9906	50	23	1	297	298	0.037037037037037035	0.003355704697986577	1.49	50.0	True
20260710	0.5	20raw+stat	1.0	frontier_gpt4	0.03	9906	50	23	1	297	298	0.037037037037037035	0.003355704697986577	8.94	50.0	True
20260710	0.5	20raw+stat	1.5	cheap_heuristic	0.0001	9906	50	23	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260710	0.5	20raw+stat	1.5	small_open	0.0006	9906	50	23	0	24	24	0.0	0.0	0.0144	0.0	True
20260710	0.5	20raw+stat	1.5	iter120_default	0.001	9906	50	23	0	24	24	0.0	0.0	0.024	0.0	True
20260710	0.5	20raw+stat	1.5	mid_tier	0.005	9906	50	23	0	24	24	0.0	0.0	0.12	0.0	True
20260710	0.5	20raw+stat	1.5	frontier_gpt4	0.03	9906	50	23	0	24	24	0.0	0.0	0.72	0.0	True
20260710	0.5	20raw+stat	2.0	cheap_heuristic	0.0001	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	2.0	small_open	0.0006	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	2.0	iter120_default	0.001	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	2.0	mid_tier	0.005	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	2.0	frontier_gpt4	0.03	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	2.5	cheap_heuristic	0.0001	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	2.5	small_open	0.0006	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	2.5	iter120_default	0.001	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	2.5	mid_tier	0.005	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	2.5	frontier_gpt4	0.03	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	3.0	cheap_heuristic	0.0001	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	3.0	small_open	0.0006	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	3.0	iter120_default	0.001	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	3.0	mid_tier	0.005	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.5	20raw+stat	3.0	frontier_gpt4	0.03	9906	50	23	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	0.0	cheap_heuristic	0.0001	9866	10	1	5	4922	4927	0.5555555555555556	0.0010148163182463973	0.09854	250.0	True
20260710	0.1	24full	0.0	small_open	0.0006	9866	10	1	5	4922	4927	0.5555555555555556	0.0010148163182463973	0.59124	250.0	True
20260710	0.1	24full	0.0	iter120_default	0.001	9866	10	1	5	4922	4927	0.5555555555555556	0.0010148163182463973	0.9854	250.0	True
20260710	0.1	24full	0.0	mid_tier	0.005	9866	10	1	5	4922	4927	0.5555555555555556	0.0010148163182463973	4.9270000000000005	250.0	True
20260710	0.1	24full	0.0	frontier_gpt4	0.03	9866	10	1	5	4922	4927	0.5555555555555556	0.0010148163182463973	29.562	250.0	True
20260710	0.1	24full	0.5	cheap_heuristic	0.0001	9866	10	1	1	1617	1618	0.1111111111111111	0.0006180469715698393	0.1618	50.0	True
20260710	0.1	24full	0.5	small_open	0.0006	9866	10	1	1	1617	1618	0.1111111111111111	0.0006180469715698393	0.9707999999999999	50.0	True
20260710	0.1	24full	0.5	iter120_default	0.001	9866	10	1	1	1617	1618	0.1111111111111111	0.0006180469715698393	1.618	50.0	True
20260710	0.1	24full	0.5	mid_tier	0.005	9866	10	1	1	1617	1618	0.1111111111111111	0.0006180469715698393	8.09	50.0	True
20260710	0.1	24full	0.5	frontier_gpt4	0.03	9866	10	1	1	1617	1618	0.1111111111111111	0.0006180469715698393	48.54	50.0	True
20260710	0.1	24full	1.0	cheap_heuristic	0.0001	9866	10	1	0	297	297	0.0	0.0	0.0297	0.0	True
20260710	0.1	24full	1.0	small_open	0.0006	9866	10	1	0	297	297	0.0	0.0	0.1782	0.0	True
20260710	0.1	24full	1.0	iter120_default	0.001	9866	10	1	0	297	297	0.0	0.0	0.297	0.0	True
20260710	0.1	24full	1.0	mid_tier	0.005	9866	10	1	0	297	297	0.0	0.0	1.485	0.0	True
20260710	0.1	24full	1.0	frontier_gpt4	0.03	9866	10	1	0	297	297	0.0	0.0	8.91	0.0	True
20260710	0.1	24full	1.5	cheap_heuristic	0.0001	9866	10	1	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260710	0.1	24full	1.5	small_open	0.0006	9866	10	1	0	24	24	0.0	0.0	0.0144	0.0	True
20260710	0.1	24full	1.5	iter120_default	0.001	9866	10	1	0	24	24	0.0	0.0	0.024	0.0	True
20260710	0.1	24full	1.5	mid_tier	0.005	9866	10	1	0	24	24	0.0	0.0	0.12	0.0	True
20260710	0.1	24full	1.5	frontier_gpt4	0.03	9866	10	1	0	24	24	0.0	0.0	0.72	0.0	True
20260710	0.1	24full	2.0	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	2.0	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	2.0	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	2.0	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	2.0	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	2.5	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	2.5	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	2.5	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	2.5	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	2.5	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	3.0	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	3.0	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	3.0	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	3.0	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	24full	3.0	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	0.0	cheap_heuristic	0.0001	9866	10	1	5	4920	4925	0.5555555555555556	0.0010152284263959391	0.0985	250.0	True
20260710	0.1	20raw	0.0	small_open	0.0006	9866	10	1	5	4920	4925	0.5555555555555556	0.0010152284263959391	0.591	250.0	True
20260710	0.1	20raw	0.0	iter120_default	0.001	9866	10	1	5	4920	4925	0.5555555555555556	0.0010152284263959391	0.985	250.0	True
20260710	0.1	20raw	0.0	mid_tier	0.005	9866	10	1	5	4920	4925	0.5555555555555556	0.0010152284263959391	4.925	250.0	True
20260710	0.1	20raw	0.0	frontier_gpt4	0.03	9866	10	1	5	4920	4925	0.5555555555555556	0.0010152284263959391	29.55	250.0	True
20260710	0.1	20raw	0.5	cheap_heuristic	0.0001	9866	10	1	1	1597	1598	0.1111111111111111	0.0006257822277847309	0.1598	50.0	True
20260710	0.1	20raw	0.5	small_open	0.0006	9866	10	1	1	1597	1598	0.1111111111111111	0.0006257822277847309	0.9587999999999999	50.0	True
20260710	0.1	20raw	0.5	iter120_default	0.001	9866	10	1	1	1597	1598	0.1111111111111111	0.0006257822277847309	1.598	50.0	True
20260710	0.1	20raw	0.5	mid_tier	0.005	9866	10	1	1	1597	1598	0.1111111111111111	0.0006257822277847309	7.99	50.0	True
20260710	0.1	20raw	0.5	frontier_gpt4	0.03	9866	10	1	1	1597	1598	0.1111111111111111	0.0006257822277847309	47.94	50.0	True
20260710	0.1	20raw	1.0	cheap_heuristic	0.0001	9866	10	1	0	295	295	0.0	0.0	0.029500000000000002	0.0	True
20260710	0.1	20raw	1.0	small_open	0.0006	9866	10	1	0	295	295	0.0	0.0	0.177	0.0	True
20260710	0.1	20raw	1.0	iter120_default	0.001	9866	10	1	0	295	295	0.0	0.0	0.295	0.0	True
20260710	0.1	20raw	1.0	mid_tier	0.005	9866	10	1	0	295	295	0.0	0.0	1.475	0.0	True
20260710	0.1	20raw	1.0	frontier_gpt4	0.03	9866	10	1	0	295	295	0.0	0.0	8.85	0.0	True
20260710	0.1	20raw	1.5	cheap_heuristic	0.0001	9866	10	1	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260710	0.1	20raw	1.5	small_open	0.0006	9866	10	1	0	24	24	0.0	0.0	0.0144	0.0	True
20260710	0.1	20raw	1.5	iter120_default	0.001	9866	10	1	0	24	24	0.0	0.0	0.024	0.0	True
20260710	0.1	20raw	1.5	mid_tier	0.005	9866	10	1	0	24	24	0.0	0.0	0.12	0.0	True
20260710	0.1	20raw	1.5	frontier_gpt4	0.03	9866	10	1	0	24	24	0.0	0.0	0.72	0.0	True
20260710	0.1	20raw	2.0	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	2.0	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	2.0	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	2.0	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	2.0	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	2.5	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	2.5	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	2.5	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	2.5	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	2.5	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	3.0	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	3.0	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	3.0	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	3.0	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw	3.0	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	0.0	cheap_heuristic	0.0001	9866	10	1	5	4930	4935	0.5555555555555556	0.0010131712259371835	0.09870000000000001	250.0	True
20260710	0.1	20raw+minmax	0.0	small_open	0.0006	9866	10	1	5	4930	4935	0.5555555555555556	0.0010131712259371835	0.5922	250.0	True
20260710	0.1	20raw+minmax	0.0	iter120_default	0.001	9866	10	1	5	4930	4935	0.5555555555555556	0.0010131712259371835	0.9870000000000001	250.0	True
20260710	0.1	20raw+minmax	0.0	mid_tier	0.005	9866	10	1	5	4930	4935	0.5555555555555556	0.0010131712259371835	4.9350000000000005	250.0	True
20260710	0.1	20raw+minmax	0.0	frontier_gpt4	0.03	9866	10	1	5	4930	4935	0.5555555555555556	0.0010131712259371835	29.609999999999996	250.0	True
20260710	0.1	20raw+minmax	0.5	cheap_heuristic	0.0001	9866	10	1	1	1611	1612	0.1111111111111111	0.0006203473945409429	0.1612	50.0	True
20260710	0.1	20raw+minmax	0.5	small_open	0.0006	9866	10	1	1	1611	1612	0.1111111111111111	0.0006203473945409429	0.9672	50.0	True
20260710	0.1	20raw+minmax	0.5	iter120_default	0.001	9866	10	1	1	1611	1612	0.1111111111111111	0.0006203473945409429	1.612	50.0	True
20260710	0.1	20raw+minmax	0.5	mid_tier	0.005	9866	10	1	1	1611	1612	0.1111111111111111	0.0006203473945409429	8.06	50.0	True
20260710	0.1	20raw+minmax	0.5	frontier_gpt4	0.03	9866	10	1	1	1611	1612	0.1111111111111111	0.0006203473945409429	48.36	50.0	True
20260710	0.1	20raw+minmax	1.0	cheap_heuristic	0.0001	9866	10	1	0	296	296	0.0	0.0	0.0296	0.0	True
20260710	0.1	20raw+minmax	1.0	small_open	0.0006	9866	10	1	0	296	296	0.0	0.0	0.17759999999999998	0.0	True
20260710	0.1	20raw+minmax	1.0	iter120_default	0.001	9866	10	1	0	296	296	0.0	0.0	0.296	0.0	True
20260710	0.1	20raw+minmax	1.0	mid_tier	0.005	9866	10	1	0	296	296	0.0	0.0	1.48	0.0	True
20260710	0.1	20raw+minmax	1.0	frontier_gpt4	0.03	9866	10	1	0	296	296	0.0	0.0	8.879999999999999	0.0	True
20260710	0.1	20raw+minmax	1.5	cheap_heuristic	0.0001	9866	10	1	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260710	0.1	20raw+minmax	1.5	small_open	0.0006	9866	10	1	0	24	24	0.0	0.0	0.0144	0.0	True
20260710	0.1	20raw+minmax	1.5	iter120_default	0.001	9866	10	1	0	24	24	0.0	0.0	0.024	0.0	True
20260710	0.1	20raw+minmax	1.5	mid_tier	0.005	9866	10	1	0	24	24	0.0	0.0	0.12	0.0	True
20260710	0.1	20raw+minmax	1.5	frontier_gpt4	0.03	9866	10	1	0	24	24	0.0	0.0	0.72	0.0	True
20260710	0.1	20raw+minmax	2.0	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	2.0	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	2.0	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	2.0	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	2.0	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	2.5	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	2.5	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	2.5	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	2.5	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	2.5	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	3.0	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	3.0	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	3.0	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	3.0	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+minmax	3.0	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	0.0	cheap_heuristic	0.0001	9866	10	1	5	4918	4923	0.5555555555555556	0.0010156408693885843	0.09846	250.0	True
20260710	0.1	20raw+stat	0.0	small_open	0.0006	9866	10	1	5	4918	4923	0.5555555555555556	0.0010156408693885843	0.59076	250.0	True
20260710	0.1	20raw+stat	0.0	iter120_default	0.001	9866	10	1	5	4918	4923	0.5555555555555556	0.0010156408693885843	0.9846	250.0	True
20260710	0.1	20raw+stat	0.0	mid_tier	0.005	9866	10	1	5	4918	4923	0.5555555555555556	0.0010156408693885843	4.923	250.0	True
20260710	0.1	20raw+stat	0.0	frontier_gpt4	0.03	9866	10	1	5	4918	4923	0.5555555555555556	0.0010156408693885843	29.538	250.0	True
20260710	0.1	20raw+stat	0.5	cheap_heuristic	0.0001	9866	10	1	1	1614	1615	0.1111111111111111	0.0006191950464396285	0.1615	50.0	True
20260710	0.1	20raw+stat	0.5	small_open	0.0006	9866	10	1	1	1614	1615	0.1111111111111111	0.0006191950464396285	0.9689999999999999	50.0	True
20260710	0.1	20raw+stat	0.5	iter120_default	0.001	9866	10	1	1	1614	1615	0.1111111111111111	0.0006191950464396285	1.615	50.0	True
20260710	0.1	20raw+stat	0.5	mid_tier	0.005	9866	10	1	1	1614	1615	0.1111111111111111	0.0006191950464396285	8.075	50.0	True
20260710	0.1	20raw+stat	0.5	frontier_gpt4	0.03	9866	10	1	1	1614	1615	0.1111111111111111	0.0006191950464396285	48.449999999999996	50.0	True
20260710	0.1	20raw+stat	1.0	cheap_heuristic	0.0001	9866	10	1	0	297	297	0.0	0.0	0.0297	0.0	True
20260710	0.1	20raw+stat	1.0	small_open	0.0006	9866	10	1	0	297	297	0.0	0.0	0.1782	0.0	True
20260710	0.1	20raw+stat	1.0	iter120_default	0.001	9866	10	1	0	297	297	0.0	0.0	0.297	0.0	True
20260710	0.1	20raw+stat	1.0	mid_tier	0.005	9866	10	1	0	297	297	0.0	0.0	1.485	0.0	True
20260710	0.1	20raw+stat	1.0	frontier_gpt4	0.03	9866	10	1	0	297	297	0.0	0.0	8.91	0.0	True
20260710	0.1	20raw+stat	1.5	cheap_heuristic	0.0001	9866	10	1	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260710	0.1	20raw+stat	1.5	small_open	0.0006	9866	10	1	0	24	24	0.0	0.0	0.0144	0.0	True
20260710	0.1	20raw+stat	1.5	iter120_default	0.001	9866	10	1	0	24	24	0.0	0.0	0.024	0.0	True
20260710	0.1	20raw+stat	1.5	mid_tier	0.005	9866	10	1	0	24	24	0.0	0.0	0.12	0.0	True
20260710	0.1	20raw+stat	1.5	frontier_gpt4	0.03	9866	10	1	0	24	24	0.0	0.0	0.72	0.0	True
20260710	0.1	20raw+stat	2.0	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	2.0	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	2.0	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	2.0	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	2.0	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	2.5	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	2.5	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	2.5	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	2.5	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	2.5	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	3.0	cheap_heuristic	0.0001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	3.0	small_open	0.0006	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	3.0	iter120_default	0.001	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	3.0	mid_tier	0.005	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.1	20raw+stat	3.0	frontier_gpt4	0.03	9866	10	1	0	0	0	0.0	0.0	0.0	0.0	True
20260710	0.05	24full	0.0	cheap_heuristic	0.0001	9861	5	3	1	4924	4925	0.5	0.0002030456852791878	0.49250000000000005	50.0	True
20260710	0.05	24full	0.0	small_open	0.0006	9861	5	3	1	4924	4925	0.5	0.0002030456852791878	2.9549999999999996	50.0	True
