method	step	prompt	k	p_hat	regime	zvf_step	is_sat_band	g_baseline	g_zvf70	g_dual	g_hybrid	zvf_baseline	zvf_zvf70	zvf_dual	zvf_hybrid
gift	26	10	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	26	11	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	26	12	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	26	13	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	26	14	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	26	15	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	27	0	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	1	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	2	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	3	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	4	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	5	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	6	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	7	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	8	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	9	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	10	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	11	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	12	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	13	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	27	14	2	0.25	mid	0.9375	True	8	16	16	4	0.1001	0.01	0.01	0.3203
gift	27	15	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	28	0	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	1	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	2	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	3	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	4	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	5	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	6	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	7	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	8	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	9	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	10	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	11	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	12	6	0.75	mid	0.875	False	8	16	8	16	0.1001	0.01	0.1001	0.01
gift	28	13	1	0.125	boundary	0.875	False	8	16	16	16	0.3436	0.1181	0.1181	0.1181
gift	28	14	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	28	15	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	29	0	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	1	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	2	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	3	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	4	3	0.375	mid	0.9375	True	8	16	16	4	0.0237	0.0005	0.0005	0.1724
gift	29	5	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	6	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	7	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	8	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	9	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	10	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	11	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	12	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	13	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	14	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	29	15	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	30	0	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	1	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	2	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	3	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	4	4	0.5	mid	0.875	False	8	16	16	16	0.0078	0.0	0.0	0.0
gift	30	5	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	6	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	7	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	8	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	9	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	10	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	11	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	12	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	13	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	14	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	30	15	2	0.25	mid	0.875	False	8	16	16	16	0.1001	0.01	0.01	0.01
gift	31	0	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	1	0	0.0	saturated	0.9375	True	8	16	16	4	1.0	1.0	1.0	1.0
gift	31	2	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	3	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	4	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	5	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	6	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	7	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	8	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	9	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	10	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	11	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	12	7	0.875	boundary	0.9375	True	8	16	4	4	0.3436	0.1181	0.5864	0.5864
gift	31	13	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	14	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	31	15	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	32	0	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	1	5	0.625	mid	0.75	False	8	16	16	16	0.0237	0.0005	0.0005	0.0005
gift	32	2	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	3	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	4	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	5	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	6	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	7	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	8	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	9	5	0.625	mid	0.75	False	8	16	16	16	0.0237	0.0005	0.0005	0.0005
gift	32	10	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	11	1	0.125	boundary	0.75	False	8	16	16	16	0.3436	0.1181	0.1181	0.1181
gift	32	12	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	13	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	32	14	1	0.125	boundary	0.75	False	8	16	16	16	0.3436	0.1181	0.1181	0.1181
gift	32	15	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	33	0	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	1	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	2	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	3	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	4	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	5	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	6	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	7	7	0.875	boundary	0.9375	True	8	16	4	4	0.3436	0.1181	0.5864	0.5864
gift	33	8	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	9	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	10	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	11	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	12	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	13	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	14	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	33	15	0	0.0	saturated	0.9375	True	8	16	16	4	1.0	1.0	1.0	1.0
gift	34	0	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	1	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	2	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	3	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	4	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	5	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	6	0	0.0	saturated	1.0	True	8	16	16	4	1.0	1.0	1.0	1.0
gift	34	7	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	8	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	9	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	10	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	11	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	12	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	13	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	14	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	34	15	8	1.0	saturated	1.0	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	0	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	1	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	2	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	3	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	4	0	0.0	saturated	0.9375	True	8	16	16	4	1.0	1.0	1.0	1.0
gift	35	5	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	6	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	7	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	8	0	0.0	saturated	0.9375	True	8	16	16	4	1.0	1.0	1.0	1.0
gift	35	9	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	10	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	11	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	12	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	13	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	35	14	1	0.125	boundary	0.9375	True	8	16	16	4	0.3436	0.1181	0.1181	0.5864
gift	35	15	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	0	4	0.5	mid	0.9375	True	8	16	16	4	0.0078	0.0	0.0	0.125
gift	36	1	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	2	0	0.0	saturated	0.9375	True	8	16	16	4	1.0	1.0	1.0	1.0
gift	36	3	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	4	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	5	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	6	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	7	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	8	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	9	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	10	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	11	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	12	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	13	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	14	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	36	15	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	37	0	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	1	0	0.0	saturated	0.875	False	8	16	16	16	1.0	1.0	1.0	1.0
gift	37	2	5	0.625	mid	0.875	False	8	16	16	16	0.0237	0.0005	0.0005	0.0005
gift	37	3	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	4	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	5	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	6	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	7	7	0.875	boundary	0.875	False	8	16	4	16	0.3436	0.1181	0.5864	0.1181
gift	37	8	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	9	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	10	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	11	0	0.0	saturated	0.875	False	8	16	16	16	1.0	1.0	1.0	1.0
gift	37	12	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	13	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	14	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	37	15	0	0.0	saturated	0.875	False	8	16	16	16	1.0	1.0	1.0	1.0
gift	38	0	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	1	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	2	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	3	0	0.0	saturated	0.9375	True	8	16	16	4	1.0	1.0	1.0	1.0
gift	38	4	3	0.375	mid	0.9375	True	8	16	16	4	0.0237	0.0005	0.0005	0.1724
gift	38	5	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	6	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	7	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	8	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	9	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	10	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	11	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	12	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	13	0	0.0	saturated	0.9375	True	8	16	16	4	1.0	1.0	1.0	1.0
gift	38	14	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	38	15	8	1.0	saturated	0.9375	True	8	16	2	4	1.0	1.0	1.0	1.0
gift	39	0	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	1	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	2	4	0.5	mid	0.8125	False	8	16	16	16	0.0078	0.0	0.0	0.0
gift	39	3	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	4	6	0.75	mid	0.8125	False	8	16	8	16	0.1001	0.01	0.1001	0.01
gift	39	5	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	6	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	7	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	8	5	0.625	mid	0.8125	False	8	16	16	16	0.0237	0.0005	0.0005	0.0005
gift	39	9	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	10	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	11	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	12	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	13	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	14	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
gift	39	15	0	0.0	saturated	0.8125	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	0	0	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	1	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	0	2	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	3	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	4	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	5	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	6	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	7	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	8	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	9	2	0.25	mid	0.6875	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	0	10	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	0	11	3	0.375	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	0	12	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	13	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	0	14	3	0.375	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	0	15	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	1	0	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	1	1	4	0.5	mid	0.5	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	1	2	6	0.75	mid	0.5	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	1	3	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	1	4	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	1	5	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	1	6	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	1	7	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	1	8	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	1	9	4	0.5	mid	0.5	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	1	10	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	1	11	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	1	12	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	1	13	6	0.75	mid	0.5	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	1	14	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	1	15	4	0.5	mid	0.5	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	2	0	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	2	1	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	2	2	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	2	3	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	2	4	4	0.5	mid	0.6875	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	2	5	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	2	6	0	0.0	saturated	0.6875	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	2	7	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	2	8	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	2	9	0	0.0	saturated	0.6875	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	2	10	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	2	11	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	2	12	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	2	13	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	2	14	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	2	15	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	3	0	5	0.625	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	3	1	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	3	2	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	3	3	5	0.625	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	3	4	0	0.0	saturated	0.6875	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	3	5	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	3	6	6	0.75	mid	0.6875	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	3	7	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	3	8	0	0.0	saturated	0.6875	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	3	9	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	3	10	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	3	11	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	3	12	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	3	13	6	0.75	mid	0.6875	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	3	14	1	0.125	boundary	0.6875	False	8	8	16	8	0.3436	0.3436	0.1181	0.3436
areal	3	15	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	4	0	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	4	1	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	4	2	1	0.125	boundary	0.5	False	8	8	16	8	0.3436	0.3436	0.1181	0.3436
areal	4	3	2	0.25	mid	0.5	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	4	4	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	4	5	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	4	6	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	4	7	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	4	8	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	4	9	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	4	10	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
