seed	rate_pct	fset	tau	clf	n_test	n_pos	n_xgb_missed_pos	n_lift	n_waste	n_llm_only	value_rate	esc_prec
20260708	1.0	20raw	0.5	joint_vstat	9956	100	69	43	4938	4981	0.6231884057971014	0.008632804657699257
20260708	1.0	20raw	0.6	joint_vstat	9956	100	69	0	2	2	0.0	0.0
20260708	1.0	20raw	0.7	joint_vstat	9956	100	69	0	0	0	0.0	0.0
20260708	1.0	20raw	0.8	joint_vstat	9956	100	69	0	0	0	0.0	0.0
20260708	1.0	20raw	0.9	joint_vstat	9956	100	69	0	0	0	0.0	0.0
20260708	1.0	20raw	0.05	vmean_only	9956	100	69	69	9688	9757	1.0	0.007071845854258481
20260708	1.0	20raw	0.1	vmean_only	9956	100	69	69	9688	9757	1.0	0.007071845854258481
20260708	1.0	20raw	0.15	vmean_only	9956	100	69	69	9688	9757	1.0	0.007071845854258481
20260708	1.0	20raw	0.2	vmean_only	9956	100	69	69	9688	9757	1.0	0.007071845854258481
20260708	1.0	20raw	0.3	vmean_only	9956	100	69	69	9688	9757	1.0	0.007071845854258481
20260708	1.0	20raw	0.4	vmean_only	9956	100	69	69	9688	9757	1.0	0.007071845854258481
20260708	1.0	20raw	0.5	vmean_only	9956	100	69	34	4633	4667	0.4927536231884058	0.007285193914720377
20260708	1.0	20raw	0.6	vmean_only	9956	100	69	0	0	0	0.0	0.0
20260708	1.0	20raw	0.7	vmean_only	9956	100	69	0	0	0	0.0	0.0
20260708	1.0	20raw	0.8	vmean_only	9956	100	69	0	0	0	0.0	0.0
20260708	1.0	20raw	0.9	vmean_only	9956	100	69	0	0	0	0.0	0.0
20260708	1.0	20raw+minmax	0.05	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.1	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.15	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.2	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.3	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.4	joint_vstat	9956	100	61	61	9687	9748	1.0	0.006257693885925318
20260708	1.0	20raw+minmax	0.5	joint_vstat	9956	100	61	36	4944	4980	0.5901639344262295	0.007228915662650603
20260708	1.0	20raw+minmax	0.6	joint_vstat	9956	100	61	0	2	2	0.0	0.0
20260708	1.0	20raw+minmax	0.7	joint_vstat	9956	100	61	0	0	0	0.0	0.0
20260708	1.0	20raw+minmax	0.8	joint_vstat	9956	100	61	0	0	0	0.0	0.0
20260708	1.0	20raw+minmax	0.9	joint_vstat	9956	100	61	0	0	0	0.0	0.0
20260708	1.0	20raw+minmax	0.05	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.1	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.15	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.2	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.3	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.4	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260708	1.0	20raw+minmax	0.5	vmean_only	9956	100	61	28	4636	4664	0.45901639344262296	0.006003430531732418
20260708	1.0	20raw+minmax	0.6	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260708	1.0	20raw+minmax	0.7	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260708	1.0	20raw+minmax	0.8	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260708	1.0	20raw+minmax	0.9	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260708	1.0	20raw+stat	0.05	joint_vstat	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.1	joint_vstat	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.15	joint_vstat	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.2	joint_vstat	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.3	joint_vstat	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.4	joint_vstat	9956	100	64	64	9684	9748	1.0	0.006565449322938038
20260708	1.0	20raw+stat	0.5	joint_vstat	9956	100	64	38	4935	4973	0.59375	0.007641262819223809
20260708	1.0	20raw+stat	0.6	joint_vstat	9956	100	64	0	2	2	0.0	0.0
20260708	1.0	20raw+stat	0.7	joint_vstat	9956	100	64	0	0	0	0.0	0.0
20260708	1.0	20raw+stat	0.8	joint_vstat	9956	100	64	0	0	0	0.0	0.0
20260708	1.0	20raw+stat	0.9	joint_vstat	9956	100	64	0	0	0	0.0	0.0
20260708	1.0	20raw+stat	0.05	vmean_only	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.1	vmean_only	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.15	vmean_only	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.2	vmean_only	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.3	vmean_only	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.4	vmean_only	9956	100	64	64	9693	9757	1.0	0.006559393256123809
20260708	1.0	20raw+stat	0.5	vmean_only	9956	100	64	31	4632	4663	0.484375	0.006648080634784474
20260708	1.0	20raw+stat	0.6	vmean_only	9956	100	64	0	0	0	0.0	0.0
20260708	1.0	20raw+stat	0.7	vmean_only	9956	100	64	0	0	0	0.0	0.0
20260708	1.0	20raw+stat	0.8	vmean_only	9956	100	64	0	0	0	0.0	0.0
20260708	1.0	20raw+stat	0.9	vmean_only	9956	100	64	0	0	0	0.0	0.0
20260708	0.5	24full	0.05	joint_vstat	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.1	joint_vstat	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.15	joint_vstat	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.2	joint_vstat	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.3	joint_vstat	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.4	joint_vstat	9906	50	34	34	9665	9699	1.0	0.0035055160325806784
20260708	0.5	24full	0.5	joint_vstat	9906	50	34	20	4930	4950	0.5882352941176471	0.00404040404040404
20260708	0.5	24full	0.6	joint_vstat	9906	50	34	0	2	2	0.0	0.0
20260708	0.5	24full	0.7	joint_vstat	9906	50	34	0	0	0	0.0	0.0
20260708	0.5	24full	0.8	joint_vstat	9906	50	34	0	0	0	0.0	0.0
20260708	0.5	24full	0.9	joint_vstat	9906	50	34	0	0	0	0.0	0.0
20260708	0.5	24full	0.05	vmean_only	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.1	vmean_only	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.15	vmean_only	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.2	vmean_only	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.3	vmean_only	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.4	vmean_only	9906	50	34	34	9674	9708	1.0	0.0035022661722290895
20260708	0.5	24full	0.5	vmean_only	9906	50	34	16	4624	4640	0.47058823529411764	0.0034482758620689655
20260708	0.5	24full	0.6	vmean_only	9906	50	34	0	0	0	0.0	0.0
20260708	0.5	24full	0.7	vmean_only	9906	50	34	0	0	0	0.0	0.0
20260708	0.5	24full	0.8	vmean_only	9906	50	34	0	0	0	0.0	0.0
20260708	0.5	24full	0.9	vmean_only	9906	50	34	0	0	0	0.0	0.0
20260708	0.5	20raw	0.05	joint_vstat	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.1	joint_vstat	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.15	joint_vstat	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.2	joint_vstat	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.3	joint_vstat	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.4	joint_vstat	9906	50	35	35	9664	9699	1.0	0.0036086194453036394
20260708	0.5	20raw	0.5	joint_vstat	9906	50	35	20	4928	4948	0.5714285714285714	0.004042037186742118
20260708	0.5	20raw	0.6	joint_vstat	9906	50	35	0	2	2	0.0	0.0
20260708	0.5	20raw	0.7	joint_vstat	9906	50	35	0	0	0	0.0	0.0
20260708	0.5	20raw	0.8	joint_vstat	9906	50	35	0	0	0	0.0	0.0
20260708	0.5	20raw	0.9	joint_vstat	9906	50	35	0	0	0	0.0	0.0
20260708	0.5	20raw	0.05	vmean_only	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.1	vmean_only	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.15	vmean_only	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.2	vmean_only	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.3	vmean_only	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.4	vmean_only	9906	50	35	35	9673	9708	1.0	0.0036052740008240625
20260708	0.5	20raw	0.5	vmean_only	9906	50	35	16	4625	4641	0.45714285714285713	0.003447532859297565
20260708	0.5	20raw	0.6	vmean_only	9906	50	35	0	0	0	0.0	0.0
20260708	0.5	20raw	0.7	vmean_only	9906	50	35	0	0	0	0.0	0.0
20260708	0.5	20raw	0.8	vmean_only	9906	50	35	0	0	0	0.0	0.0
20260708	0.5	20raw	0.9	vmean_only	9906	50	35	0	0	0	0.0	0.0
20260708	0.5	20raw+minmax	0.05	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.1	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.15	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.2	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.3	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.4	joint_vstat	9906	50	33	33	9666	9699	1.0	0.0034024126198577173
20260708	0.5	20raw+minmax	0.5	joint_vstat	9906	50	33	18	4934	4952	0.5454545454545454	0.0036348949919224557
20260708	0.5	20raw+minmax	0.6	joint_vstat	9906	50	33	0	2	2	0.0	0.0
20260708	0.5	20raw+minmax	0.7	joint_vstat	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+minmax	0.8	joint_vstat	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+minmax	0.9	joint_vstat	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+minmax	0.05	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.1	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.15	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.2	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.3	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.4	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+minmax	0.5	vmean_only	9906	50	33	15	4621	4636	0.45454545454545453	0.0032355478861087143
20260708	0.5	20raw+minmax	0.6	vmean_only	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+minmax	0.7	vmean_only	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+minmax	0.8	vmean_only	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+minmax	0.9	vmean_only	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+stat	0.05	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.1	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.15	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.2	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.3	joint_vstat	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.4	joint_vstat	9906	50	33	33	9666	9699	1.0	0.0034024126198577173
20260708	0.5	20raw+stat	0.5	joint_vstat	9906	50	33	19	4925	4944	0.5757575757575758	0.003843042071197411
20260708	0.5	20raw+stat	0.6	joint_vstat	9906	50	33	0	2	2	0.0	0.0
20260708	0.5	20raw+stat	0.7	joint_vstat	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+stat	0.8	joint_vstat	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+stat	0.9	joint_vstat	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+stat	0.05	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.1	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.15	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.2	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.3	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.4	vmean_only	9906	50	33	33	9675	9708	1.0	0.003399258343634116
20260708	0.5	20raw+stat	0.5	vmean_only	9906	50	33	16	4622	4638	0.48484848484848486	0.0034497628288055198
20260708	0.5	20raw+stat	0.6	vmean_only	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+stat	0.7	vmean_only	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+stat	0.8	vmean_only	9906	50	33	0	0	0	0.0	0.0
20260708	0.5	20raw+stat	0.9	vmean_only	9906	50	33	0	0	0	0.0	0.0
20260708	0.1	24full	0.05	joint_vstat	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.1	joint_vstat	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.15	joint_vstat	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.2	joint_vstat	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.3	joint_vstat	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.4	joint_vstat	9866	10	7	7	9653	9660	1.0	0.0007246376811594203
20260708	0.1	24full	0.5	joint_vstat	9866	10	7	4	4923	4927	0.5714285714285714	0.0008118530545971179
20260708	0.1	24full	0.6	joint_vstat	9866	10	7	0	2	2	0.0	0.0
20260708	0.1	24full	0.7	joint_vstat	9866	10	7	0	0	0	0.0	0.0
20260708	0.1	24full	0.8	joint_vstat	9866	10	7	0	0	0	0.0	0.0
20260708	0.1	24full	0.9	joint_vstat	9866	10	7	0	0	0	0.0	0.0
20260708	0.1	24full	0.05	vmean_only	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.1	vmean_only	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.15	vmean_only	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.2	vmean_only	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.3	vmean_only	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.4	vmean_only	9866	10	7	7	9662	9669	1.0	0.0007239631813010653
20260708	0.1	24full	0.5	vmean_only	9866	10	7	4	4618	4622	0.5714285714285714	0.0008654262224145391
20260708	0.1	24full	0.6	vmean_only	9866	10	7	0	0	0	0.0	0.0
20260708	0.1	24full	0.7	vmean_only	9866	10	7	0	0	0	0.0	0.0
20260708	0.1	24full	0.8	vmean_only	9866	10	7	0	0	0	0.0	0.0
20260708	0.1	24full	0.9	vmean_only	9866	10	7	0	0	0	0.0	0.0
20260708	0.1	20raw	0.05	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.1	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.15	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.2	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.3	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.4	joint_vstat	9866	10	6	6	9654	9660	1.0	0.0006211180124223603
20260708	0.1	20raw	0.5	joint_vstat	9866	10	6	3	4925	4928	0.5	0.0006087662337662338
20260708	0.1	20raw	0.6	joint_vstat	9866	10	6	0	2	2	0.0	0.0
20260708	0.1	20raw	0.7	joint_vstat	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw	0.8	joint_vstat	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw	0.9	joint_vstat	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw	0.05	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.1	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.15	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.2	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.3	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.4	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw	0.5	vmean_only	9866	10	6	3	4618	4621	0.5	0.0006492101276779918
20260708	0.1	20raw	0.6	vmean_only	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw	0.7	vmean_only	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw	0.8	vmean_only	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw	0.9	vmean_only	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw+minmax	0.05	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.1	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.15	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.2	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.3	joint_vstat	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.4	joint_vstat	9866	10	6	6	9654	9660	1.0	0.0006211180124223603
20260708	0.1	20raw+minmax	0.5	joint_vstat	9866	10	6	3	4929	4932	0.5	0.0006082725060827251
20260708	0.1	20raw+minmax	0.6	joint_vstat	9866	10	6	0	2	2	0.0	0.0
20260708	0.1	20raw+minmax	0.7	joint_vstat	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw+minmax	0.8	joint_vstat	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw+minmax	0.9	joint_vstat	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw+minmax	0.05	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.1	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.15	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.2	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.3	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.4	vmean_only	9866	10	6	6	9663	9669	1.0	0.0006205398696866273
20260708	0.1	20raw+minmax	0.5	vmean_only	9866	10	6	3	4614	4617	0.5	0.000649772579597141
20260708	0.1	20raw+minmax	0.6	vmean_only	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw+minmax	0.7	vmean_only	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw+minmax	0.8	vmean_only	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw+minmax	0.9	vmean_only	9866	10	6	0	0	0	0.0	0.0
20260708	0.1	20raw+stat	0.05	joint_vstat	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.1	joint_vstat	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.15	joint_vstat	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.2	joint_vstat	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.3	joint_vstat	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.4	joint_vstat	9866	10	8	8	9652	9660	1.0	0.0008281573498964803
20260708	0.1	20raw+stat	0.5	joint_vstat	9866	10	8	5	4918	4923	0.625	0.0010156408693885843
20260708	0.1	20raw+stat	0.6	joint_vstat	9866	10	8	0	2	2	0.0	0.0
20260708	0.1	20raw+stat	0.7	joint_vstat	9866	10	8	0	0	0	0.0	0.0
20260708	0.1	20raw+stat	0.8	joint_vstat	9866	10	8	0	0	0	0.0	0.0
20260708	0.1	20raw+stat	0.9	joint_vstat	9866	10	8	0	0	0	0.0	0.0
20260708	0.1	20raw+stat	0.05	vmean_only	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.1	vmean_only	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.15	vmean_only	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.2	vmean_only	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.3	vmean_only	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.4	vmean_only	9866	10	8	8	9661	9669	1.0	0.0008273864929155032
20260708	0.1	20raw+stat	0.5	vmean_only	9866	10	8	5	4613	4618	0.625	0.0010827197921178
20260708	0.1	20raw+stat	0.6	vmean_only	9866	10	8	0	0	0	0.0	0.0
20260708	0.1	20raw+stat	0.7	vmean_only	9866	10	8	0	0	0	0.0	0.0
20260708	0.1	20raw+stat	0.8	vmean_only	9866	10	8	0	0	0	0.0	0.0
20260708	0.1	20raw+stat	0.9	vmean_only	9866	10	8	0	0	0	0.0	0.0
20260708	0.05	24full	0.05	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.1	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.15	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.2	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.3	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.4	joint_vstat	9861	5	1	1	9654	9655	1.0	0.00010357327809425168
20260708	0.05	24full	0.5	joint_vstat	9861	5	1	0	4924	4924	0.0	0.0
20260708	0.05	24full	0.6	joint_vstat	9861	5	1	0	2	2	0.0	0.0
20260708	0.05	24full	0.7	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	24full	0.8	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	24full	0.9	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	24full	0.05	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.1	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.15	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.2	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.3	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.4	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	24full	0.5	vmean_only	9861	5	1	0	4618	4618	0.0	0.0
20260708	0.05	24full	0.6	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	24full	0.7	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	24full	0.8	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	24full	0.9	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw	0.05	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.1	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.15	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.2	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.3	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.4	joint_vstat	9861	5	1	1	9654	9655	1.0	0.00010357327809425168
20260708	0.05	20raw	0.5	joint_vstat	9861	5	1	0	4925	4925	0.0	0.0
20260708	0.05	20raw	0.6	joint_vstat	9861	5	1	0	2	2	0.0	0.0
20260708	0.05	20raw	0.7	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw	0.8	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw	0.9	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw	0.05	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.1	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.15	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.2	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.3	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.4	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw	0.5	vmean_only	9861	5	1	0	4618	4618	0.0	0.0
20260708	0.05	20raw	0.6	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw	0.7	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw	0.8	vmean_only	9861	5	1	0	0	0	0.0	0.0
