method	controller	step	zvf	pcd	step_rollouts	fired	saved	wasted	contrast_intent	contrast_magnitude
gift	C2_zt@0.7	4	0.6875	0.0517578125	128	0	5	11	5	4.088851659083066
gift	C2_zt@0.7	5	0.625	0.048828125	128	0	6	10	6	4.258281072507932
gift	C2_zt@0.7	6	0.75	0.0478515625	256	1	4	12	4	3.870826000950458
gift	C2_zt@0.7	7	0.6875	0.0439453125	128	0	5	11	5	3.7689168141123632
gift	C2_zt@0.7	8	0.625	0.0673828125	128	0	6	10	6	5.081039151083067
gift	C2_zt@0.7	9	0.625	0.0537109375	128	0	6	10	6	4.501761874090269
gift	C2_zt@0.7	10	0.75	0.0361328125	256	1	4	12	4	3.645768413358112
gift	C2_zt@0.7	11	0.625	0.0693359375	128	0	6	10	6	5.248065909277036
gift	C2_zt@0.7	12	0.75	0.044921875	256	1	4	12	4	3.8613456589789257
gift	C2_zt@0.7	13	0.5625	0.0908203125	128	0	7	9	7	6.39316148805377
gift	C2_zt@0.7	14	0.8125	0.037109375	256	1	3	13	3	2.881360349381698
gift	C2_zt@0.7	15	0.625	0.0625	128	0	6	10	6	4.83755834950073
gift	C2_zt@0.7	16	0.625	0.0634765625	128	0	6	10	6	4.988723477254942
gift	C2_zt@0.7	17	0.75	0.0625	256	1	4	12	4	3.9998781216874932
gift	C2_zt@0.7	18	0.625	0.0703125	128	0	6	10	6	5.157493194471433
gift	C2_zt@0.7	19	0.75	0.041015625	256	1	4	12	4	3.753812904388915
gift	C2_zt@0.7	20	0.6875	0.056640625	128	0	5	11	5	4.19702896335095
gift	C2_zt@0.7	21	0.75	0.0478515625	256	1	4	12	4	3.8708260009504576
gift	C2_zt@0.7	22	0.875	0.021484375	256	1	2	14	2	1.8813908829598227
gift	C2_zt@0.7	23	0.875	0.021484375	256	1	2	14	2	1.8813908829598236
gift	C2_zt@0.7	24	0.875	0.013671875	256	1	2	14	2	1.763866049957488
gift	C2_zt@0.7	25	0.75	0.0537109375	256	1	4	12	4	3.9793822284220526
gift	C2_zt@0.7	26	0.8125	0.0283203125	256	1	3	13	3	2.7633237799385717
gift	C2_zt@0.7	27	0.9375	0.01171875	256	1	1	15	1	0.9899776440095424
gift	C2_zt@0.7	28	0.875	0.0185546875	256	1	2	14	2	1.8719105409882908
gift	C2_zt@0.7	29	0.9375	0.0146484375	256	1	1	15	1	0.9994579859810743
gift	C2_zt@0.7	30	0.875	0.02734375	256	1	2	14	2	1.989947110431418
gift	C2_zt@0.7	31	0.9375	0.0068359375	256	1	1	15	1	0.8819331529787392
gift	C2_zt@0.7	32	0.75	0.04296875	256	1	4	12	4	3.7627815099196544
gift	C2_zt@0.7	33	0.9375	0.0068359375	256	1	1	15	1	0.8819331529787392
gift	C2_zt@0.7	34	1.0	0.0	256	1	0	16	0	2.559999909834687e-07
gift	C2_zt@0.7	35	0.9375	0.0068359375	256	1	1	15	1	0.8819331529787392
gift	C2_zt@0.7	36	0.9375	0.015625	256	1	1	15	1	0.9999697224218665
gift	C2_zt@0.7	37	0.875	0.021484375	256	1	2	14	2	1.8813908829598232
gift	C2_zt@0.7	38	0.9375	0.0146484375	256	1	1	15	1	0.9994579859810743
gift	C2_zt@0.7	39	0.8125	0.0419921875	256	1	3	13	3	2.989404840412502
gift	C3_ucc@0.7	0	0.75	0.0537109375	124	1	4	12	4	3.9793820964220576
gift	C3_ucc@0.7	1	0.5625	0.0751953125	98	0	7	9	7	5.598869563503924
gift	C3_ucc@0.7	2	0.6875	0.0341796875	68	0	5	11	5	2.536229823978748
gift	C3_ucc@0.7	3	0.5625	0.0673828125	98	0	7	9	7	4.930315584775175
gift	C3_ucc@0.7	4	0.6875	0.0517578125	76	0	5	11	5	3.626349871824834
gift	C3_ucc@0.7	5	0.625	0.048828125	132	0	6	10	6	4.940763664646073
gift	C3_ucc@0.7	6	0.75	0.0478515625	128	1	4	12	4	3.645283992561253
gift	C3_ucc@0.7	7	0.6875	0.0439453125	102	0	5	11	5	3.977183747051244
gift	C3_ucc@0.7	8	0.625	0.0673828125	120	0	6	10	6	4.806530521922059
gift	C3_ucc@0.7	9	0.625	0.0537109375	72	0	6	10	6	4.021985161381706
gift	C3_ucc@0.7	10	0.75	0.0361328125	100	1	4	12	4	2.969142616190489
gift	C3_ucc@0.7	11	0.625	0.0693359375	106	0	6	10	6	5.571495311925799
gift	C3_ucc@0.7	12	0.75	0.044921875	104	1	4	12	4	3.6358036265897216
gift	C3_ucc@0.7	13	0.5625	0.0908203125	132	0	7	9	7	6.392383515575016
gift	C3_ucc@0.7	14	0.8125	0.037109375	92	1	3	13	3	2.655818304992495
gift	C3_ucc@0.7	15	0.625	0.0625	84	0	6	10	6	4.608380425053581
gift	C3_ucc@0.7	16	0.625	0.0634765625	104	0	6	10	6	4.616327287834382
gift	C3_ucc@0.7	17	0.75	0.0625	124	1	4	12	4	3.9998779896874983
gift	C3_ucc@0.7	18	0.625	0.0703125	126	0	6	10	6	4.725905300055915
gift	C3_ucc@0.7	19	0.75	0.041015625	108	1	4	12	4	3.3027289956105013
gift	C3_ucc@0.7	20	0.6875	0.056640625	90	0	5	11	5	4.285423522582048
gift	C3_ucc@0.7	21	0.75	0.0478515625	112	1	4	12	4	3.8708258569504626
gift	C3_ucc@0.7	22	0.875	0.021484375	92	1	2	14	2	1.6558488385706194
gift	C3_ucc@0.7	23	0.875	0.021484375	92	1	2	14	2	1.6558488385706194
gift	C3_ucc@0.7	24	0.875	0.013671875	80	1	2	14	2	1.5383239935682846
gift	C3_ucc@0.7	25	0.75	0.0537109375	124	1	4	12	4	3.9793820964220576
gift	C3_ucc@0.7	26	0.8125	0.0283203125	92	1	3	13	3	2.5377817355493675
gift	C3_ucc@0.7	27	0.9375	0.01171875	76	1	1	15	1	0.9899774640095491
gift	C3_ucc@0.7	28	0.875	0.0185546875	88	1	2	14	2	1.8719103729882969
gift	C3_ucc@0.7	29	0.9375	0.0146484375	76	1	1	15	1	0.999457805981081
gift	C3_ucc@0.7	30	0.875	0.02734375	88	1	2	14	2	1.9899469424314242
gift	C3_ucc@0.7	31	0.9375	0.0068359375	80	1	1	15	1	0.6563910965895364
gift	C3_ucc@0.7	32	0.75	0.04296875	112	1	4	12	4	3.7627813659196594
gift	C3_ucc@0.7	33	0.9375	0.0068359375	80	1	1	15	1	0.6563910965895364
gift	C3_ucc@0.7	34	1.0	0.0	76	1	0	16	0	7.59999977395509e-08
gift	C3_ucc@0.7	35	0.9375	0.0068359375	100	1	1	15	1	0.881932996978745
gift	C3_ucc@0.7	36	0.9375	0.015625	88	1	1	15	1	0.9999695544218729
gift	C3_ucc@0.7	37	0.875	0.021484375	116	1	2	14	2	1.6558488625706187
gift	C3_ucc@0.7	38	0.9375	0.0146484375	100	1	1	15	1	0.9994578299810801
gift	C3_ucc@0.7	39	0.8125	0.0419921875	112	1	3	13	3	2.9894046964125067
gift	C4_ucg@0.7	0	0.75	0.0537109375	94	0	4	12	4	3.889276496584383
gift	C4_ucg@0.7	1	0.5625	0.0751953125	98	0	7	9	7	5.598869563503924
gift	C4_ucg@0.7	2	0.6875	0.0341796875	68	0	5	11	5	2.536229823978748
gift	C4_ucg@0.7	3	0.5625	0.0673828125	98	0	7	9	7	4.930315584775175
gift	C4_ucg@0.7	4	0.6875	0.0517578125	76	0	5	11	5	3.626349871824834
gift	C4_ucg@0.7	5	0.625	0.048828125	132	0	6	10	6	4.940763664646073
gift	C4_ucg@0.7	6	0.75	0.0478515625	96	0	4	12	4	3.3123615888840394
gift	C4_ucg@0.7	7	0.6875	0.0439453125	102	0	5	11	5	3.977183747051244
gift	C4_ucg@0.7	8	0.625	0.0673828125	120	0	6	10	6	4.806530521922059
gift	C4_ucg@0.7	9	0.625	0.0537109375	72	0	6	10	6	4.021985161381706
gift	C4_ucg@0.7	10	0.75	0.0361328125	66	0	4	12	4	2.2406921766718737
gift	C4_ucg@0.7	11	0.625	0.0693359375	106	0	6	10	6	5.571495311925799
gift	C4_ucg@0.7	12	0.75	0.044921875	60	0	4	12	4	3.212775641074833
gift	C4_ucg@0.7	13	0.5625	0.0908203125	132	0	7	9	7	6.392383515575016
gift	C4_ucg@0.7	14	0.8125	0.037109375	62	0	3	13	3	2.413001473152957
gift	C4_ucg@0.7	15	0.625	0.0625	84	0	6	10	6	4.608380425053581
gift	C4_ucg@0.7	16	0.625	0.0634765625	104	0	6	10	6	4.616327287834382
gift	C4_ucg@0.7	17	0.75	0.0625	102	0	4	12	4	3.9998779676874987
gift	C4_ucg@0.7	18	0.625	0.0703125	126	0	6	10	6	4.725905300055915
gift	C4_ucg@0.7	19	0.75	0.041015625	78	0	4	12	4	2.8170953619314245
gift	C4_ucg@0.7	20	0.6875	0.056640625	90	0	5	11	5	4.285423522582048
gift	C4_ucg@0.7	21	0.75	0.0478515625	80	0	4	12	4	3.7807202551127883
gift	C4_ucg@0.7	22	0.875	0.021484375	62	0	2	14	2	1.4130320067310815
gift	C4_ucg@0.7	23	0.875	0.021484375	62	0	2	14	2	1.4130320067310813
gift	C4_ucg@0.7	24	0.875	0.013671875	48	0	2	14	2	1.2955071597287469
gift	C4_ucg@0.7	25	0.75	0.0537109375	86	0	4	12	4	3.7991709187467064
gift	C4_ucg@0.7	26	0.8125	0.0283203125	62	0	3	13	3	2.2949649037098316
gift	C4_ucg@0.7	27	0.9375	0.01171875	46	0	1	15	1	0.98997743400955
gift	C4_ucg@0.7	28	0.875	0.0185546875	52	0	2	14	2	1.7818047671506219
gift	C4_ucg@0.7	29	0.9375	0.0146484375	46	0	1	15	1	0.9994577759810819
gift	C4_ucg@0.7	30	0.875	0.02734375	60	0	2	14	2	1.989946914431425
gift	C4_ucg@0.7	31	0.9375	0.0068359375	48	0	1	15	1	0.41357426274999864
gift	C4_ucg@0.7	32	0.75	0.04296875	88	0	4	12	4	3.762781341919661
gift	C4_ucg@0.7	33	0.9375	0.0068359375	48	0	1	15	1	0.41357426274999864
gift	C4_ucg@0.7	34	1.0	0.0	46	0	0	16	0	4.599999858800885e-08
gift	C4_ucg@0.7	35	0.9375	0.0068359375	74	0	1	15	1	0.8819329709787458
gift	C4_ucg@0.7	36	0.9375	0.015625	60	0	1	15	1	0.9999695264218736
gift	C4_ucg@0.7	37	0.875	0.021484375	90	0	2	14	2	1.41303203473108
gift	C4_ucg@0.7	38	0.9375	0.0146484375	74	0	1	15	1	0.9994578039810809
gift	C4_ucg@0.7	39	0.8125	0.0419921875	80	0	3	13	3	2.8992990945748325
gift	C2_zt@0.8	0	0.75	0.0537109375	128	0	4	12	4	3.768257117903989
gift	C2_zt@0.8	1	0.5625	0.0751953125	128	0	7	9	7	5.753291798112364
gift	C2_zt@0.8	2	0.6875	0.0341796875	128	0	5	11	5	3.2819552109476904
gift	C2_zt@0.8	3	0.5625	0.0673828125	128	0	7	9	7	5.568660450456114
gift	C2_zt@0.8	4	0.6875	0.0517578125	128	0	5	11	5	4.088851659083066
gift	C2_zt@0.8	5	0.625	0.048828125	128	0	6	10	6	4.258281072507932
gift	C2_zt@0.8	6	0.75	0.0478515625	128	0	4	12	4	3.5089146858818943
gift	C2_zt@0.8	7	0.6875	0.0439453125	128	0	5	11	5	3.7689168141123632
gift	C2_zt@0.8	8	0.625	0.0673828125	128	0	6	10	6	5.081039151083067
gift	C2_zt@0.8	9	0.625	0.0537109375	128	0	6	10	6	4.501761874090269
gift	C2_zt@0.8	10	0.75	0.0361328125	128	0	4	12	4	2.961360669768613
gift	C2_zt@0.8	11	0.625	0.0693359375	128	0	6	10	6	5.248065909277036
gift	C2_zt@0.8	12	0.75	0.044921875	128	0	4	12	4	3.4324606424935276
gift	C2_zt@0.8	13	0.5625	0.0908203125	128	0	7	9	7	6.39316148805377
gift	C2_zt@0.8	14	0.8125	0.037109375	256	1	3	13	3	2.881360349381698
gift	C2_zt@0.8	15	0.625	0.0625	128	0	6	10	6	4.83755834950073
gift	C2_zt@0.8	16	0.625	0.0634765625	128	0	6	10	6	4.988723477254942
gift	C2_zt@0.8	17	0.75	0.0625	128	0	4	12	4	3.9687500959999973
gift	C2_zt@0.8	18	0.625	0.0703125	128	0	6	10	6	5.157493194471433
gift	C2_zt@0.8	19	0.75	0.041015625	128	0	4	12	4	3.2048414713509494
gift	C2_zt@0.8	20	0.6875	0.056640625	128	0	5	11	5	4.19702896335095
gift	C2_zt@0.8	21	0.75	0.0478515625	128	0	4	12	4	3.5089146858818943
gift	C2_zt@0.8	22	0.875	0.021484375	256	1	2	14	2	1.8813908829598227
gift	C2_zt@0.8	23	0.875	0.021484375	256	1	2	14	2	1.8813908829598236
gift	C2_zt@0.8	24	0.875	0.013671875	256	1	2	14	2	1.763866049957488
gift	C2_zt@0.8	25	0.75	0.0537109375	128	0	4	12	4	3.768257117903989
gift	C2_zt@0.8	26	0.8125	0.0283203125	256	1	3	13	3	2.7633237799385717
gift	C2_zt@0.8	27	0.9375	0.01171875	256	1	1	15	1	0.9899776440095424
gift	C2_zt@0.8	28	0.875	0.0185546875	256	1	2	14	2	1.8719105409882908
gift	C2_zt@0.8	29	0.9375	0.0146484375	256	1	1	15	1	0.9994579859810743
gift	C2_zt@0.8	30	0.875	0.02734375	256	1	2	14	2	1.989947110431418
gift	C2_zt@0.8	31	0.9375	0.0068359375	256	1	1	15	1	0.8819331529787392
gift	C2_zt@0.8	32	0.75	0.04296875	128	0	4	12	4	3.265433884299558
gift	C2_zt@0.8	33	0.9375	0.0068359375	256	1	1	15	1	0.8819331529787392
gift	C2_zt@0.8	34	1.0	0.0	256	1	0	16	0	2.559999909834687e-07
gift	C2_zt@0.8	35	0.9375	0.0068359375	256	1	1	15	1	0.8819331529787392
gift	C2_zt@0.8	36	0.9375	0.015625	256	1	1	15	1	0.9999697224218665
gift	C2_zt@0.8	37	0.875	0.021484375	256	1	2	14	2	1.8813908829598232
gift	C2_zt@0.8	38	0.9375	0.0146484375	256	1	1	15	1	0.9994579859810743
gift	C2_zt@0.8	39	0.8125	0.0419921875	256	1	3	13	3	2.989404840412502
gift	C3_ucc@0.8	0	0.75	0.0537109375	94	0	4	12	4	3.889276496584383
gift	C3_ucc@0.8	1	0.5625	0.0751953125	98	0	7	9	7	5.598869563503924
gift	C3_ucc@0.8	2	0.6875	0.0341796875	68	0	5	11	5	2.536229823978748
gift	C3_ucc@0.8	3	0.5625	0.0673828125	98	0	7	9	7	4.930315584775175
gift	C3_ucc@0.8	4	0.6875	0.0517578125	76	0	5	11	5	3.626349871824834
gift	C3_ucc@0.8	5	0.625	0.048828125	132	0	6	10	6	4.940763664646073
gift	C3_ucc@0.8	6	0.75	0.0478515625	96	0	4	12	4	3.3123615888840394
gift	C3_ucc@0.8	7	0.6875	0.0439453125	102	0	5	11	5	3.977183747051244
gift	C3_ucc@0.8	8	0.625	0.0673828125	120	0	6	10	6	4.806530521922059
gift	C3_ucc@0.8	9	0.625	0.0537109375	72	0	6	10	6	4.021985161381706
gift	C3_ucc@0.8	10	0.75	0.0361328125	66	0	4	12	4	2.2406921766718737
gift	C3_ucc@0.8	11	0.625	0.0693359375	106	0	6	10	6	5.571495311925799
gift	C3_ucc@0.8	12	0.75	0.044921875	60	0	4	12	4	3.212775641074833
gift	C3_ucc@0.8	13	0.5625	0.0908203125	132	0	7	9	7	6.392383515575016
gift	C3_ucc@0.8	14	0.8125	0.037109375	92	1	3	13	3	2.655818304992495
gift	C3_ucc@0.8	15	0.625	0.0625	84	0	6	10	6	4.608380425053581
gift	C3_ucc@0.8	16	0.625	0.0634765625	104	0	6	10	6	4.616327287834382
gift	C3_ucc@0.8	17	0.75	0.0625	102	0	4	12	4	3.9998779676874987
gift	C3_ucc@0.8	18	0.625	0.0703125	126	0	6	10	6	4.725905300055915
gift	C3_ucc@0.8	19	0.75	0.041015625	78	0	4	12	4	2.8170953619314245
gift	C3_ucc@0.8	20	0.6875	0.056640625	90	0	5	11	5	4.285423522582048
gift	C3_ucc@0.8	21	0.75	0.0478515625	80	0	4	12	4	3.7807202551127883
gift	C3_ucc@0.8	22	0.875	0.021484375	92	1	2	14	2	1.6558488385706194
gift	C3_ucc@0.8	23	0.875	0.021484375	92	1	2	14	2	1.6558488385706194
gift	C3_ucc@0.8	24	0.875	0.013671875	80	1	2	14	2	1.5383239935682846
gift	C3_ucc@0.8	25	0.75	0.0537109375	86	0	4	12	4	3.7991709187467064
gift	C3_ucc@0.8	26	0.8125	0.0283203125	92	1	3	13	3	2.5377817355493675
gift	C3_ucc@0.8	27	0.9375	0.01171875	76	1	1	15	1	0.9899774640095491
gift	C3_ucc@0.8	28	0.875	0.0185546875	88	1	2	14	2	1.8719103729882969
gift	C3_ucc@0.8	29	0.9375	0.0146484375	76	1	1	15	1	0.999457805981081
gift	C3_ucc@0.8	30	0.875	0.02734375	88	1	2	14	2	1.9899469424314242
gift	C3_ucc@0.8	31	0.9375	0.0068359375	80	1	1	15	1	0.6563910965895364
gift	C3_ucc@0.8	32	0.75	0.04296875	88	0	4	12	4	3.762781341919661
gift	C3_ucc@0.8	33	0.9375	0.0068359375	80	1	1	15	1	0.6563910965895364
gift	C3_ucc@0.8	34	1.0	0.0	76	1	0	16	0	7.59999977395509e-08
gift	C3_ucc@0.8	35	0.9375	0.0068359375	100	1	1	15	1	0.881932996978745
gift	C3_ucc@0.8	36	0.9375	0.015625	88	1	1	15	1	0.9999695544218729
gift	C3_ucc@0.8	37	0.875	0.021484375	116	1	2	14	2	1.6558488625706187
gift	C3_ucc@0.8	38	0.9375	0.0146484375	100	1	1	15	1	0.9994578299810801
gift	C3_ucc@0.8	39	0.8125	0.0419921875	112	1	3	13	3	2.9894046964125067
gift	C4_ucg@0.8	0	0.75	0.0537109375	94	0	4	12	4	3.889276496584383
gift	C4_ucg@0.8	1	0.5625	0.0751953125	98	0	7	9	7	5.598869563503924
gift	C4_ucg@0.8	2	0.6875	0.0341796875	68	0	5	11	5	2.536229823978748
gift	C4_ucg@0.8	3	0.5625	0.0673828125	98	0	7	9	7	4.930315584775175
gift	C4_ucg@0.8	4	0.6875	0.0517578125	76	0	5	11	5	3.626349871824834
gift	C4_ucg@0.8	5	0.625	0.048828125	132	0	6	10	6	4.940763664646073
gift	C4_ucg@0.8	6	0.75	0.0478515625	96	0	4	12	4	3.3123615888840394
gift	C4_ucg@0.8	7	0.6875	0.0439453125	102	0	5	11	5	3.977183747051244
gift	C4_ucg@0.8	8	0.625	0.0673828125	120	0	6	10	6	4.806530521922059
gift	C4_ucg@0.8	9	0.625	0.0537109375	72	0	6	10	6	4.021985161381706
gift	C4_ucg@0.8	10	0.75	0.0361328125	66	0	4	12	4	2.2406921766718737
gift	C4_ucg@0.8	11	0.625	0.0693359375	106	0	6	10	6	5.571495311925799
gift	C4_ucg@0.8	12	0.75	0.044921875	60	0	4	12	4	3.212775641074833
gift	C4_ucg@0.8	13	0.5625	0.0908203125	132	0	7	9	7	6.392383515575016
gift	C4_ucg@0.8	14	0.8125	0.037109375	62	0	3	13	3	2.413001473152957
gift	C4_ucg@0.8	15	0.625	0.0625	84	0	6	10	6	4.608380425053581
gift	C4_ucg@0.8	16	0.625	0.0634765625	104	0	6	10	6	4.616327287834382
gift	C4_ucg@0.8	17	0.75	0.0625	102	0	4	12	4	3.9998779676874987
gift	C4_ucg@0.8	18	0.625	0.0703125	126	0	6	10	6	4.725905300055915
gift	C4_ucg@0.8	19	0.75	0.041015625	78	0	4	12	4	2.8170953619314245
gift	C4_ucg@0.8	20	0.6875	0.056640625	90	0	5	11	5	4.285423522582048
gift	C4_ucg@0.8	21	0.75	0.0478515625	80	0	4	12	4	3.7807202551127883
gift	C4_ucg@0.8	22	0.875	0.021484375	62	0	2	14	2	1.4130320067310815
gift	C4_ucg@0.8	23	0.875	0.021484375	62	0	2	14	2	1.4130320067310813
gift	C4_ucg@0.8	24	0.875	0.013671875	48	0	2	14	2	1.2955071597287469
gift	C4_ucg@0.8	25	0.75	0.0537109375	86	0	4	12	4	3.7991709187467064
gift	C4_ucg@0.8	26	0.8125	0.0283203125	62	0	3	13	3	2.2949649037098316
gift	C4_ucg@0.8	27	0.9375	0.01171875	46	0	1	15	1	0.98997743400955
gift	C4_ucg@0.8	28	0.875	0.0185546875	52	0	2	14	2	1.7818047671506219
gift	C4_ucg@0.8	29	0.9375	0.0146484375	46	0	1	15	1	0.9994577759810819
gift	C4_ucg@0.8	30	0.875	0.02734375	60	0	2	14	2	1.989946914431425
gift	C4_ucg@0.8	31	0.9375	0.0068359375	48	0	1	15	1	0.41357426274999864
gift	C4_ucg@0.8	32	0.75	0.04296875	88	0	4	12	4	3.762781341919661
gift	C4_ucg@0.8	33	0.9375	0.0068359375	48	0	1	15	1	0.41357426274999864
gift	C4_ucg@0.8	34	1.0	0.0	46	0	0	16	0	4.599999858800885e-08
gift	C4_ucg@0.8	35	0.9375	0.0068359375	74	0	1	15	1	0.8819329709787458
gift	C4_ucg@0.8	36	0.9375	0.015625	60	0	1	15	1	0.9999695264218736
gift	C4_ucg@0.8	37	0.875	0.021484375	90	0	2	14	2	1.41303203473108
gift	C4_ucg@0.8	38	0.9375	0.0146484375	74	0	1	15	1	0.9994578039810809
gift	C4_ucg@0.8	39	0.8125	0.0419921875	80	0	3	13	3	2.8992990945748325
gift	C2_zt@0.9	0	0.75	0.0537109375	128	0	4	12	4	3.768257117903989
gift	C2_zt@0.9	1	0.5625	0.0751953125	128	0	7	9	7	5.753291798112364
gift	C2_zt@0.9	2	0.6875	0.0341796875	128	0	5	11	5	3.2819552109476904
gift	C2_zt@0.9	3	0.5625	0.0673828125	128	0	7	9	7	5.568660450456114
gift	C2_zt@0.9	4	0.6875	0.0517578125	128	0	5	11	5	4.088851659083066
gift	C2_zt@0.9	5	0.625	0.048828125	128	0	6	10	6	4.258281072507932
gift	C2_zt@0.9	6	0.75	0.0478515625	128	0	4	12	4	3.5089146858818943
gift	C2_zt@0.9	7	0.6875	0.0439453125	128	0	5	11	5	3.7689168141123632
gift	C2_zt@0.9	8	0.625	0.0673828125	128	0	6	10	6	5.081039151083067
gift	C2_zt@0.9	9	0.625	0.0537109375	128	0	6	10	6	4.501761874090269
gift	C2_zt@0.9	10	0.75	0.0361328125	128	0	4	12	4	2.961360669768613
gift	C2_zt@0.9	11	0.625	0.0693359375	128	0	6	10	6	5.248065909277036
gift	C2_zt@0.9	12	0.75	0.044921875	128	0	4	12	4	3.4324606424935276
gift	C2_zt@0.9	13	0.5625	0.0908203125	128	0	7	9	7	6.39316148805377
gift	C2_zt@0.9	14	0.8125	0.037109375	128	0	3	13	3	2.6249044981497773
gift	C2_zt@0.9	15	0.625	0.0625	128	0	6	10	6	4.83755834950073
gift	C2_zt@0.9	16	0.625	0.0634765625	128	0	6	10	6	4.988723477254942
gift	C2_zt@0.9	17	0.75	0.0625	128	0	4	12	4	3.9687500959999973
gift	C2_zt@0.9	18	0.625	0.0703125	128	0	6	10	6	5.157493194471433
gift	C2_zt@0.9	19	0.75	0.041015625	128	0	4	12	4	3.2048414713509494
gift	C2_zt@0.9	20	0.6875	0.056640625	128	0	5	11	5	4.19702896335095
gift	C2_zt@0.9	21	0.75	0.0478515625	128	0	4	12	4	3.5089146858818943
gift	C2_zt@0.9	22	0.875	0.021484375	128	0	2	14	2	1.632717006149777
gift	C2_zt@0.9	23	0.875	0.021484375	128	0	2	14	2	1.632717006149777
gift	C2_zt@0.9	24	0.875	0.013671875	128	0	2	14	2	1.312782161179074
gift	C2_zt@0.9	25	0.75	0.0537109375	128	0	4	12	4	3.768257117903989
gift	C2_zt@0.9	26	0.8125	0.0283203125	128	0	3	13	3	2.289108022739316
gift	C2_zt@0.9	27	0.9375	0.01171875	256	1	1	15	1	0.9899776440095424
gift	C2_zt@0.9	28	0.875	0.0185546875	128	0	2	14	2	1.5562629627614104
gift	C2_zt@0.9	29	0.9375	0.0146484375	256	1	1	15	1	0.9994579859810743
gift	C2_zt@0.9	30	0.875	0.02734375	128	0	2	14	2	1.8920594381718718
gift	C2_zt@0.9	31	0.9375	0.0068359375	256	1	1	15	1	0.8819331529787392
gift	C2_zt@0.9	32	0.75	0.04296875	128	0	4	12	4	3.265433884299558
gift	C2_zt@0.9	33	0.9375	0.0068359375	256	1	1	15	1	0.8819331529787392
gift	C2_zt@0.9	34	1.0	0.0	256	1	0	16	0	2.559999909834687e-07
gift	C2_zt@0.9	35	0.9375	0.0068359375	256	1	1	15	1	0.8819331529787392
gift	C2_zt@0.9	36	0.9375	0.015625	256	1	1	15	1	0.9999697224218665
gift	C2_zt@0.9	37	0.875	0.021484375	128	0	2	14	2	1.632717006149777
gift	C2_zt@0.9	38	0.9375	0.0146484375	256	1	1	15	1	0.9994579859810743
gift	C2_zt@0.9	39	0.8125	0.0419921875	128	0	3	13	3	2.8683852997321138
gift	C3_ucc@0.9	0	0.75	0.0537109375	94	0	4	12	4	3.889276496584383
gift	C3_ucc@0.9	1	0.5625	0.0751953125	98	0	7	9	7	5.598869563503924
gift	C3_ucc@0.9	2	0.6875	0.0341796875	68	0	5	11	5	2.536229823978748
gift	C3_ucc@0.9	3	0.5625	0.0673828125	98	0	7	9	7	4.930315584775175
gift	C3_ucc@0.9	4	0.6875	0.0517578125	76	0	5	11	5	3.626349871824834
gift	C3_ucc@0.9	5	0.625	0.048828125	132	0	6	10	6	4.940763664646073
gift	C3_ucc@0.9	6	0.75	0.0478515625	96	0	4	12	4	3.3123615888840394
gift	C3_ucc@0.9	7	0.6875	0.0439453125	102	0	5	11	5	3.977183747051244
gift	C3_ucc@0.9	8	0.625	0.0673828125	120	0	6	10	6	4.806530521922059
gift	C3_ucc@0.9	9	0.625	0.0537109375	72	0	6	10	6	4.021985161381706
gift	C3_ucc@0.9	10	0.75	0.0361328125	66	0	4	12	4	2.2406921766718737
gift	C3_ucc@0.9	11	0.625	0.0693359375	106	0	6	10	6	5.571495311925799
gift	C3_ucc@0.9	12	0.75	0.044921875	60	0	4	12	4	3.212775641074833
gift	C3_ucc@0.9	13	0.5625	0.0908203125	132	0	7	9	7	6.392383515575016
gift	C3_ucc@0.9	14	0.8125	0.037109375	62	0	3	13	3	2.413001473152957
gift	C3_ucc@0.9	15	0.625	0.0625	84	0	6	10	6	4.608380425053581
gift	C3_ucc@0.9	16	0.625	0.0634765625	104	0	6	10	6	4.616327287834382
gift	C3_ucc@0.9	17	0.75	0.0625	102	0	4	12	4	3.9998779676874987
gift	C3_ucc@0.9	18	0.625	0.0703125	126	0	6	10	6	4.725905300055915
gift	C3_ucc@0.9	19	0.75	0.041015625	78	0	4	12	4	2.8170953619314245
gift	C3_ucc@0.9	20	0.6875	0.056640625	90	0	5	11	5	4.285423522582048
gift	C3_ucc@0.9	21	0.75	0.0478515625	80	0	4	12	4	3.7807202551127883
gift	C3_ucc@0.9	22	0.875	0.021484375	62	0	2	14	2	1.4130320067310815
gift	C3_ucc@0.9	23	0.875	0.021484375	62	0	2	14	2	1.4130320067310813
gift	C3_ucc@0.9	24	0.875	0.013671875	48	0	2	14	2	1.2955071597287469
gift	C3_ucc@0.9	25	0.75	0.0537109375	86	0	4	12	4	3.7991709187467064
gift	C3_ucc@0.9	26	0.8125	0.0283203125	62	0	3	13	3	2.2949649037098316
gift	C3_ucc@0.9	27	0.9375	0.01171875	76	1	1	15	1	0.9899774640095491
gift	C3_ucc@0.9	28	0.875	0.0185546875	52	0	2	14	2	1.7818047671506219
gift	C3_ucc@0.9	29	0.9375	0.0146484375	76	1	1	15	1	0.999457805981081
gift	C3_ucc@0.9	30	0.875	0.02734375	60	0	2	14	2	1.989946914431425
gift	C3_ucc@0.9	31	0.9375	0.0068359375	80	1	1	15	1	0.6563910965895364
gift	C3_ucc@0.9	32	0.75	0.04296875	88	0	4	12	4	3.762781341919661
